month,formation_month,gross_return,portfolio_excess_return,benchmark_excess_return,traded_notional,formation_universe,finite_signal_count,n_holdings,n_bought,n_sold,gross_exposure,missing_forward_return_gross_weight,missing_total_return_gross_weight,path_status,missing_return_policy
2016-12-31,2016-11-30,-0.005009192216778192,0.012823740979143208,0.0178329331959214,0.1793000649895054,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-01-31,2016-12-31,0.01664403004926265,0.03704520955949165,0.020401179510229,0.16794699959474332,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-02-28,2017-01-31,-0.021417371989004168,0.015600959923821435,0.0370183319128256,0.20227319603132898,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-03-31,2017-02-28,-0.0066095376286933825,-0.005158265693432883,0.0014512719352605,0.175904740699489,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-04-30,2017-03-31,-0.01829020833586638,-0.007380491037518477,0.0109097172983479,0.17402454318070215,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-05-31,2017-04-30,0.019654792131194056,0.032458519711850056,0.012803727580656,0.16810166755928166,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-06-30,2017-05-31,0.0036101913563085994,0.0095688361297234,0.0059586447734148,0.23196716715301446,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-07-31,2017-06-30,0.01654267038623599,0.03615606067703099,0.019613390290795,0.1743936870869129,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-08-31,2017-07-31,-0.025457260367941548,-0.022506648345968647,0.0029506120219729,0.19170446633595595,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-09-30,2017-08-31,0.02299302727896389,0.04486993999697829,0.0218769127180144,0.20536043026724785,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-10-31,2017-09-30,0.00827609158341553,0.03235990332861363,0.0240838117451981,0.18646111125345374,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-11-30,2017-10-31,-0.006337505886929183,0.024730444723115017,0.0310679506100442,0.1910726029212113,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2017-12-31,2017-11-30,-0.0025353103320333616,0.008407115941619138,0.0109424262736525,0.19600220077183295,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-01-31,2017-12-31,0.021715936657642404,0.0795393938297286,0.0578234571720862,0.19528835171827533,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-02-28,2018-01-31,0.012079334017832358,-0.024310692718526844,-0.0363900267363592,0.174290279847515,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-03-31,2018-02-28,0.005730606299538841,-0.01880475374679846,-0.0245353600463373,0.1619946456570579,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-04-30,2018-03-31,-0.010515523956554258,-0.00825258736695456,0.0022629365895997,0.171039625588837,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-05-31,2018-04-30,0.032136715797579395,0.056350595944969696,0.0242138801473903,0.16687821451702683,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-06-30,2018-05-31,-0.005918754696103281,-0.0015454882372205815,0.0043732664588827,0.18780267693925223,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-07-31,2018-06-30,-0.0030417943778583423,0.030216659217878958,0.0332584535957373,0.16867858223239565,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-08-31,2018-07-31,0.02926455720679621,0.0630685868278933,0.0338040296210971,0.17785712057112832,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-09-30,2018-08-31,-0.0006984359691954193,0.0017069298721029806,0.0024053658412984,0.15309987526472377,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2018-10-31,2018-09-30,-0.08987521983074565,-0.16382514846443955,-0.0739499286336939,0.14716005098278045,1000,1000,50,5,5,1.0,0.014716005098278046,0.014716005098278046,ok,adverse_100
2018-11-30,2018-10-31,-0.020949146308849937,-0.0035006931961363355,0.0174484531127136,0.17818910417523304,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2018-12-31,2018-11-30,-0.024831785188415223,-0.11780861576531462,-0.0929768305768994,0.14982781624007666,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-01-31,2018-12-31,0.058537559550882454,0.14045264459459456,0.0819150850437121,0.13096477580134144,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-02-28,2019-01-31,0.03887737399656658,0.07157991865528368,0.0327025446587171,0.17339395555973086,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-03-31,2019-02-28,0.0016203158692872244,0.015038651863975025,0.0134183359946878,0.17045017843829313,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-04-30,2019-03-31,-0.0022274799136157153,0.03803110854582609,0.0402585884594418,0.14389676994037223,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-05-31,2019-04-30,-0.012451304392297788,-0.08055940746693009,-0.0681081030746323,0.13445406815849892,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-06-30,2019-05-31,9.107484299919477e-05,0.06912108695424579,0.0690300121112466,0.15887200639430124,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-07-31,2019-06-30,-0.0025217334087232323,0.010784438408740868,0.0133061718174641,0.2076764173020968,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-08-31,2019-07-31,-0.07276162642469494,-0.09667863240330155,-0.0239170059786066,0.16559849503586505,1000,1000,50,5,5,1.0,0.03311969900717301,0.03311969900717301,ok,adverse_100
2019-09-30,2019-08-31,-0.02750184486652639,-0.013689084565591588,0.0138127603009348,0.21115838161256406,1000,1000,50,7,5,1.0,0.0,0.0,ok,adverse_100
2019-10-31,2019-09-30,0.008323496519430859,0.02905383090465296,0.0207303343852221,0.1863722426458842,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-11-30,2019-10-31,0.0687144364878069,0.1068117087709203,0.0380972722831134,0.21027604363702718,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2019-12-31,2019-11-30,-0.0038759402136241787,0.022734976940804123,0.0266109171544283,0.1933359482569175,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-01-31,2019-12-31,0.010139805259832397,0.011268978843082597,0.0011291735832502,0.15150339046740538,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-02-29,2020-01-31,-0.00843845385634473,-0.08956190537510433,-0.0811234515187596,0.14504124215501019,1000,1000,50,5,5,1.0,0.014504124215501018,0.014504124215501018,ok,adverse_100
2020-03-31,2020-02-29,-0.022417696115486635,-0.15105596354467413,-0.1286382674291875,0.15230828619222694,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2020-04-30,2020-03-31,0.046463058729313944,0.18010181532315955,0.1336387565938456,0.12448487497312423,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-05-31,2020-04-30,0.08504435720742518,0.14017337601457247,0.0551290188071473,0.1376199764634075,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-06-30,2020-05-31,0.05852629036897053,0.08211888844009163,0.0235925980711211,0.23643075659508178,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-07-31,2020-06-30,0.017042453222905908,0.07646089496388911,0.0594184417409832,0.1693406815820301,1000,1000,50,5,5,1.0,0.013396480875331712,0.013396480875331712,ok,adverse_100
2020-08-31,2020-07-31,-0.04590886565923728,0.031047553499761224,0.0769564191589985,0.13662395192421287,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2020-09-30,2020-08-31,0.037721354172267574,0.0015053541914673806,-0.0362159999808002,0.15434788455381904,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-10-31,2020-09-30,0.04041814387749959,0.016902573209712293,-0.0235155706677873,0.14284766129970203,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-11-30,2020-10-31,0.05303071324030416,0.17327075951746446,0.1202400462771603,0.15827181291216438,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2020-12-31,2020-11-30,-0.00960340309181161,0.03414590052112039,0.043749303612932,0.13214376208470152,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-01-31,2020-12-31,0.0404146560878793,0.0356731403512862,-0.0047415157365931,0.20315551330369525,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-02-28,2021-01-31,-0.010549259452234625,0.013448571237143577,0.0239978306893782,0.12805989825685946,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-03-31,2021-02-28,-0.07442352462545312,-0.04226531825005342,0.0321582063753997,0.133792231295664,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-04-30,2021-03-31,0.004177250965973871,0.05578404635231647,0.0516067953863426,0.12159624947273562,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-05-31,2021-04-30,-0.020489665729063536,-0.017788966920693136,0.0027006988083704,0.19041961749058328,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-06-30,2021-05-31,0.014264744655370552,0.04195749852027295,0.0276927538649024,0.17272751297371947,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-07-31,2021-06-30,-0.029706341021079236,-0.012999497580317137,0.0167068434407621,0.35405473253102254,1000,1000,50,5,5,1.0,0.013962744012044273,0.013962744012044273,ok,adverse_100
2021-08-31,2021-07-31,0.02496931153430611,0.05459956045049801,0.0296302489161919,0.14871479158180106,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2021-09-30,2021-08-31,0.011618210791816588,-0.03271551283050921,-0.0443337236223258,0.18389692507891042,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-10-31,2021-09-30,-0.048961257919739626,0.020295001248240473,0.0692562591679801,0.22678082554356793,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-11-30,2021-10-31,-0.008077491777240408,-0.02137590100008691,-0.0132984092228465,0.1652188095570243,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2021-12-31,2021-11-30,-0.021047284601533302,0.011481906723849003,0.0325291913253823,0.16612589389110236,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2022-01-31,2021-12-31,-0.02777655728969739,-0.08775533640975719,-0.0599787791200598,0.15950643280151527,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2022-02-28,2022-01-31,0.07261273203443491,0.04808776556884082,-0.0245249664655941,0.13080538287457238,1000,1000,50,5,5,1.0,0.013080538287457238,0.013080538287457238,ok,adverse_100
2022-03-31,2022-02-28,-0.0014492197610303167,0.03078439855347198,0.0322336183145023,0.19174591594775328,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2022-04-30,2022-03-31,-0.016417940951036714,-0.11019654111522321,-0.0937786001641865,0.14285464073825355,1000,1000,50,5,5,1.0,0.016323328160067922,0.016323328160067922,ok,adverse_100
2022-05-31,2022-04-30,-0.008042734167816682,-0.010809847055996882,-0.0027671128881802,0.14305219818661058,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2022-06-30,2022-05-31,-0.04636162208247116,-0.13048936899394176,-0.0841277469114706,0.2710073847372862,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2022-07-31,2022-06-30,0.03903739049428784,0.13403257797369084,0.094995187479403,0.20576852443272145,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2022-08-31,2022-07-31,0.018324782811816768,-0.02074888750088823,-0.039073670312705,0.2532975801944293,1000,1000,50,5,5,1.0,0.018434595217359323,0.018434595217359323,ok,adverse_100
2022-09-30,2022-08-31,-0.04144969587899233,-0.13454309010680124,-0.0930933942278089,0.16351489595292223,1000,1000,50,6,5,1.0,0.02877726215270663,0.02877726215270663,ok,adverse_100
2022-10-31,2022-09-30,0.02860888579959829,0.10587577298548319,0.0772668871858849,0.14539381685756553,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2022-11-30,2022-10-31,-0.04257631252039956,0.005501052169287538,0.0480773646896871,0.14204105536986553,1000,1000,50,5,5,1.0,0.014204105536986552,0.014204105536986552,ok,adverse_100
2022-12-31,2022-11-30,-0.030044427009582972,-0.09423947030663778,-0.0641950432970548,0.12010534381073608,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2023-01-31,2022-12-31,0.04683810209570659,0.11043639360405738,0.0635982915083508,0.14194485178148553,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-02-28,2023-01-31,0.008797048491510646,-0.016862486911684155,-0.0256595354031948,0.30311882843535487,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-03-31,2023-02-28,-0.04753896423463841,-0.018337705556012007,0.0292012586786264,0.18575176707181448,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-04-30,2023-03-31,-0.04717436877288107,-0.03943973081984227,0.0077346379530388,0.2162056008474322,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-05-31,2023-04-30,-0.011844821551049762,-0.007938891910827662,0.0039059296402221,0.2174336052809457,1000,1000,50,5,5,1.0,0.02174336052809457,0.02174336052809457,ok,adverse_100
2023-06-30,2023-05-31,0.05095045289421969,0.1150206344731662,0.0640701815789465,0.20480455233831946,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2023-07-31,2023-06-30,-0.006819902589292683,0.023912104357220416,0.0307320069465131,0.18060282018174703,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-08-31,2023-07-31,-0.024516058924595657,-0.04633500868816086,-0.0218189497635652,0.21801514365039698,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-09-30,2023-08-31,-0.024978287943209096,-0.0764363121807444,-0.0514580242375353,0.12782950309791902,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-10-31,2023-09-30,-0.065367769570644,-0.0950441958907153,-0.0296764263200713,0.14447801241060632,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-11-30,2023-10-31,0.015329349651876378,0.10452120134277518,0.0891918516908988,0.1999088943762571,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2023-12-31,2023-11-30,0.06333138973836447,0.10823672751739116,0.0449053377790267,0.1691853129779052,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-01-31,2023-12-31,0.003031548638044057,0.012780413465367457,0.0097488648273234,0.21116422521799127,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-02-29,2024-01-31,0.09276959365866527,0.14374411252162386,0.0509745188629586,0.1438640503025604,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-03-31,2024-02-29,0.045010635226735346,0.07372944531184525,0.0287188100851099,0.17869864107914557,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-04-30,2024-03-31,-0.02875554993413449,-0.07417630302503589,-0.0454207530909014,0.11519251750841226,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-05-31,2024-04-30,0.001905403956001292,0.045174480814364294,0.043269076858363,0.14539364390656276,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-06-30,2024-05-31,-0.03439077097593542,-0.004599857155133714,0.0297909138208017,0.1657529665878131,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-07-31,2024-06-30,-8.812792642652785e-05,0.008775075235412173,0.0088632031618387,0.13544143520587848,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-08-31,2024-07-31,-0.0796239712436423,-0.0614178798712538,0.0182060913723885,0.20771932615329997,1000,1000,50,5,5,1.0,0.014466828261794375,0.014466828261794375,ok,adverse_100
2024-09-30,2024-08-31,0.0333745322872382,0.050930594982797596,0.0175560626955594,0.2605073903307236,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2024-10-31,2024-09-30,0.011345293671118353,0.001497006905602854,-0.0098482867655155,0.16289298283692139,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-11-30,2024-10-31,0.10754636281918158,0.17076534258227277,0.0632189797630912,0.1344478579016583,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2024-12-31,2024-11-30,-0.04120694087310232,-0.07117816163325322,-0.0299712207601509,0.35438923892712654,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
