formation_month,reliability_start,reliability_end,reliability_months,finite_scores,buy_count,sell_count,hold_count,specialist_rankic__news,reliability_weight__news,specialist_rankic__fundamentals,reliability_weight__fundamentals,specialist_rankic__dynamics,reliability_weight__dynamics,specialist_rankic__macro,reliability_weight__macro
2021-06-30,2016-06-30,2021-05-31,60,870,365,337,168,-0.008682403883959522,0.22025825287332138,0.008135755896594028,0.2605988710075514,0.002242859316836306,0.24568577120648782,0.012951999851363779,0.27345710491263936
2021-07-31,2016-07-31,2021-06-30,60,874,368,318,188,-0.009754728798579877,0.2120697088129449,0.012375171423231723,0.26459862046302624,0.00788958734163588,0.2529920833627738,0.014521657591960791,0.2703395873612551
2021-08-31,2016-08-31,2021-07-31,60,875,379,332,164,-0.007911205604898995,0.2142872651736491,0.013193109638774216,0.2646374107979915,0.012138717610733039,0.2618617539029212,0.0111222785451892,0.2592135701254383
2021-09-30,2016-09-30,2021-08-31,60,878,377,311,190,-0.008859602970783644,0.21359371705648555,0.011676347677978245,0.26228591794707246,0.01067330560958113,0.2596682300529312,0.012498854879389593,0.2644521349435108
2021-10-31,2016-10-31,2021-09-30,60,873,397,324,152,-0.005202692742397045,0.21779173112339656,0.012143992895522593,0.2590461162062484,0.014763989848465957,0.26592280774773214,0.01144407829575127,0.2572393449226229
2021-11-30,2016-11-30,2021-10-31,60,885,388,328,169,-0.005261737558912696,0.21348652563720963,0.018843138918946026,0.2716793426881897,0.01687379706528442,0.2663813863454528,0.009906157331612573,0.2484527453291479
2021-12-31,2016-12-31,2021-11-30,60,886,400,324,162,-0.004979675598147173,0.21261542554682372,0.022289347878231,0.2792689384708545,0.01565792387242896,0.26135013315441963,0.00991567284951129,0.2467655028279021
2022-01-31,2017-01-31,2021-12-31,60,896,368,309,219,-0.005644319565597046,0.208814915801749,0.021318580055538314,0.2734386508868095,0.018064038737544745,0.26468273235252715,0.01357497545367733,0.25306370095891423
2022-02-28,2017-02-28,2022-01-31,60,900,369,331,200,-0.002705843067236745,0.21289151391379704,0.01971013500044198,0.266384963109268,0.020441829201013197,0.2683412346704736,0.014310381280881574,0.25238228830646137
2022-03-31,2017-03-31,2022-02-28,60,904,369,327,208,-0.002927454679609461,0.2132460672197428,0.01660404136905773,0.25924192642412963,0.023899089303473578,0.2788606469989733,0.012433046120953166,0.2486513593571542
2022-04-30,2017-04-30,2022-03-31,60,908,397,315,196,-0.004905974332748531,0.20822843471065156,0.015918702794056837,0.2564368645331824,0.026985542244857327,0.2864462434607408,0.01293093692290113,0.24888845729542533
2022-05-31,2017-05-31,2022-04-30,60,912,368,302,242,-0.006256857301134443,0.20582749979638268,0.015393222935023416,0.2555809631660917,0.027137641396580613,0.2874311707072058,0.013648463342489016,0.25116036633031985
2022-06-30,2017-06-30,2022-05-31,60,916,391,322,203,-0.008671305299537229,0.1978654063604522,0.015289040858649365,0.2514365057085966,0.029674861753244144,0.29033885437497164,0.018776225822620736,0.26035923355597956
2022-07-31,2017-07-31,2022-06-30,60,915,372,318,225,-0.007606749532382454,0.20622893486440322,0.016347715051245756,0.2620490059403918,0.023254847673079438,0.28078882042634845,0.012013254142018077,0.2509332387688565
2022-08-31,2017-08-31,2022-07-31,60,917,360,324,233,-0.0071028049511765185,0.20850998993821382,0.013359573522679188,0.2558549642932334,0.024121875055949794,0.2849272126772303,0.011327324658022293,0.25070783309132244
2022-09-30,2017-09-30,2022-08-31,60,919,372,334,213,-0.007836450361315224,0.2027669818935302,0.014128514277065093,0.25257471190199854,0.029488927397379894,0.29450948946746786,0.013163405681005276,0.25014881673700334
2022-10-31,2017-10-31,2022-09-30,60,922,392,347,183,-0.008672502976623144,0.20257065976025593,0.016149885176130047,0.2596443069783547,0.027888067568370613,0.2919826749718385,0.010671399889295637,0.24580235828955085
2022-11-30,2017-11-30,2022-10-31,60,930,387,349,194,-0.011243990993373228,0.19749959945412862,0.017792488247023903,0.2640401958760766,0.026515002537205866,0.2881054305846603,0.012470254204467733,0.2503547740851345
2022-12-31,2017-12-31,2022-11-30,60,925,384,365,176,-0.017006200357638637,0.18751375168451023,0.01628557755881392,0.261587795237282,0.029849594333353113,0.29958857955713825,0.012277254494033525,0.25130987352106954
2023-01-31,2018-01-31,2022-12-31,60,921,354,357,210,-0.018269204439188242,0.19008793989925885,0.0163975892059373,0.26885030644964786,0.021750937559238924,0.28363500747105624,0.012055634772791918,0.257426746180037
2023-02-28,2018-02-28,2023-01-31,60,925,376,356,193,-0.017728131238960023,0.19105453401284866,0.015823470829462023,0.2672207047160147,0.021939163150216177,0.2840731710667167,0.012176802863552907,0.2576515902044199
2023-03-31,2018-03-31,2023-02-28,60,921,398,351,172,-0.019127836746198026,0.19044361333385362,0.017488875481453052,0.2746570641552888,0.0208661292781751,0.2840913433598883,0.008405309783319503,0.25080797915096925
2023-04-30,2018-04-30,2023-03-31,60,924,376,343,205,-0.02154829706503219,0.18586655102281974,0.01863566790899943,0.27779087942316855,0.020952822844623933,0.2843028796979535,0.008907465529728464,0.2520396898560582
2023-05-31,2018-05-31,2023-04-30,60,922,376,333,213,-0.02312889582779582,0.18358186879354713,0.01753951866481832,0.2757086974682288,0.019742594692516706,0.2818501719673538,0.011233484542308306,0.2588592617708703
2023-06-30,2018-06-30,2023-05-31,60,926,386,359,181,-0.023295860877817588,0.1773414790329428,0.019050126440681943,0.27084237435159203,0.02333825232267763,0.2827090469180002,0.018407369771130715,0.26910709969746494
2023-07-31,2018-07-31,2023-06-30,60,922,383,362,177,-0.018900565122503942,0.18882376512535737,0.018133249773563054,0.27345915513959035,0.019426167564188548,0.27701771224378696,0.01335481231231271,0.2606993674912653
2023-08-31,2018-08-31,2023-07-31,60,928,374,360,194,-0.02267804059443252,0.1797854470126597,0.02118977364274992,0.2787854030788814,0.019215691020055888,0.27333591455616035,0.017279022827248525,0.2680932353522986
2023-09-30,2018-09-30,2023-08-31,60,934,392,358,184,-0.0216502683093172,0.17848689115773492,0.024135605613649025,0.2821316762067435,0.019042281860429524,0.26812161404392865,0.020205925904838867,0.2712598185915928
2023-10-31,2018-10-31,2023-09-30,60,934,387,356,191,-0.01721238324902073,0.18259936787993708,0.02587882985404095,0.28095840610833395,0.02139874244274802,0.26864901838774224,0.02107967304503541,0.26779320762398673
2023-11-30,2018-11-30,2023-10-31,60,937,385,373,179,-0.015594396797316067,0.18507011834952114,0.02525048867434336,0.27843471798503844,0.022302751391097924,0.2703469822162471,0.02073744874435525,0.2661481814491933
2023-12-31,2018-12-31,2023-11-30,60,941,382,364,195,-0.01197079546237984,0.19636741567243843,0.021091653853512842,0.27331144451300976,0.014997745885233664,0.25715342408558234,0.021039052108446935,0.2731677157289695
2024-01-31,2019-01-31,2023-12-31,60,945,389,365,191,-0.013186395860303495,0.18199196729471717,0.024626927856163324,0.265627722097898,0.025818155467465537,0.2688108745207825,0.03116305086839315,0.28356943608660234
2024-02-29,2019-02-28,2024-01-31,60,945,376,366,203,-0.0127494428790434,0.17808894091465907,0.02892662752731707,0.27016794864172805,0.029613228370758922,0.27202930679384674,0.03239894282661851,0.2797138036497662
2024-03-31,2019-03-31,2024-02-29,60,952,384,376,192,-0.012060905359070692,0.1778909004592429,0.027748433908280738,0.2648765414968192,0.027179673433654926,0.26337430453689514,0.03813180229447697,0.2938582535070426
2024-04-30,2019-04-30,2024-03-31,60,952,385,390,177,-0.01146201349732597,0.17949113955533502,0.028237308314131532,0.26696540027439764,0.02792517239825439,0.26613340453144524,0.035616398146318604,0.28741005563882205
2024-05-31,2019-05-31,2024-04-30,60,953,362,368,223,-0.008031031909625754,0.185030132400468,0.030163647746534815,0.2710939625922926,0.024598862799533112,0.25642023375836626,0.03602396526371376,0.2874556712488731
2024-06-30,2019-06-30,2024-05-31,60,962,385,355,222,-0.005890529507641548,0.18960051929488722,0.028092099534952678,0.26633252422509035,0.0272449877322105,0.26408591904132783,0.03308972536520102,0.2799810374386946
2024-07-31,2019-07-31,2024-06-30,60,959,377,365,217,-0.009575722904243763,0.18436023741433133,0.027021392803841852,0.26583154340833837,0.02571642855966833,0.2623850733273003,0.034830662104923235,0.28742314585003
2024-08-31,2019-08-31,2024-07-31,60,964,378,370,216,-0.00934010037642963,0.1864038777967494,0.02656567708941972,0.2669265375617903,0.02146484522841824,0.25365248519916206,0.035891425775549685,0.2930170994422982
2024-09-30,2019-09-30,2024-08-31,60,962,361,361,240,-0.003391254020586178,0.1938657348624716,0.026309232579539148,0.26090874159583743,0.027136571701817554,0.26307629583672343,0.0341357735904759,0.28214922770496753
2024-10-31,2019-10-31,2024-09-30,60,963,369,375,219,-0.003043027687606113,0.19446394483096383,0.025253607696831416,0.2580654219170769,0.02935250401442414,0.2688630357823881,0.03291272820136063,0.27860759746957126
2024-11-30,2019-11-30,2024-10-31,60,961,383,377,201,-0.002792933865870948,0.19254305966397525,0.02509933990127048,0.25448516739873955,0.03424541793270208,0.2788581789103509,0.032529344327696934,0.27411359402693414
