seed,lookback,regime,metric,paper_value,recomputed_value,absolute_error,display_match,action_sha256,action_counts
4,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,1,bull,total_return_pct,22.12,0.136978403444,21.983021596556,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
4,1,bull,daily_return_mean_pct,0.36,0.002290227524,0.357709772476,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
4,1,bull,daily_return_std_pct,2.59,0.128534153794,2.461465846206,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
4,1,bull,sharpe_ratio,0.14,0.017818046457,0.122181953543,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
4,1,sideways,total_return_pct,1.27,-3.264770312674,4.534770312674,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
4,1,sideways,daily_return_mean_pct,0.02,-0.027590693534,0.047590693534,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
4,1,sideways,daily_return_std_pct,1.11,1.892942965348,0.782942965348,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
4,1,sideways,sharpe_ratio,0.15,-0.014575554594,0.164575554594,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
4,3,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,3,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,3,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,3,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,3,bull,total_return_pct,22.12,5.489524001936,16.630475998064,False,e8e3b8aa8bd0f58abcb0b060cb74eae208d39192d6aa9a1d973c1a8235261329,"{""Buy"": 34, ""Sell"": 27}"
4,3,bull,daily_return_mean_pct,0.36,0.098375036384,0.261624963616,False,e8e3b8aa8bd0f58abcb0b060cb74eae208d39192d6aa9a1d973c1a8235261329,"{""Buy"": 34, ""Sell"": 27}"
4,3,bull,daily_return_std_pct,2.59,1.568875369257,1.021124630743,False,e8e3b8aa8bd0f58abcb0b060cb74eae208d39192d6aa9a1d973c1a8235261329,"{""Buy"": 34, ""Sell"": 27}"
4,3,bull,sharpe_ratio,0.14,0.062704175431,0.077295824569,False,e8e3b8aa8bd0f58abcb0b060cb74eae208d39192d6aa9a1d973c1a8235261329,"{""Buy"": 34, ""Sell"": 27}"
4,3,sideways,total_return_pct,1.27,-2.799742427693,4.069742427693,False,e6fdee09e09255a2fee5511d1a551303f11a9d2fdec3a7e2672e0b3832cf5152,"{""Buy"": 15, ""Sell"": 57}"
4,3,sideways,daily_return_mean_pct,0.02,-0.035706094957,0.055706094957,False,e6fdee09e09255a2fee5511d1a551303f11a9d2fdec3a7e2672e0b3832cf5152,"{""Buy"": 15, ""Sell"": 57}"
4,3,sideways,daily_return_std_pct,1.11,0.797982374281,0.312017625719,False,e6fdee09e09255a2fee5511d1a551303f11a9d2fdec3a7e2672e0b3832cf5152,"{""Buy"": 15, ""Sell"": 57}"
4,3,sideways,sharpe_ratio,0.15,-0.044745468205,0.194745468205,False,e6fdee09e09255a2fee5511d1a551303f11a9d2fdec3a7e2672e0b3832cf5152,"{""Buy"": 15, ""Sell"": 57}"
4,5,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,5,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,5,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,5,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,5,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,5,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,5,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,5,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,5,sideways,total_return_pct,1.27,0.257857939771,1.012142060229,False,484ae30cf597fdc861dba3b0af5706b27027c10fbb1f7e6534aba590c8cf4ab8,"{""Buy"": 1, ""Sell"": 71}"
4,5,sideways,daily_return_mean_pct,0.02,0.003630935151,0.016369064849,False,484ae30cf597fdc861dba3b0af5706b27027c10fbb1f7e6534aba590c8cf4ab8,"{""Buy"": 1, ""Sell"": 71}"
4,5,sideways,daily_return_std_pct,1.11,0.143700574219,0.966299425781,False,484ae30cf597fdc861dba3b0af5706b27027c10fbb1f7e6534aba590c8cf4ab8,"{""Buy"": 1, ""Sell"": 71}"
4,5,sideways,sharpe_ratio,0.15,0.025267367032,0.124732632968,False,484ae30cf597fdc861dba3b0af5706b27027c10fbb1f7e6534aba590c8cf4ab8,"{""Buy"": 1, ""Sell"": 71}"
4,10,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,10,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,10,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,10,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,10,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,10,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,10,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,10,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,10,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,10,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,10,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,10,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,20,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,20,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,20,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,20,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,20,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,20,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,20,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,20,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
4,20,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,20,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,20,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,20,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,30,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,30,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,30,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,30,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
4,30,bull,total_return_pct,22.12,17.483767922375,4.636232077625,False,0db6bba6f5eb5a1c061dbc6a8e6824f02f9fcf27065a892cdfe9e5b44ae8600a,"{""Buy"": 54, ""Sell"": 7}"
4,30,bull,daily_return_mean_pct,0.36,0.287404318962,0.072595681038,False,0db6bba6f5eb5a1c061dbc6a8e6824f02f9fcf27065a892cdfe9e5b44ae8600a,"{""Buy"": 54, ""Sell"": 7}"
4,30,bull,daily_return_std_pct,2.59,2.361687654243,0.228312345757,False,0db6bba6f5eb5a1c061dbc6a8e6824f02f9fcf27065a892cdfe9e5b44ae8600a,"{""Buy"": 54, ""Sell"": 7}"
4,30,bull,sharpe_ratio,0.14,0.121694466432,0.018305533568,False,0db6bba6f5eb5a1c061dbc6a8e6824f02f9fcf27065a892cdfe9e5b44ae8600a,"{""Buy"": 54, ""Sell"": 7}"
4,30,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,30,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,30,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
4,30,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,1,bull,total_return_pct,22.12,0.136978403444,21.983021596556,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
5,1,bull,daily_return_mean_pct,0.36,0.002290227524,0.357709772476,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
5,1,bull,daily_return_std_pct,2.59,0.128534153794,2.461465846206,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
5,1,bull,sharpe_ratio,0.14,0.017818046457,0.122181953543,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
5,1,sideways,total_return_pct,1.27,-3.264770312674,4.534770312674,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
5,1,sideways,daily_return_mean_pct,0.02,-0.027590693534,0.047590693534,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
5,1,sideways,daily_return_std_pct,1.11,1.892942965348,0.782942965348,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
5,1,sideways,sharpe_ratio,0.15,-0.014575554594,0.164575554594,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
5,3,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,3,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,3,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,3,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,3,bull,total_return_pct,22.12,11.763455542511,10.356544457489,False,c31b6d371b8af7b3bc2456113d653f62254bc0e65f79cbe89892708fb5127d88,"{""Buy"": 37, ""Sell"": 24}"
5,3,bull,daily_return_mean_pct,0.36,0.192897557722,0.167102442278,False,c31b6d371b8af7b3bc2456113d653f62254bc0e65f79cbe89892708fb5127d88,"{""Buy"": 37, ""Sell"": 24}"
5,3,bull,daily_return_std_pct,2.59,1.643342530918,0.946657469082,False,c31b6d371b8af7b3bc2456113d653f62254bc0e65f79cbe89892708fb5127d88,"{""Buy"": 37, ""Sell"": 24}"
5,3,bull,sharpe_ratio,0.14,0.117381223995,0.022618776005,False,c31b6d371b8af7b3bc2456113d653f62254bc0e65f79cbe89892708fb5127d88,"{""Buy"": 37, ""Sell"": 24}"
5,3,sideways,total_return_pct,1.27,0.940262229466,0.329737770534,False,391ca9468793bf7230f4cce844d5d1e25e35008b25ddf99157a0f4b2f26871a3,"{""Buy"": 21, ""Sell"": 51}"
5,3,sideways,daily_return_mean_pct,0.02,0.015473599893,0.004526400107,True,391ca9468793bf7230f4cce844d5d1e25e35008b25ddf99157a0f4b2f26871a3,"{""Buy"": 21, ""Sell"": 51}"
5,3,sideways,daily_return_std_pct,1.11,0.732333745583,0.377666254417,False,391ca9468793bf7230f4cce844d5d1e25e35008b25ddf99157a0f4b2f26871a3,"{""Buy"": 21, ""Sell"": 51}"
5,3,sideways,sharpe_ratio,0.15,0.021129164109,0.128870835891,False,391ca9468793bf7230f4cce844d5d1e25e35008b25ddf99157a0f4b2f26871a3,"{""Buy"": 21, ""Sell"": 51}"
5,5,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,5,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,5,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,5,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,5,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,5,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,5,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,5,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,5,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,5,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,5,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,5,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,10,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,10,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,10,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,10,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,10,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,10,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,10,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,10,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,10,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,10,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,10,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,10,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,20,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,20,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,20,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,20,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,20,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,20,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,20,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,20,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
5,20,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,20,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,20,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,20,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,30,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,30,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,30,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,30,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
5,30,bull,total_return_pct,22.12,19.892860269095,2.227139730905,False,359f162316ff9829b2f3276917aef88bab737dd4c9bba3d090301f658bc7d8d9,"{""Buy"": 53, ""Sell"": 8}"
5,30,bull,daily_return_mean_pct,0.36,0.317692935684,0.042307064316,False,359f162316ff9829b2f3276917aef88bab737dd4c9bba3d090301f658bc7d8d9,"{""Buy"": 53, ""Sell"": 8}"
5,30,bull,daily_return_std_pct,2.59,2.251884702355,0.338115297645,False,359f162316ff9829b2f3276917aef88bab737dd4c9bba3d090301f658bc7d8d9,"{""Buy"": 53, ""Sell"": 8}"
5,30,bull,sharpe_ratio,0.14,0.141078686378,0.001078686378,True,359f162316ff9829b2f3276917aef88bab737dd4c9bba3d090301f658bc7d8d9,"{""Buy"": 53, ""Sell"": 8}"
5,30,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,30,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,30,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
5,30,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
6,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
