asset,strategy,regime,metric,paper_value,source_recomputed_value,absolute_error,display_tolerance,status,evidence
eth,gpt_4o,bear,daily_return_mean_pct,-0.23,-0.23238294632715256,0.002382946327152552,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=bbc43e8b75bac93d77a83bd8a335eb463ecab7ac;path=logs/eth-bear-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bear,daily_return_std_pct,2.16,2.161088062857456,0.0010880628574558848,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=bbc43e8b75bac93d77a83bd8a335eb463ecab7ac;path=logs/eth-bear-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bear,sharpe_ratio,-0.11,-0.10753053071788699,0.0024694692821130154,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=bbc43e8b75bac93d77a83bd8a335eb463ecab7ac;path=logs/eth-bear-4o.out;model=match;full_period=True;state_replay=True
sol,buy_and_hold,bull,total_return_pct,176.72,176.71666218977293,0.0033378102270660293,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bull,daily_return_mean_pct,1.83,1.8270736331742676,0.0029263668257324404,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bull,daily_return_std_pct,6.0,6.002675427317265,0.002675427317265111,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bull,sharpe_ratio,0.3,0.3043765493065863,0.004376549306586319,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,sideways,total_return_pct,-3.23,-3.2319223228786997,0.001922322878699756,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,sideways,daily_return_mean_pct,0.01,0.013808989425527588,0.0038089894255275876,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,sideways,daily_return_std_pct,3.92,3.9227902642860983,0.0027902642860984095,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,sideways,sharpe_ratio,0.0,0.0035201957013219673,0.0035201957013219673,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bear,total_return_pct,-36.08,-36.07669311614453,0.0033068838554655144,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bear,daily_return_mean_pct,-0.61,-0.6147585217695067,0.004758521769506752,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bear,daily_return_std_pct,3.45,3.454253910672757,0.004253910672757044,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,buy_and_hold,bear,sharpe_ratio,-0.18,-0.17797143396727752,0.002028566032722473,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bull,total_return_pct,119.37,119.37154206642755,0.0015420664275467288,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bull,daily_return_mean_pct,1.43,1.4280518642683495,0.0019481357316504244,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bull,daily_return_std_pct,5.67,5.667376669472401,0.0026233305275988883,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bull,sharpe_ratio,0.25,0.25197758108449364,0.0019775810844936403,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,sideways,total_return_pct,-0.62,-0.6159062871465948,0.004093712853405207,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,sideways,daily_return_mean_pct,0.03,0.032606839502298646,0.002606839502298647,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,sideways,daily_return_std_pct,3.06,3.0611840222395723,0.0011840222395722577,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,sideways,sharpe_ratio,0.01,0.01065170837996318,0.0006517083799631798,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bear,total_return_pct,1.04,-17.772460215898477,18.812460215898476,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bear,daily_return_mean_pct,0.02,-0.2754638986597573,0.2954638986597573,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bear,daily_return_std_pct,0.1,2.0040217976357115,1.9040217976357114,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
sol,sma,bear,sharpe_ratio,0.16,-0.13745554014668995,0.29745554014668996,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bull,total_return_pct,169.98,169.98127321850856,0.0012732185085724268,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bull,daily_return_mean_pct,1.78,1.782877019994232,0.0028770199942320662,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bull,daily_return_std_pct,5.93,5.934284865472038,0.004284865472038213,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bull,sharpe_ratio,0.3,0.3004367097993053,0.0004367097993053237,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,sideways,total_return_pct,6.22,6.220817738551543,0.0008177385515431013,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,sideways,daily_return_mean_pct,0.16,0.15860996003935043,0.0013900399606495695,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,sideways,daily_return_std_pct,3.23,3.2262993028187377,0.0037006971812623135,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,sideways,sharpe_ratio,0.05,0.04916157651609596,0.0008384234839040397,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bear,total_return_pct,-8.11,-8.113780067947364,0.003780067947364074,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bear,daily_return_mean_pct,-0.11,-0.1102286148357558,0.00022861483575579988,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bear,daily_return_std_pct,1.88,1.8793702062505004,0.0006297937494994521,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,slma,bear,sharpe_ratio,-0.06,-0.05865189012210161,0.001348109877898386,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bull,total_return_pct,23.25,23.249364992639276,0.0006350073607244155,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bull,daily_return_mean_pct,0.35,0.3528029374687354,0.0028029374687354447,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bull,daily_return_std_pct,1.76,1.7630811977216512,0.0030811977216511632,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bull,sharpe_ratio,0.2,0.20010589298135925,0.00010589298135924019,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,sideways,total_return_pct,-9.78,-9.77831730822355,0.0016826917764500848,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,sideways,daily_return_mean_pct,-0.16,-0.15886333819621265,0.0011366618037873533,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,sideways,daily_return_std_pct,2.38,2.382937659326819,0.0029376593268191087,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,sideways,sharpe_ratio,-0.07,-0.06666701395834737,0.003332986041652636,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bear,total_return_pct,-21.07,-21.067945037468718,0.002054962531282456,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bear,daily_return_mean_pct,-0.33,-0.32756747722122376,0.0024325227787762582,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bear,daily_return_std_pct,2.44,2.4449247306990785,0.004924730699078506,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,macd,bear,sharpe_ratio,-0.13,-0.1339785528397687,0.003978552839768695,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bull,total_return_pct,2.92,2.91837395489134,0.0016260451086598238,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bull,daily_return_mean_pct,0.05,0.04702615957716189,0.00297384042283811,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bull,daily_return_std_pct,0.35,0.3547902922187024,0.004790292218702419,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bull,sharpe_ratio,0.13,0.13254635374344934,0.002546353743449331,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,sideways,total_return_pct,-0.46,-0.4615533930968252,0.001553393096825173,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,sideways,daily_return_mean_pct,0.0,-0.0008878542508641083,0.0008878542508641083,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,sideways,daily_return_std_pct,1.23,1.231481101632246,0.001481101632246018,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,sideways,sharpe_ratio,-0.0,-0.0007209645764659456,0.0007209645764659456,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bear,total_return_pct,-21.69,-21.69317241114045,0.0031724111404471955,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bear,daily_return_mean_pct,-0.35,-0.35395194956785264,0.003951949567852664,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bear,daily_return_std_pct,1.75,1.7531646902022437,0.0031646902022437473,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,bollinger_bands,bear,sharpe_ratio,-0.2,-0.2018931544457589,0.0018931544457588823,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
sol,lstm,bull,total_return_pct,144.69,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bull,daily_return_mean_pct,1.61,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bull,daily_return_std_pct,5.69,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bull,sharpe_ratio,0.28,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,sideways,total_return_pct,-3.56,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,sideways,daily_return_mean_pct,0.01,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,sideways,daily_return_std_pct,3.9,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,sideways,sharpe_ratio,0.0,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bear,total_return_pct,-36.75,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bear,daily_return_mean_pct,-0.63,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bear,daily_return_std_pct,3.43,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,lstm,bear,sharpe_ratio,-0.18,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
sol,informer,bull,total_return_pct,41.85,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bull,daily_return_mean_pct,0.58,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bull,daily_return_std_pct,1.9,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bull,sharpe_ratio,0.31,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,sideways,total_return_pct,-6.55,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,sideways,daily_return_mean_pct,-0.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,sideways,daily_return_std_pct,2.0,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,sideways,sharpe_ratio,-0.05,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bear,total_return_pct,-26.13,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bear,daily_return_mean_pct,-0.43,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bear,daily_return_std_pct,2.36,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,informer,bear,sharpe_ratio,-0.18,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bull,total_return_pct,35.86,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bull,daily_return_mean_pct,0.51,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bull,daily_return_std_pct,1.97,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bull,sharpe_ratio,0.26,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,sideways,total_return_pct,-6.17,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,sideways,daily_return_mean_pct,-0.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,sideways,daily_return_std_pct,1.9,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,sideways,sharpe_ratio,-0.05,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bear,total_return_pct,-23.56,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bear,daily_return_mean_pct,-0.38,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bear,daily_return_std_pct,2.35,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,autoformer,bear,sharpe_ratio,-0.16,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bull,total_return_pct,45.28,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bull,daily_return_mean_pct,0.64,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bull,daily_return_std_pct,2.66,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bull,sharpe_ratio,0.24,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,sideways,total_return_pct,-10.63,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,sideways,daily_return_mean_pct,-0.18,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,sideways,daily_return_std_pct,2.01,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,sideways,sharpe_ratio,-0.09,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bear,total_return_pct,-21.6,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bear,daily_return_mean_pct,-0.35,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bear,daily_return_std_pct,1.75,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,timesnet,bear,sharpe_ratio,-0.2,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bull,total_return_pct,18.45,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bull,daily_return_mean_pct,0.29,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bull,daily_return_std_pct,1.57,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bull,sharpe_ratio,0.18,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,sideways,total_return_pct,-7.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,sideways,daily_return_mean_pct,-0.11,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,sideways,daily_return_std_pct,1.98,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,sideways,sharpe_ratio,-0.06,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bear,total_return_pct,-27.86,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bear,daily_return_mean_pct,-0.46,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bear,daily_return_std_pct,2.49,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,patchtst,bear,sharpe_ratio,-0.19,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
sol,gpt_3_5_turbo,bull,total_return_pct,102.45,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bull,daily_return_mean_pct,1.26,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bull,daily_return_std_pct,4.54,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bull,sharpe_ratio,0.28,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,sideways,total_return_pct,-13.05,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,sideways,daily_return_mean_pct,-0.23,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,sideways,daily_return_std_pct,2.42,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,sideways,sharpe_ratio,-0.15,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bear,total_return_pct,-24.08,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bear,daily_return_mean_pct,-0.39,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bear,daily_return_std_pct,2.6,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_3_5_turbo,bear,sharpe_ratio,-0.1,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
sol,gpt_4,bull,total_return_pct,99.84,99.84333317762355,0.00333317762354568,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=3d5d730f40652006a6750d716adfbf65ffe6ff6e;path=sol-bull-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,bull,daily_return_mean_pct,1.24,1.2406602182363387,0.0006602182363386611,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=3d5d730f40652006a6750d716adfbf65ffe6ff6e;path=sol-bull-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,bull,daily_return_std_pct,4.53,4.532523023465962,0.0025230234659616713,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=3d5d730f40652006a6750d716adfbf65ffe6ff6e;path=sol-bull-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,bull,sharpe_ratio,0.27,0.2737239748839978,0.0037239748839977826,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=3d5d730f40652006a6750d716adfbf65ffe6ff6e;path=sol-bull-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,sideways,total_return_pct,-2.16,-2.159001036036756,0.0009989639632439484,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=b0fffb74fd0f1a113a58d6b87b4813afdc4aac50;path=sol-sideways-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,sideways,daily_return_mean_pct,0.01,0.0132423902515423,0.0032423902515423004,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=b0fffb74fd0f1a113a58d6b87b4813afdc4aac50;path=sol-sideways-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,sideways,daily_return_std_pct,3.33,3.333506138719177,0.003506138719176821,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=b0fffb74fd0f1a113a58d6b87b4813afdc4aac50;path=sol-sideways-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,sideways,sharpe_ratio,0.0,0.003972511134066903,0.003972511134066903,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=6a8849ea1cebee9f5d1043a65c9b497f996213fd;blob=b0fffb74fd0f1a113a58d6b87b4813afdc4aac50;path=sol-sideways-gpt4.out;model=match;full_period=True;state_replay=True
sol,gpt_4,bear,total_return_pct,-19.55,-19.551791640459413,0.0017916404594124913,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=8c73c5f3be33d0b465de277b04524a4bc751095c;path=logs/sol-bear-gpt4.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4,bear,daily_return_mean_pct,-0.31,-0.30655733718402317,0.003442662815976827,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=8c73c5f3be33d0b465de277b04524a4bc751095c;path=logs/sol-bear-gpt4.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4,bear,daily_return_std_pct,2.35,2.3490872213817786,0.000912778618221477,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=8c73c5f3be33d0b465de277b04524a4bc751095c;path=logs/sol-bear-gpt4.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4,bear,sharpe_ratio,-0.13,-0.13050061930169635,0.0005006193016963423,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=8c73c5f3be33d0b465de277b04524a4bc751095c;path=logs/sol-bear-gpt4.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,bull,total_return_pct,115.18,115.17708447204771,0.0029155279522967703,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=85fef643c48c99657a4cb6cba879a0e2f39f67bb;path=logs/sol-bull.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,bull,daily_return_mean_pct,1.38,1.3828183746068967,0.002818374606896823,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=85fef643c48c99657a4cb6cba879a0e2f39f67bb;path=logs/sol-bull.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,bull,daily_return_std_pct,4.98,4.9849832956707525,0.004983295670752064,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=85fef643c48c99657a4cb6cba879a0e2f39f67bb;path=logs/sol-bull.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,bull,sharpe_ratio,0.28,0.27739679204297757,0.0026032079570224576,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=85fef643c48c99657a4cb6cba879a0e2f39f67bb;path=logs/sol-bull.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,sideways,total_return_pct,3.09,3.089556203440691,0.0004437965593089288,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=6a42968fb48040d586ee4bf6f0c6c3f567128663;path=logs/sol-sideways.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,sideways,daily_return_mean_pct,0.11,0.10951073737618797,0.000489262623812034,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=6a42968fb48040d586ee4bf6f0c6c3f567128663;path=logs/sol-sideways.out;model=mismatch;full_period=True;state_replay=True
sol,gpt_4o,sideways,daily_return_std_pct,3.31,3.3138507723786743,0.003850772378674261,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=05425a5796c9ee1caf8c770f63a64b4ba12332af;blob=6a42968fb48040d586ee4bf6f0c6c3f567128663;path=logs/sol-sideways.out;model=mismatch;full_period=True;state_replay=True
