head_commit,status,repository_count,branch_ref_count,example_repositories,paper_result_credit
6b56defb8de1adc1285ed55bfd0e1f8aeae39444,connected_divergent,1,1,ConnCap/TradingAgents,False
6b57c7eb6cf452f6ccddc19d6351a53804537515,connected_divergent,1,1,ALADIN99I/TradingAgents,False
6b58f450c0cacde822ba43f0e7c60663e7032d64,connected_divergent,1,1,kevin-zhanglf/TradingAgents,False
6b6177ebf7d1666365c5d23872ec35f3c4505c3b,official_history_reachable,1,1,hujiayu0211/TradingAgents,False
6b8233a583f347a48690ed3d96c2df9b16d16257,connected_divergent,1,1,osamagweaa/TradingAgents,False
6b83367bee517978aa218b7002eda9234a57c445,connected_divergent,1,1,skanga/TradingAgents,False
6b833e69427ce6a08202783a3c6b86f01d105f1c,connected_divergent,1,1,methosi/tradingagents,False
6b942a4b9f38393b78287e5791866c64b595a4ad,connected_divergent,1,1,kooooichi24/TradingAgents,False
6b95fe1ef21f42e105a95bfcae850b4766297818,connected_divergent,1,1,Jack0630/TradingAgents,False
6b9ca74e00c5c200020d0e8319ad231594c1d803,connected_divergent,1,1,HYJ12138111/TradingAgents,False
6bb535cc1c03a20c15779944e6d60f305a551eba,connected_divergent,1,1,devtrack/TradingAgents,False
6bdea2540281a832fe293383dcb012d66c6dd0be,connected_divergent,1,1,yang1002378395-cmyk/TradingAgents,False
6bef1f91276488f97828da1325354857696879a3,connected_divergent,1,1,zhaocy1217/TradingAgents,False
6c0c22e883ffb2a4e9298aacd4aafcc45915d116,connected_divergent,1,1,samchenku/TradingAgents,False
6c1e4cb7f925665cbd02852f4aaef023774bbe1e,connected_divergent,1,1,QiudaoyuDev/TradingAgents,False
6c23a6bd248948afab93d4c2af6d9608f9ab36c4,connected_divergent,1,1,devtrack/TradingAgents,False
6c2908ae3f7136cc9e849de393c986ac4aa4aa58,connected_divergent,1,1,dixiyao/TradingAgents,False
6c3d9286d7f3c9888121db0d65d4c2e234909a29,connected_divergent,1,1,YSShannon/TradingAgents,False
6c4747be156ec036be6a6869ef636daf838bd231,connected_divergent,1,1,ralphgrewe/TradingAgents,False
6c4e482a6a2a88901f72d439e8e6172a6bd2b477,connected_divergent,1,1,nimbusNova/TradingAgents,False
6c5f8c7ad032fe496136b1e11af9ac997a8b0a95,connected_divergent,1,1,JasonOA888/TradingAgents,False
6c6ba7f8c94ad0285af41dc1acfcd409cbb67fc1,connected_divergent,1,1,Mar-quay286/TradingAgents,False
6c736c64d27272a45d4e575211cd2f86a30ed019,connected_divergent,1,1,m1ngshum/tradingagents,False
6c81f79dd596f4156ea4e3401405840e495ec784,connected_divergent,1,1,justin-git/TradingAgents,False
6c844b6fe84ab477be858a742a9e61787bf85a12,connected_divergent,1,1,multi-byte-pixel/TradingAgents,False
6c89915e79545f9c0ed644e766b33f8c0dfae9d1,connected_divergent,1,1,rbhaskar2/TradingAgents,False
6c95484d23ccf763c5decce549bf7df43f4bdc5a,connected_divergent,1,1,lanraeee/AStrattonOak,False
6c9c9ce1fdc3053381bf2b7f3bca41f62d12c098,official_history_reachable,1,1,jwjohns/tradingagents,False
6c9fce29283f41b399d744baf997282e3416afc0,connected_divergent,1,1,fangchenli/TradingAgents,False
6cab25489615854eddf5b4dcba0185c4fbe1b15b,connected_divergent,1,1,cordialApple/TradingAgents,False
6cb22f4a5774d7c2db0518ca8d7594f44f83c322,connected_divergent,1,1,anointednetworks/TradingAgents,False
6cc67555d682f39c32f51d028fca97ff86b91aa4,connected_divergent,1,1,Geeksfino/TradingAgents,False
6cce6296c0bcde183cfffb8e9367e2e2d27d39a8,connected_divergent,1,1,ahmedRabieMohamed/TradingAgents,False
6cd73f80195a132329de72aa6f6676af342555bf,connected_divergent,1,1,BichengWang/TradingAgents,False
6cddd26d6eab51e12ca8ab73b02bf9372980ca19,official_history_reachable,1,1,Kowalskk/TradingAgents,False
6cdfffa30d6a51d52cb18899ea9ffa3d5ecfaa7e,connected_divergent,1,1,jomeswang/TradingAgents,False
6ce47f6e5ad3f932a04e7dabdd81be9cca382f82,connected_divergent,1,1,SouthernIslands/TradingAgents,False
6ce9fa6dc2f36b19179c74c0a0a0d9c4e72f2058,connected_divergent,1,1,nornen0202/TradingAgents,False
6cfacbdea28205fc5a33030508c4f630aa988b8b,connected_divergent,1,1,wxingyue555-beep/TradingAgents-Star,False
6d0d91d9734b79b6f91f1cb67ba09bec94c43731,connected_divergent,1,1,hansonxhj/TradingAgents,False
6d2eb6dcd4868da4c58ce0015812bfe1bfdc838a,connected_divergent,1,1,dw1161/TradingAgents,False
6d30db6a3e1af650ee8474a4d4e58ffc0117dfb3,connected_divergent,1,1,Leathal1/TradingAgents,False
6d3a5b00a1df91dccd331193816f62ade23068a9,connected_divergent,1,1,charitarthchugh/TradingAgents,False
6d406cdc32f216ed71c425decad7c74b297238a5,connected_divergent,1,1,Two-Trees-Digital/trading-agents-service,False
6d57532acb2b5ac805c9e0d154d8129e4f7e2096,connected_divergent,1,1,skyprince999/TradingAgents,False
6d5cdf2ebd52277c77761e99b860b5dad2498ded,connected_divergent,1,1,Sh1n/TradingAgents,False
6d675d36a9834fcf53e7fcffb7e756db20438bf0,connected_divergent,1,1,codewizard1000/GrainAgents,False
6d700693142e29674f96cddb3373f1c45a5d0773,connected_divergent,1,1,Emraldite/TradingAgents,False
6d7d9e4cd1b0d76b6dbcb7a24a7af2158a3e51f7,connected_divergent,1,1,amana4/TradingAgents,False
6d897b12dc54e4c3e344d17665045cdcd4eff0fe,connected_divergent,1,1,erikgunawans/TradingAgents,False
6d8e84cbf21f8d0b32a50d22bdcbd1bc58fa3a03,connected_divergent,1,1,77jdczckyt-beep/TradingAgents,False
6da153d4c2121c4bb39f12bb36ac22c7e6721ea9,connected_divergent,1,1,SonnyRajagopalan/TradingAgents,False
6dda238dcfac6dc73b506b3bdf7cd22b03336ea0,connected_divergent,1,1,rbhaskar2/TradingAgents,False
6de0d2554228a1862d0e6d1cfe3f306b33fb975c,connected_divergent,1,1,keithyin/TradingAgents,False
6ded3019b82f394a0aa4f47765ba86a1970c9a43,connected_divergent,1,2,arlantat/TradingAgents,False
6df7c4db302a51c455e1853da56a44850d0c97ce,connected_divergent,1,1,zkwang616/TradingAgents,False
6e0d90ebb938bf1ca5d0b00cac64978d95df3fdf,connected_divergent,1,1,syong/TradingAgents,False
6e0e1fb28d9361beb29970711394f03aadbb51c4,connected_divergent,1,1,richzw/TradingAgents,False
6e1af380daf296219a278d19e115c2a7e17e45b1,connected_divergent,1,1,adeotale27/TradingAgents,False
6e22f2f01eca5278fce75671d489ab8b67fb6b1f,connected_divergent,1,1,AyushKar2005/TradingAgents,False
6e2f3138f2dafaf53126d93c1a0459fcd828ff09,connected_divergent,1,1,Leathal1/TradingAgents,False
6e359a0a40568f19cad3a40539d969aee80aaa3f,connected_divergent,1,1,morelectric-max/TradingAgents,False
6e47c7e9df56d0f03158d8fc980bbd73925aab3f,connected_divergent,1,1,qdwxzm44-cell/TradingAgents,False
6e49cb98003af9402a1ac14afc73d787cc5e4c62,connected_divergent,1,1,slavag/TradingAgents,False
6e4a93d1170fb6134bdc830ac296482c1053c6ac,connected_divergent,1,1,miznan/TradingAgents,False
6e534419949a97e55bde45c8033052404332465f,connected_divergent,1,1,agatha-miao/TradingAgents,False
6e749ec7d47f3badf6b255ae4886e2e5ed535a2a,connected_divergent,1,1,exLgmFGWXauKFOH/TradingAgents-,False
6e78e027f815ba3fb57f4d5bf8d5cba6ae2e09ea,connected_divergent,1,1,CWFred/TradingAgents,False
6e87e1b7a2cae7b5531f7d5e02c4a2fa1bbc9cf4,disconnected_divergent,1,1,tclikang/TradingAgents,False
6e88a194268abe0ce2d578e734140349d930ccb8,connected_divergent,1,1,ducga1998/TradingAgents,False
6e900b25243b26ec3e98ab8c211d4ccd46f94c91,connected_divergent,1,1,dragonbattlesun/TradingAgents,False
6eceb84d986d30123db7ddc8c4b26f9c7fd21786,connected_divergent,1,1,tiffanychum/TradingAgents,False
6ed21622b2f141c7b7bab0375a9026dc26e07b05,connected_divergent,1,1,PeterWang723/ResearchAgents,False
6edab050377a617b80292d51510cb1f7e93db95d,connected_divergent,1,1,shiyush-git/TradingAgents-local,False
6f07d25bb2bf05dc3a78705f7e310449f65edf06,connected_divergent,1,1,CWFred/TradingAgents,False
6f3f7c33c155455dc87f395c149418ea4f651184,connected_divergent,1,1,slavag/TradingAgents,False
6f427a078c63b80612b07f2401d373ebf7739396,connected_divergent,1,1,ethz42/TradingAgents,False
6f452f3bb862f29ee634e5d7d9d714d6f1d0a9b1,connected_divergent,1,1,JoseBarreiros/TradingAgents,False
6f4875a6070300f7126c6fa17504cd0a7c3a8aff,connected_divergent,1,1,fykoulas/TradingAgents,False
6f48ca3d09f42714c13660c981cd677a8adeb9ca,connected_divergent,1,1,DogInfantry/TradingAgents,False
6f6abb59741460c242b775e89b1579e9bb742046,connected_divergent,1,1,Zuretinha/TradingAgents,False
6f84b288c0bfd3ccb28b2a0048d153a830f12e7a,connected_divergent,1,1,ALEXA8596/ABMR-TradingAgents,False
6f99c62473c2e70a4925d1c274ced9075c91ba8e,connected_divergent,1,1,bonujel/TradingAgents-gonka,False
6fad80a0234fb69c63271f408d6e0ebfe794043d,connected_divergent,1,1,raftersvk/TradingAgents,False
6fba03bc9874c5a34c6d192b174216cc7001af9f,connected_divergent,1,1,Keunbyeol931/TradingAgents,False
7004586af6cc48090281c5ccca54b582f8ea0a30,connected_divergent,1,1,zd87pl/TradingAgents,False
70182ce119dee3e1cf985c9e712ce156b6315d93,connected_divergent,1,1,rohanprichard/TradingAgents,False
70327d9b10c2f1cc7ac969d5bd5377752f7c466b,connected_divergent,1,1,Rurdoo/TradingAgentsJules,False
70348f10564f1a83e00eb422eea8fdfa899cef02,connected_divergent,1,1,rajatvarna/TradingAgents,False
704b7627f2a11c0ab9259dab7308e39c85eecec4,official_history_reachable,3,3,BestDreamy/TradingAgents;hnistzdk/TradingAgents;ling1042133624/TradingAgents,False
704be29ee053a8770ca968c8d6341f3e1492fd41,connected_divergent,1,1,EliasAli0720/TradingAgents,False
704f4027d83802aa87f82a6c667db8b2d34d72e6,connected_divergent,1,1,Akshaypatil15/TradingAgents,False
705886f563b997292aeb252247520d9e478e8a70,connected_divergent,1,2,vkhera/TradingAgents,False
705ca2d567438852e3563798abbb0bbc81f47afb,connected_divergent,1,1,Huaoe/TradingAgents,False
705e960354de93e434df23394e82412537bd005f,connected_divergent,1,1,Manmade-Anyme/TradingAgents,False
70625802ae92437b4de07cfd7d490e27328e6042,connected_divergent,1,1,Vanszs/TradingAgents,False
7084688dfb34d7f6d674ca5f5b1c1e13c226f510,connected_divergent,1,1,87w5fcpcbf-cmd/TradingAgents,False
70930f20cb1636c590220cd03b2ad2ad640d254f,connected_divergent,1,1,Rurdoo/TradingAgentsJules,False
7098d92004267198be7bbdedb7151c5e827a9ebb,connected_divergent,1,1,Vero-Ventures/TradingAgents,False
709dda9e9e52e42c92aa6bf366fef390101837bd,connected_divergent,1,1,peppixyo-coder/TradingAgents,False
709fe2b6465896cd9377f324f083707080155262,official_history_reachable,1,1,sgundava/TradingAgents,False
70dcd224f44915b108e2c0a0b8d199ce242aa401,connected_divergent,1,1,CWFred/TradingAgents,False
70ff79eb0a588033cb6fd2bae22b0baa29e87886,connected_divergent,1,1,gopalkhasria/TradingAgents,False
7108de8b65693aca15eb9537671cae8d7f470446,connected_divergent,1,1,sofanaja44/TradingAgents,False
71356df95c693843398a149554224074ab18f613,connected_divergent,1,1,King-Dylan/TradingAgents,False
714ef196ef08aea4c2ed8fc664174051ed96c3e3,connected_divergent,1,1,jainanuj07/TradingAgents,False
71523358d5fd046fddb588c58636c0a81fc86420,connected_divergent,1,1,claytonbrown/TradingAgents,False
715885b30dd5e8629a5d8cc8f8228f2b4fb69f59,connected_divergent,1,1,RMartires/ZTradingAgents,False
715a2f80f472aa23b3c06a3888d18752e4906526,connected_divergent,1,1,saketnayak/TradingAgents,False
715ff5568e94910fc260858c3f629df9e5318899,connected_divergent,1,1,SCIERke/TradingAgentsXM,False
7162c860f41d1781f837dd8b4df7abf9253aabc0,connected_divergent,1,1,vighneshanap/TradingAgents,False
717e24fa51d12ff83b6b228c0ddaa40fb882a8b0,connected_divergent,1,1,qcheng-dev/TradingAgents,False
718df3493256ab607955c44903f3971c5c587313,official_history_reachable,190,191,021gink/TradingAgents;0xjiangjiang/TradingAgents;AlexChen34/TradingAgents;AnAsianGangster/TradingAgents;AppliedAIMuse/TradingAgents,False
7196ac468aaa51e4af354a7f2965eae1296bf02e,connected_divergent,1,1,DanielTobi0/TradingAgents,False
7197961f413ce85b91ab3e485e5eec53335d59f6,connected_divergent,1,1,jasonzdeng/TradingAgents_JD,False
71a23e4fc9cfe5bbf8e27e1727596b7b85886fad,connected_divergent,1,1,SUY0000/TradingAgents_Modified,False
71c7b1c4f094ea2c9b603e30a86e6e7be792067b,connected_divergent,1,1,sblr80595/TradingAgents,False
7207eba05ddfe13b9f67aa68b7be19b7abc12418,connected_divergent,1,1,randomlrai/TradingAgents,False
720ff6a2294905626780c6ffcfea5b672f5ed775,connected_divergent,1,1,0x-genesys/TradingAgents,False
7219db8de34d9e171016bc743e07f7767dd8ddbd,connected_divergent,1,1,danielli0522/TradingAgents,False
722038ffbcfbdf0d5554d6b8d82ce0f96205df47,connected_divergent,1,1,meridian-advtech/TradingAgents,False
727032d3bb09f903870479f69b5c2f4fe9a917d4,connected_divergent,1,1,xaxy55/TradingAgents,False
727ad1d4bce3e36760af2c52e4c386a756245816,connected_divergent,1,1,liximin/TradingAgents,False
727e132adb7f08aa2c63854a4b5aac717ce7836d,connected_divergent,1,1,nornen0202/TradingAgents,False
7283607ef19d2de4eae56c2e2a37194c17e24227,connected_divergent,1,1,sambaleuk/TradingAgents,False
728b47397b3a91305cebcca2f6f012fa9650a25f,connected_divergent,1,1,jteddy/TradingAgents,False
7296fed1f63cfd9482cc00deb5d5d748644000fb,connected_divergent,1,1,ChengBuilder/TradingAgents,False
72c1cb356e4e2e7673242101e13d0afe1a3e745c,connected_divergent,1,1,Mgiri1234/TradingAgents_llm,False
72c4baa8316e023e2c2b2ec2d8ba2c733949a905,connected_divergent,1,1,AnthonySouthavilay/TradingAgents,False
72d569145e8716e998c523f75eaa326a382295fa,connected_divergent,1,1,EliasAli0720/TradingAgents,False
72d837cab9798c886809ff1a392e12078a004749,connected_divergent,1,1,wapropertygroup/TradingAgents,False
73144408b1aff55b1be0129fa861fc637492382e,connected_divergent,1,1,iks9245/TradingAgents,False
7317e66c54d80f1d843a0732fc3a923c1781e227,connected_divergent,1,1,cyberjessai-lab/TradingAgents,False
73327cde248193266e30d82d8027703dcf2cb59c,connected_divergent,1,1,kaihg/TradingAgents,False
733e52b9ec75054c75332237025d395460e1e126,connected_divergent,1,2,Deejae69/TradingAgents,False
7374836876296ff243685780f53afa6e7a1f0f52,connected_divergent,1,1,erictong514/TradingAgents,False
73967f0b2d4a88f50164d8fae09c0e574b8c7460,connected_divergent,1,1,alihaydaraslan/TradingAgents,False
739c6073fb69b318d8653766aa9ac4a14bca6e90,connected_divergent,1,1,YojinHQ/TradingAgents,False
73aae2751090c940487d8d25f1e57f14fc51ec32,connected_divergent,1,1,dunkeke/TradingAgents-test,False
73b39ac935e915b1f0eb1fe6591b3845fdd49058,connected_divergent,1,1,TaiPhamD/TradingAgents,False
73bc2bd790ce418d357eccf5596519e5d2cecc61,connected_divergent,1,1,ehfazrezwan/tradingagents,False
73c0f58c610b0f1189d1456d8f4fc18cd7d99f3c,connected_divergent,1,1,sahilamanu/TradingAgents-Sahil,False
73e25c68574dfe6f4234270f33c6f09ce8c954cf,connected_divergent,1,1,yting27/TradingAgents,False
73e387eb7d29af95521ab7afe4d6149a8442c20f,connected_divergent,1,1,au-zen/TradingAgents,False
73e8a741a3df42c2c620e79c8853ec4f2aafd53d,connected_divergent,1,1,manav-vc/TradeDog,False
73fe737899dd8f3c865126f9b7b432aae793bbfa,connected_divergent,1,1,crappslovinst/TradingAgents,False
7402524c75e400a3a4e8a0a0eb00c713c505c9c1,connected_divergent,1,1,Thor-Coders-Inc/TradingAgents,False
740d26dbb74f9595ae29c9dcd4bc5d3c0a26575f,connected_divergent,1,1,naikNiranjan/DalalStreet-TradingAgents,False
740df840e4891127527eb1ebfdb133c62c62110c,connected_divergent,1,1,1oaf13h/TradingAgents,False
742dba61067b6486a5b0c94df4d231b2a194b849,connected_divergent,1,1,Rurdoo/TradingAgentsJules,False
7437289f73886ab9f7b4b06011988f3213c1587d,connected_divergent,1,1,singkola77-cyber/TradingAgents,False
74438be491fc780778e5305549b0714985757d8a,connected_divergent,1,1,nornen0202/TradingAgents,False
745a6be5b977f63e165fdecf227890f13ef455f3,connected_divergent,1,1,malecada/TradingAgents,False
74622337539a4eab16b64405bdbf1e6559e05452,connected_divergent,1,1,sns800/TradingAgents,False
747bfeac39f26fe89539349af39d35a4b324cf4e,connected_divergent,1,1,hellojoeyyoung/TradingAgents,False
74a27ac4f20c7912512cc8f3744bd1c7430a4b13,connected_divergent,1,1,matsebas/TradingAgents,False
74bd3c6842769c3b5e24195145f73a6c03f5cdda,connected_divergent,1,1,claytonbrown/TradingAgents,False
74c3bba51119370235485187a46259d03668c770,connected_divergent,1,1,dev-leejaemyeong/TradingAgents,False
74cb20e6c823a46f5ffbd3920db3f95d7b4ee287,connected_divergent,1,1,rickieplin/TradingAgents,False
74e2de61e230d42f2be9b5a7376b0310582f1733,connected_divergent,1,1,Perceptionplirelease/TradingAgents,False
74ee69fa66c7d7503d5044dcde3a95c8f9894985,connected_divergent,1,1,CodeLearner1987/tradingagents,False
74f2f59bcbf4636ad9be721a65177aa891ce71bf,connected_divergent,1,1,dliu-lab/TradingAgents,False
74faa6b8096ddc6b39c3a4c1e278804c06fa8ce2,connected_divergent,1,1,cothee/TradingAgents,False
750b70c4152435a514d8e1448d5b298d5b631501,connected_divergent,1,1,gdivyagupta/TradingAgents,False
750b841cabb1c71155c9d8313ff99dd708526cb8,connected_divergent,1,1,zenShaunD/TradingAgents-Zen0,False
751b7a192039819c61a8252c70b5d5de94b2aff0,connected_divergent,1,1,rockyicer/TradingAgents,False
75240932fbb0d7fe80b14e575f03930de80e1c46,connected_divergent,1,1,csoboy/TradingAgents,False
7526e036cb73fb14fd3be0b8fd7246132ebce80f,disconnected_divergent,1,1,dttxorg/TradingAgents,False
752900480b81ca660c368e65567461d4db79802d,connected_divergent,1,1,IF-YiFan/TradingAgents,False
753119cff40e152495f7b456aedfac8659c3b54c,connected_divergent,1,1,maiden7705/TradingAgents,False
7536964661fbe01a86ea5b27bdbe0fde52a4c053,connected_divergent,1,1,codewizard1000/GrainAgents,False
7536b8a0ea3c89221e471234518254fec33d364f,connected_divergent,1,1,juan4127068-svg/TradingAgents,False
75407b9a7ad9bb728ec036797dc83d097a0f5282,connected_divergent,1,1,Eko119/TradingAgents,False
755e5c803778ddff265bb86787c7c6d3962d47e3,connected_divergent,1,1,wk1995/TradingAgents,False
756de071b178f44dee224ede41c731da7737df92,connected_divergent,1,1,CWFred/TradingAgents,False
7598dce521f7b5e4e9e8077e646779da9991e75e,connected_divergent,1,1,lydiagao/TradingAgents,False
75bb79c21cab7bfd668c23797e3872c6118785d7,connected_divergent,1,1,Linjovi/TradingAgents,False
75e8cef1247551fde9c7f1aaa0d16b4e3abe41ea,connected_divergent,1,1,VigilantCipher/TradingAgents,False
75fdde6f40300ffb985197955ab527e62a778559,connected_divergent,1,1,menbatisiunissart/TradingAgents,False
76030f139790e376d228ca13e47ed4569a80fd0b,connected_divergent,1,1,chaseblackmon/TradingAgents,False
7609effa2ef11bf52f0722f4912f5af3f5328804,connected_divergent,1,1,executiveusa/cheggie-TradingAgents,False
760f084a6ab0fea830714b5e6043edf759c068c4,connected_divergent,1,1,yang1002378395-cmyk/TradingAgents,False
76164582e196ffc28012553c72312457f9f57a38,connected_divergent,1,1,patrickfrank1/trading-agents,False
761f02fced271890f6157d85d036d12919ac338a,connected_divergent,1,1,SteakeyeStudios/TauricTradingAgents,False
761f7970bd37051eecd36de86af066a4459e6d4a,connected_divergent,1,1,maronkoders/TradingAgents,False
762fc21d23dc466bcefcc6d7e7bd2ff9b4bdee3b,connected_divergent,1,1,Omasiri/TradingAgents,False
7639a25b33c54e6cf014c89b4e1b99ff5ce53acd,connected_divergent,1,1,qq173681019/TradingAgents,False
764d2719bccb9ab86109cca302582e58d00cd0a2,connected_divergent,1,1,GoetschiM/TradingAgents-LLM,False
765a11e8ba274918c4b728c7b1210b168b96140c,connected_divergent,1,1,drnicklesasidharan90/TradingAgents,False
76684278f4f60f22f458be63bbe79d3e1adb675c,connected_divergent,1,1,VONUHAU/TradingAgents,False
766f5ab196ce23e9d4b0c51e0ea2f32ced04ba79,connected_divergent,1,1,yamaokayuki20/TradingAgents,False
7675dda9421cdaa054f32446dedf37da26198b85,connected_divergent,1,1,Eddieargenal/TradingAgents,False
76a1bd746a2f5eff74bf61cc2aa162f3adb770bb,connected_divergent,1,1,chinnsenn/TradingAgents,False
76ad7df91dc77b807f6a792395b48fed92db3092,connected_divergent,1,1,A1pha3/TradingAgents,False
76add9048f936b1ab383eece0584d4d13d35c2fa,official_history_reachable,1,1,tex-node/TradingAgents,False
76c124f2e0901ca710df648beb0ebcc80a0ca328,connected_divergent,1,1,Oxed-0/TradingAgents,False
76c65d415abb3a6704458fe084fc2887d32d9c2b,connected_divergent,1,1,houlemon0130/TradingAgents,False
76dd124498c365b16dcdb5e92104adcc77afc778,connected_divergent,1,1,edenni/TradingAgents,False
76df210bdc89f784f8baa7197c4c3c407c7b6989,connected_divergent,1,1,loulanyue/TradingAgents,False
76dfe7c7fc8e768d3e19f103d0628c78bfec029c,connected_divergent,1,1,huangjialin1118/TradingAgents,False
76e0ce138b813b3821e92d15b785b208aa0ad031,connected_divergent,1,1,0m0m/TradingAgents,False
76e3329af5ae2f1fb7414f447f21a960694424f6,connected_divergent,1,1,sunsumyu/TradingAgents,False
76e6bef1f76427110aee2c5b22e297171843c6b5,connected_divergent,1,1,frendguo/TradingAgents,False
76f4e0610e04327723521168d29211d5434985f6,connected_divergent,1,1,chousir/TradingAgents,False
7708db5268b8d1e744f7da1743068e241ff8ea89,connected_divergent,1,1,kimsama/tradingagents-kr,False
7725aad898cf1d2e5ab20422f194f89bec091290,connected_divergent,1,1,mailming/TradingAgents,False
772a0522926903e5d75f284405772b8c67c3e198,connected_divergent,1,1,Celliusx3/TradingAgents,False
773a42492ba77e65bc6f8d13ec6c651150947422,connected_divergent,1,1,yulinzhang96/TradingAgents,False
77552a2e9ac6ef788b993e0ed4a0f18f349b94a8,connected_divergent,1,2,nornen0202/TradingAgents,False
77723f90265f7f1cff6f5579bfbbe664c902f68e,connected_divergent,1,1,MikeeI/TradingAgents,False
777454841b6caf4f1473fdfafc69452a1b241448,connected_divergent,1,1,zixinz990/TradingAgents,False
77755f0431b284690ddc835ee66684dab25fbb33,official_history_reachable,4,4,0DTEPrediction/TradingAgents;jaebit/tradingagents;lu-zhengda/TradingAgents;ziadnaguib-oss/TradingAgents,False
7796c5ab491b03500119401127d59bb3e7117afd,connected_divergent,1,1,BrightonXX/TradingAgents,False
77af7aa13e51d3164a48be4282bf3325144a2875,connected_divergent,1,1,rbhaskar2/TradingAgents,False
77b41faa653e4852347dad87503b23ff0ef33a8f,connected_divergent,1,1,henrychatgpt/TradingAgents,False
77b54bb8b58316c5328d119015e3e8a10a8ae2bf,connected_divergent,1,1,osamagweaa/TradingAgents,False
77cfd049962c4172ea8106bd56fb3a68dfa599f0,connected_divergent,1,1,rbhaskar2/TradingAgents,False
77d92fc4b362865739913a11730905fbc37bdae2,connected_divergent,1,1,opqrst-chen/TradingAgents,False
77eff2b2cfd221376b25d5cde87a234d7801cad7,connected_divergent,1,1,Synaptics-Lab/TradingAgents,False
78278dbb8a8563a8ade057fd0c61adfab57ddfdd,connected_divergent,1,1,Manmade-Anyme/TradingAgents,False
78453ead37bc2dcdd228fa3d8033142c855ea8cb,connected_divergent,1,1,kshern/TradingAgents,False
78494c5f0a90fe10ef29a6ae82171518f7b3a0f7,connected_divergent,1,1,ALEXA8596/ABMR-TradingAgents,False
7857b92622ef88dcb6bc4fac9f9de122bb396d24,connected_divergent,1,1,DegenStar/TradingAgents,False
78b9405b9fb72e094679c648aeaaac998eed606a,connected_divergent,1,1,ariesy/TradingAgents,False
78c2cb89c05ab7d8538630d05b63c227474aac6a,connected_divergent,1,1,halalquant/TradingAgents,False
78c4e42fdd3cbe46331d0b62d1888b76c6324b9a,connected_divergent,1,1,tmk11/TradingAgents,False
78c66489b3836ecfb8fe86d8dfccaa0e4406526e,connected_divergent,1,1,Shamdon/TradingAgents,False
78d063dc5c39e962f66fb30468872269c72d8cb9,official_history_reachable,2,2,2275131633/TradingAgents;AyoungYa/TradingAgents,False
78dfaf13e083bad546fe38322e84b2382b7a834d,connected_divergent,1,1,kevin-liem/trading-agents,False
78e2c965945374159e994d8c9c68f83ee26d7f54,connected_divergent,1,1,TGouGouT/TradingAgents,False
78e35dc55e6b245555063b9e66d1aa47d377694b,connected_divergent,1,1,MichaelCao0/TradingAgents,False
78e3d4150e4c7c71047b4799ebe119986607efa0,disconnected_divergent,1,1,jiwoomap/TradingAgents-Dashboard,False
78e5586df9831fe42933149922546e6afe21ad89,connected_divergent,1,1,jeremyluojl/TradingAgents,False
78ea06cc44cb75bee570d80048dcb7f3f2eaa925,connected_divergent,1,1,steamulaation/TradingAgents,False
78f0f84f23c6883ef69b9d594288c5d9ac9e7055,connected_divergent,1,1,andrewml1/TradingAgents,False
78f973eff36b8edccf748b9cfb0900fd23bf21f3,connected_divergent,1,1,gordony2028/TradingAgents,False
7902e9c953fb74c619dab1a56f9b3716bf7de47f,connected_divergent,1,1,ilysom0611/TradingAgents,False
791e3c0ec84b847baeeaaefd177767a2d185c1ce,connected_divergent,1,1,hemangjoshi37a/TradingAgents,False
79517f8692fcdbb6dcb8888682c6e36a60cac35c,connected_divergent,1,2,KevinKDA-Resources/TradingAgents,False
7951e908353e80da5665a3b5ff98fc00a52647ea,connected_divergent,1,1,HamaFx/Hama-tradingagents,False
795b010a4380d84f0474b91e574fe209b2926036,connected_divergent,1,1,bryanwills/TradingAgents,False
7999226f41e5eb5cfd66ab4d4a598ed39bfa27a2,connected_divergent,1,1,dunkeke/TradingAgents-test,False
79d66be89fd81e3a94ecfa562c6fc319fb762eec,connected_divergent,1,1,Mac-Adam/TradingAgents,False
79da5468043789c4ea462fb4d8b76f4934815379,connected_divergent,1,1,qdwxzm44-cell/TradingAgents,False
79ea3abd02b3da7b3982dd199af60264cfb6e3f9,connected_divergent,1,1,fernandotavarezf/TradingAgents,False
79f2c2dc56b759871eaf936824e32d95367d5882,connected_divergent,1,1,mykyta-lytvynenko/Ticker-Analysis-Agents,False
7a3ef1c6d5c3e1cda1dbff0d1a190b1ff3d07196,connected_divergent,1,1,Mohammad-Maraqa/TradingAgents,False
7a44c1b4c730398a72d64aae4337a7b66dad5b0b,connected_divergent,1,1,Arthur19940725/TradingAgents,False
7a4d9e46ddad1f95c2392f440c9bdc9916ea190f,connected_divergent,1,1,citytower/TradingAgents,False
7a51d4d50ce70a31874a828ac8e32f8c6b73991e,connected_divergent,1,1,ertasenes/TradingAgents,False
7a5d3ef9f1a2a729671d5ddb82928aa3ddd40e71,connected_divergent,1,1,ShishooMishoo/TradingAgents,False
7a6d3f7a7d5d81efd10e1de34a8ec0e12f96ff49,connected_divergent,1,1,SteakeyeStudios/TauricTradingAgents,False
7a719454fc10ad16789d83be2e497ba1fa0afc1d,connected_divergent,1,1,coo1kid1412/TradingAgents,False
