version_pair,lineage_id,paper_table,mapping,earlier_version,earlier_row_index,earlier_metric,earlier_value,current_version,current_row_index,current_metric,current_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row12/alpha100_RankIC->v3/csi1000_mlp/row12/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,12,alpha100_RankIC,0.0615,v3,12,alpha100_RankIC,0.0615,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row12/alpha100_AR->v3/csi1000_mlp/row12/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,v2,12,alpha100_AR,0.1174,v3,12,alpha100_AR,0.1174,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row12/alpha100_IR->v3/csi1000_mlp/row12/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,v2,12,alpha100_IR,1.4363,v3,12,alpha100_IR,1.4363,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha10_IC->v3/csi1000_mlp/row13/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha10_IC,0.0466,v3,13,alpha10_IC,0.0466,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha10_RankIC->v3/csi1000_mlp/row13/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha10_RankIC,0.0447,v3,13,alpha10_RankIC,0.0447,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha10_AR->v3/csi1000_mlp/row13/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha10_AR,0.1322,v3,13,alpha10_AR,0.1322,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha10_IR->v3/csi1000_mlp/row13/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha10_IR,1.3771,v3,13,alpha10_IR,1.3771,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha50_IC->v3/csi1000_mlp/row13/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha50_IC,0.0608,v3,13,alpha50_IC,0.0608,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha50_RankIC->v3/csi1000_mlp/row13/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha50_RankIC,0.0556,v3,13,alpha50_RankIC,0.0556,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha50_AR->v3/csi1000_mlp/row13/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha50_AR,0.1220,v3,13,alpha50_AR,0.1220,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha50_IR->v3/csi1000_mlp/row13/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha50_IR,1.4510,v3,13,alpha50_IR,1.4510,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha100_IC->v3/csi1000_mlp/row13/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha100_IC,0.0690,v3,13,alpha100_IC,0.0690,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha100_RankIC->v3/csi1000_mlp/row13/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha100_RankIC,0.0633,v3,13,alpha100_RankIC,0.0633,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha100_AR->v3/csi1000_mlp/row13/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha100_AR,0.1116,v3,13,alpha100_AR,0.1116,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row13/alpha100_IR->v3/csi1000_mlp/row13/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,v2,13,alpha100_IR,1.2468,v3,13,alpha100_IR,1.2468,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha10_IC->v3/csi1000_mlp/row14/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha10_IC,0.0532,v3,14,alpha10_IC,0.0532,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha10_RankIC->v3/csi1000_mlp/row14/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha10_RankIC,0.0511,v3,14,alpha10_RankIC,0.0511,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha10_AR->v3/csi1000_mlp/row14/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha10_AR,0.1224,v3,14,alpha10_AR,0.1224,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha10_IR->v3/csi1000_mlp/row14/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha10_IR,1.1036,v3,14,alpha10_IR,1.1036,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha50_IC->v3/csi1000_mlp/row14/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha50_IC,0.0538,v3,14,alpha50_IC,0.0538,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha50_RankIC->v3/csi1000_mlp/row14/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha50_RankIC,0.0519,v3,14,alpha50_RankIC,0.0519,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha50_AR->v3/csi1000_mlp/row14/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha50_AR,0.1374,v3,14,alpha50_AR,0.1374,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha50_IR->v3/csi1000_mlp/row14/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha50_IR,1.2472,v3,14,alpha50_IR,1.2472,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha100_IC->v3/csi1000_mlp/row14/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha100_IC,0.0571,v3,14,alpha100_IC,0.0571,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha100_RankIC->v3/csi1000_mlp/row14/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha100_RankIC,0.0530,v3,14,alpha100_RankIC,0.0530,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha100_AR->v3/csi1000_mlp/row14/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha100_AR,0.1327,v3,14,alpha100_AR,0.1327,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row14/alpha100_IR->v3/csi1000_mlp/row14/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,v2,14,alpha100_IR,1.2086,v3,14,alpha100_IR,1.2086,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha10_IC->v3/csi1000_mlp/row15/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha10_IC,0.0514,v3,15,alpha10_IC,0.0514,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha10_RankIC->v3/csi1000_mlp/row15/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha10_RankIC,0.0491,v3,15,alpha10_RankIC,0.0491,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha10_AR->v3/csi1000_mlp/row15/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha10_AR,0.1799,v3,15,alpha10_AR,0.1799,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha10_IR->v3/csi1000_mlp/row15/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha10_IR,1.8021,v3,15,alpha10_IR,1.8021,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha50_IC->v3/csi1000_mlp/row15/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha50_IC,0.0673,v3,15,alpha50_IC,0.0673,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha50_RankIC->v3/csi1000_mlp/row15/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha50_RankIC,0.0647,v3,15,alpha50_RankIC,0.0647,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha50_AR->v3/csi1000_mlp/row15/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha50_AR,0.1710,v3,15,alpha50_AR,0.1710,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha50_IR->v3/csi1000_mlp/row15/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha50_IR,1.6268,v3,15,alpha50_IR,1.6268,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha100_IC->v3/csi1000_mlp/row15/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha100_IC,0.0738,v3,15,alpha100_IC,0.0738,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha100_RankIC->v3/csi1000_mlp/row15/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha100_RankIC,0.0710,v3,15,alpha100_RankIC,0.0710,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha100_AR->v3/csi1000_mlp/row15/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha100_AR,0.1696,v3,15,alpha100_AR,0.1696,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_mlp/row15/alpha100_IR->v3/csi1000_mlp/row15/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,v2,15,alpha100_IR,1.5695,v3,15,alpha100_IR,1.5695,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/LightGBM_IC->v3/additional_comparison/row0/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,LightGBM_IC,0.0386,v3,0,LightGBM_IC,0.0386,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/LightGBM_RankIC->v3/additional_comparison/row0/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,LightGBM_RankIC,0.0377,v3,0,LightGBM_RankIC,0.0377,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/LightGBM_AER->v3/additional_comparison/row0/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,LightGBM_AER,0.0762,v3,0,LightGBM_AER,0.0762,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/LightGBM_IR->v3/additional_comparison/row0/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,LightGBM_IR,0.6713,v3,0,LightGBM_IR,0.6713,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/MLP_IC->v3/additional_comparison/row0/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,MLP_IC,0.0337,v3,0,MLP_IC,0.0337,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/MLP_RankIC->v3/additional_comparison/row0/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,MLP_RankIC,0.0329,v3,0,MLP_RankIC,0.0329,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/MLP_AER->v3/additional_comparison/row0/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,MLP_AER,0.0307,v3,0,MLP_AER,0.0307,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row0/MLP_IR->v3/additional_comparison/row0/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,0,MLP_IR,0.2929,v3,0,MLP_IR,0.2929,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/LightGBM_IC->v3/additional_comparison/row1/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,LightGBM_IC,0.0061,v3,1,LightGBM_IC,0.0061,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/LightGBM_RankIC->v3/additional_comparison/row1/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,LightGBM_RankIC,-0.0096,v3,1,LightGBM_RankIC,-0.0096,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/LightGBM_AER->v3/additional_comparison/row1/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,LightGBM_AER,-0.0032,v3,1,LightGBM_AER,-0.0032,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/LightGBM_IR->v3/additional_comparison/row1/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,LightGBM_IR,-0.0241,v3,1,LightGBM_IR,-0.0241,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/MLP_IC->v3/additional_comparison/row1/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,MLP_IC,0.0153,v3,1,MLP_IC,0.0153,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/MLP_RankIC->v3/additional_comparison/row1/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,MLP_RankIC,0.0231,v3,1,MLP_RankIC,0.0231,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/MLP_AER->v3/additional_comparison/row1/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,MLP_AER,0.0378,v3,1,MLP_AER,0.0378,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row1/MLP_IR->v3/additional_comparison/row1/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,1,MLP_IR,0.2847,v3,1,MLP_IR,0.2847,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/LightGBM_IC->v3/additional_comparison/row2/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,LightGBM_IC,0.0298,v3,2,LightGBM_IC,0.0298,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/LightGBM_RankIC->v3/additional_comparison/row2/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,LightGBM_RankIC,0.0244,v3,2,LightGBM_RankIC,0.0244,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/LightGBM_AER->v3/additional_comparison/row2/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,LightGBM_AER,0.0383,v3,2,LightGBM_AER,0.0383,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/LightGBM_IR->v3/additional_comparison/row2/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,LightGBM_IR,0.3319,v3,2,LightGBM_IR,0.3319,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/MLP_IC->v3/additional_comparison/row2/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,MLP_IC,0.0386,v3,2,MLP_IC,0.0386,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/MLP_RankIC->v3/additional_comparison/row2/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,MLP_RankIC,0.0336,v3,2,MLP_RankIC,0.0336,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/MLP_AER->v3/additional_comparison/row2/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,MLP_AER,0.0437,v3,2,MLP_AER,0.0437,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row2/MLP_IR->v3/additional_comparison/row2/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,2,MLP_IR,0.4411,v3,2,MLP_IR,0.4411,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/LightGBM_IC->v3/additional_comparison/row4/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,LightGBM_IC,0.0420,v3,4,LightGBM_IC,0.0420,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/LightGBM_RankIC->v3/additional_comparison/row4/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,LightGBM_RankIC,0.0395,v3,4,LightGBM_RankIC,0.0395,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/LightGBM_AER->v3/additional_comparison/row4/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,LightGBM_AER,0.0822,v3,4,LightGBM_AER,0.0822,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/LightGBM_IR->v3/additional_comparison/row4/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,LightGBM_IR,0.9397,v3,4,LightGBM_IR,0.9397,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/MLP_IC->v3/additional_comparison/row4/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,MLP_IC,0.0422,v3,4,MLP_IC,0.0422,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/MLP_RankIC->v3/additional_comparison/row4/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,MLP_RankIC,0.0408,v3,4,MLP_RankIC,0.0408,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/MLP_AER->v3/additional_comparison/row4/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,MLP_AER,0.0737,v3,4,MLP_AER,0.0737,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row3/MLP_IR->v3/additional_comparison/row4/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,3,MLP_IR,0.8103,v3,4,MLP_IR,0.8103,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/LightGBM_IC->v3/additional_comparison/row5/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,LightGBM_IC,0.0028,v3,5,LightGBM_IC,0.0028,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/LightGBM_RankIC->v3/additional_comparison/row5/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,LightGBM_RankIC,0.0103,v3,5,LightGBM_RankIC,0.0103,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/LightGBM_AER->v3/additional_comparison/row5/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,LightGBM_AER,-0.0508,v3,5,LightGBM_AER,-0.0508,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/LightGBM_IR->v3/additional_comparison/row5/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,LightGBM_IR,-0.3716,v3,5,LightGBM_IR,-0.3716,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/MLP_IC->v3/additional_comparison/row5/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,MLP_IC,0.0036,v3,5,MLP_IC,0.0036,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/MLP_RankIC->v3/additional_comparison/row5/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,MLP_RankIC,0.0036,v3,5,MLP_RankIC,0.0036,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/MLP_AER->v3/additional_comparison/row5/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,MLP_AER,-0.0122,v3,5,MLP_AER,-0.0122,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row4/MLP_IR->v3/additional_comparison/row5/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,4,MLP_IR,-0.1083,v3,5,MLP_IR,-0.1083,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/LightGBM_IC->v3/additional_comparison/row6/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,LightGBM_IC,-0.0539,v3,6,LightGBM_IC,-0.0539,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/LightGBM_RankIC->v3/additional_comparison/row6/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,LightGBM_RankIC,-0.0702,v3,6,LightGBM_RankIC,-0.0702,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/LightGBM_AER->v3/additional_comparison/row6/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,LightGBM_AER,-0.0992,v3,6,LightGBM_AER,-0.0992,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/LightGBM_IR->v3/additional_comparison/row6/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,LightGBM_IR,-0.5688,v3,6,LightGBM_IR,-0.5688,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/MLP_IC->v3/additional_comparison/row6/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,MLP_IC,0.0235,v3,6,MLP_IC,0.0235,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/MLP_RankIC->v3/additional_comparison/row6/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,MLP_RankIC,0.0340,v3,6,MLP_RankIC,0.0340,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/MLP_AER->v3/additional_comparison/row6/MLP_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,MLP_AER,-0.0136,v3,6,MLP_AER,-0.0136,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row5/MLP_IR->v3/additional_comparison/row6/MLP_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,5,MLP_IR,-0.1553,v3,6,MLP_IR,-0.1553,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/LightGBM_IC->v3/additional_comparison/row7/LightGBM_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,LightGBM_IC,0.0372,v3,7,LightGBM_IC,0.0372,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/LightGBM_RankIC->v3/additional_comparison/row7/LightGBM_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,LightGBM_RankIC,0.0339,v3,7,LightGBM_RankIC,0.0339,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/LightGBM_AER->v3/additional_comparison/row7/LightGBM_AER,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,LightGBM_AER,0.0412,v3,7,LightGBM_AER,0.0412,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/LightGBM_IR->v3/additional_comparison/row7/LightGBM_IR,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,LightGBM_IR,0.3714,v3,7,LightGBM_IR,0.3714,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/MLP_IC->v3/additional_comparison/row7/MLP_IC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,MLP_IC,0.0363,v3,7,MLP_IC,0.0363,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_alpha_set_market_horizon_model_metric/v2/additional_comparison/row6/MLP_RankIC->v3/additional_comparison/row7/MLP_RankIC,additional_comparison,same_alpha_set_market_horizon_model_metric,v2,6,MLP_RankIC,0.0344,v3,7,MLP_RankIC,0.0344,True,False,False,unchanged_between_v2_v3,False
