formation_month,regime,trailing_six_month_market_return,audit_start,audit_end,audit_history_months,regime_audit_months,regime_sparse_fallback,single_market_pool_count,admitted_pool_members,finite_scores,selected__trend,pool_performance__trend,pool_robustness__trend,router_weight__trend,selected__reversal,pool_performance__reversal,pool_robustness__reversal,router_weight__reversal,selected__breakout,pool_performance__breakout,pool_robustness__breakout,router_weight__breakout,selected__exposure_control,pool_performance__exposure_control,pool_robustness__exposure_control,router_weight__exposure_control
2020-01-31,bull,0.1182041460595491,2010-01-31,2019-12-31,120,92,False,12,20,973,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.0016799104664841434,0.5149999999999999,0.23920004369148892,reversal__secondary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean|reversal__interaction,0.0070935968417532025,0.5016666666666666,0.26478211111587563,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__risk_adjusted|breakout__pair_mean,-0.0034833867006603954,0.5,0.2141194980744267,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean,0.010558893633527662,0.4883333333333333,0.28189834711820877
2020-02-29,bull,0.051448145567648984,2010-02-28,2020-01-31,120,92,False,12,20,992,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.0010850475158514978,0.515,0.22964901942603214,reversal__risk_adjusted|reversal__secondary|reversal__pair_mean|reversal__interaction|reversal__primary,0.008627508786440452,0.51,0.2663740079928423,breakout__interaction|breakout__primary|breakout__secondary|breakout__pair_mean|breakout__triple_mean,-0.0008708593178230244,0.4966666666666667,0.21882390892843226,exposure_control__triple_mean|exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__pair_mean,0.012325412214951847,0.49833333333333335,0.2851530636526932
2020-03-31,bear,-0.07891242334296356,2010-03-31,2020-02-29,120,120,True,12,20,961,trend__pair_mean|trend__risk_adjusted|trend__primary|trend__triple_mean|trend__interaction,0.004525903092982036,0.5133333333333333,0.22818479698610977,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__primary|reversal__interaction,0.009231020730435769,0.5,0.24903451463367385,breakout__primary|breakout__triple_mean|breakout__interaction|breakout__pair_mean|breakout__risk_adjusted,-0.002856157877582579,0.51,0.19653645341872364,exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__primary|exposure_control__secondary|exposure_control__risk_adjusted,0.022317093464729335,0.5166666666666666,0.32624423496149274
2020-04-30,sideways,0.02539710520848182,2010-04-30,2020-03-31,120,25,False,12,20,969,trend__pair_mean|trend__interaction|trend__secondary|trend__triple_mean|trend__primary,0.02620886636869862,0.5033333333333333,0.3148724347419046,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__secondary,0.00793671920553585,0.495,0.2175781242089859,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.007726459086231207,0.5250000000000001,0.1614659705779564,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__secondary|exposure_control__interaction|exposure_control__pair_mean,0.02450171251914028,0.515,0.3060834704711531
2020-05-31,sideways,0.04380571355165319,2010-05-31,2020-04-30,120,26,False,12,20,970,trend__pair_mean|trend__secondary|trend__interaction|trend__risk_adjusted|trend__triple_mean,0.027325248258824212,0.5133333333333333,0.32456170037431264,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__primary,0.001955575247069352,0.505,0.1945940377895331,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.0020283878591832376,0.51,0.1801403499251426,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean,0.023466103660149562,0.5149999999999999,0.3007039119110117
2020-06-30,sideways,0.04487811006451947,2010-06-30,2020-05-31,120,26,False,12,20,975,trend__pair_mean|trend__interaction|trend__secondary|trend__triple_mean|trend__primary,0.034564698171999086,0.5183333333333333,0.3912898050711485,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.0054355936753811415,0.5033333333333332,0.21688481039918195,breakout__triple_mean|breakout__interaction|breakout__pair_mean|breakout__risk_adjusted|breakout__primary,-0.002914735254563888,0.51,0.18413941108858767,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean,0.0028519675522703054,0.5199999999999999,0.20768597344108178
2020-07-31,bull,0.10539040515329723,2010-07-31,2020-06-30,120,90,False,12,20,982,trend__secondary|trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__primary,0.0015886970586590351,0.505,0.2233113908457303,reversal__pair_mean|reversal__secondary|reversal__risk_adjusted|reversal__primary|reversal__interaction,0.007559556653663171,0.51,0.2522660692434231,breakout__interaction|breakout__secondary|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.0026579960722431474,0.5066666666666666,0.22832875140436673,exposure_control__interaction|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__primary,0.01598581813800535,0.49333333333333335,0.2960937885064798
2020-08-31,bull,0.2995270910314205,2010-08-31,2020-07-31,120,90,False,12,20,969,trend__risk_adjusted|trend__interaction|trend__secondary|trend__primary|trend__triple_mean,0.000611964983703885,0.4916666666666667,0.22982815675844628,reversal__pair_mean|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__interaction,0.007474210830475374,0.5,0.26473874419809207,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__triple_mean|breakout__risk_adjusted,-0.004196154477712204,0.4883333333333333,0.2084090696338348,exposure_control__triple_mean|exposure_control__interaction|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__primary,0.013019356191531833,0.5083333333333333,0.29702402940962686
2020-09-30,bull,0.4115503823555535,2010-09-30,2020-08-31,120,91,False,12,20,967,trend__risk_adjusted|trend__interaction|trend__secondary|trend__triple_mean|trend__primary,0.001773861548518175,0.5016666666666666,0.23144626207778402,reversal__pair_mean|reversal__risk_adjusted|reversal__secondary|reversal__triple_mean|reversal__primary,0.005720054631751797,0.5,0.25024445138400425,breakout__triple_mean|breakout__primary|breakout__interaction|breakout__pair_mean|breakout__risk_adjusted,0.0006427903564278758,0.505,0.2266468230158387,exposure_control__pair_mean|exposure_control__primary|exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean,0.013544668355788624,0.4933333333333333,0.29166246352237296
2020-10-31,bull,0.2136769302258461,2010-10-31,2020-09-30,120,92,False,12,20,969,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__primary|trend__secondary,0.000768267459781398,0.5066666666666666,0.22608534667165406,reversal__risk_adjusted|reversal__pair_mean|reversal__interaction|reversal__primary|reversal__secondary,0.006734725062013931,0.505,0.2545273731620288,breakout__pair_mean|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary,0.0019215861624335912,0.5066666666666666,0.23136092618380255,exposure_control__pair_mean|exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__primary,0.012833571528560744,0.5083333333333333,0.2880263539825146
2020-11-30,bull,0.2961692815411825,2010-11-30,2020-10-31,120,93,False,12,20,959,trend__risk_adjusted|trend__interaction|trend__secondary|trend__primary|trend__pair_mean,-0.0004481744641041065,0.51,0.23132588921944858,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__primary|reversal__interaction,0.006910270204893616,0.49499999999999994,0.2660000204161766,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__risk_adjusted|breakout__primary,-0.0023333263842185343,0.5050000000000001,0.22221034954964633,exposure_control__pair_mean|exposure_control__interaction|exposure_control__primary|exposure_control__triple_mean|exposure_control__risk_adjusted,0.009474340112323083,0.49833333333333335,0.2804637408147285
2020-12-31,bull,0.31967270949767634,2010-12-31,2020-11-30,120,93,False,12,20,952,trend__risk_adjusted|trend__interaction|trend__secondary|trend__pair_mean|trend__triple_mean,0.0002775899874219105,0.5133333333333334,0.23482578949652946,reversal__risk_adjusted|reversal__secondary|reversal__pair_mean|reversal__primary|reversal__interaction,0.00451428461213481,0.52,0.2564442119710221,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__risk_adjusted|breakout__primary,-0.0006561720054125058,0.5050000000000001,0.2295227174736312,exposure_control__interaction|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__primary|exposure_control__risk_adjusted,0.009183116532461226,0.5033333333333333,0.2792072810588173
2021-01-31,bull,0.25430474131797,2011-01-31,2020-12-31,120,93,False,12,20,942,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.0022904130995111353,0.505,0.24395222744577483,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__primary|reversal__interaction,0.004369735152554373,0.51,0.2549478101232744,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__secondary|breakout__pair_mean,-0.0012599865491932762,0.49499999999999994,0.22609707082775368,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean,0.008197539544411027,0.5083333333333333,0.27500289160319713
2021-02-28,bull,0.1944564631039607,2011-02-28,2021-01-31,120,93,False,12,20,970,trend__pair_mean|trend__secondary|trend__interaction|trend__risk_adjusted|trend__triple_mean,0.00012162096096829672,0.5083333333333334,0.24407809899090288,reversal__secondary|reversal__pair_mean|reversal__triple_mean|reversal__primary|reversal__interaction,0.0020472325434577237,0.4966666666666667,0.25218606045808445,breakout__interaction|breakout__triple_mean|breakout__pair_mean|breakout__secondary|breakout__risk_adjusted,-0.003298606232748134,0.49833333333333324,0.22680343291225413,exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__pair_mean,0.006685881398733723,0.49833333333333335,0.2769324076387585
2021-03-31,bull,0.27899692786859864,2011-03-31,2021-02-28,120,93,False,12,20,949,trend__secondary|trend__interaction|trend__triple_mean|trend__risk_adjusted|trend__pair_mean,-0.0030872920794150858,0.5083333333333333,0.2246049270585625,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__secondary|reversal__primary,0.005957244061425232,0.49499999999999994,0.26735223875987174,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__risk_adjusted|breakout__triple_mean,-0.0039083528369435044,0.5083333333333333,0.22094675921172427,exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean,0.009311404752227494,0.5033333333333333,0.28709607496984146
2021-04-30,bull,0.3738504678775276,2011-04-30,2021-03-31,120,93,False,12,20,939,trend__interaction|trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.0024824750875204566,0.5133333333333334,0.2252956400813719,reversal__pair_mean|reversal__secondary|reversal__interaction|reversal__risk_adjusted|reversal__primary,0.005839758246136732,0.495,0.26366820029987215,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__secondary|breakout__primary,-0.001694825620284027,0.5066666666666667,0.228111182273956,exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean,0.009155938369484017,0.5033333333333332,0.28292497734479993
2021-05-31,bull,0.22015900328669646,2011-05-31,2021-04-30,120,93,False,12,20,941,trend__secondary|trend__interaction|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,-0.00025838226198830885,0.5283333333333333,0.23631132019954296,reversal__secondary|reversal__pair_mean|reversal__interaction|reversal__risk_adjusted|reversal__primary,0.004189621574331261,0.51,0.25594011700181374,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary|breakout__risk_adjusted,-0.000369673406671223,0.5066666666666666,0.2332453567712738,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean,0.00748226030316719,0.5183333333333333,0.2745032060273695
2021-06-30,bull,0.2014482148910759,2011-06-30,2021-05-31,120,93,False,12,20,933,trend__secondary|trend__interaction|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.003552892348596964,0.5183333333333333,0.22479591743481922,reversal__secondary|reversal__pair_mean|reversal__triple_mean|reversal__primary|reversal__risk_adjusted,0.006921849491744642,0.5099999999999999,0.27603319414248556,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,-0.0019914848798865572,0.495,0.22923654996430345,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted,0.0063463967289201445,0.4883333333333333,0.26993433845839176
2021-07-31,bull,0.2093911152340877,2011-07-31,2021-06-30,120,93,False,12,20,935,trend__interaction|trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.005347891404035709,0.5183333333333333,0.21223830725721574,reversal__pair_mean|reversal__secondary|reversal__risk_adjusted|reversal__triple_mean|reversal__primary,0.008372166718236854,0.52,0.279483771967305,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.0023210289260745687,0.5199999999999999,0.22567148082874808,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,0.009594384796208328,0.4933333333333333,0.28260643994673124
2021-08-31,bull,0.2078371834626107,2011-08-31,2021-07-31,120,94,False,12,20,937,trend__secondary|trend__interaction|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.0037942101597071318,0.5083333333333333,0.22156163505244136,reversal__secondary|reversal__pair_mean|reversal__risk_adjusted|reversal__interaction|reversal__triple_mean,0.005698240381237602,0.5316666666666666,0.2710264697192909,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.0011721206140221793,0.515,0.23427038438340636,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary,0.007003583311795319,0.495,0.2731415108448614
2021-09-30,bull,0.11689715152579017,2011-09-30,2021-08-31,120,95,False,12,20,939,trend__interaction|trend__risk_adjusted|trend__secondary|trend__triple_mean|trend__pair_mean,-0.004491388829494407,0.5083333333333332,0.21946646428153582,reversal__secondary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean|reversal__primary,0.007434967378690236,0.51,0.2788181831307181,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.0016096502130641733,0.5149999999999999,0.23326322669049318,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__secondary,0.005915602377149682,0.495,0.26845212589725276
2021-10-31,bull,0.14171170695430857,2011-10-31,2021-09-30,120,96,False,12,20,938,trend__interaction|trend__risk_adjusted|trend__secondary|trend__pair_mean|trend__triple_mean,-0.0027483341349525937,0.5083333333333333,0.22654034037425966,reversal__secondary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean|reversal__primary,0.005761792056614004,0.51,0.2687976562833125,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.00043047422486240834,0.5149999999999999,0.23808162184282025,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__secondary,0.005722638448444179,0.495,0.2665803814996076
2021-11-30,bull,0.130951085598493,2011-11-30,2021-10-31,120,97,False,12,20,983,trend__interaction|trend__risk_adjusted|trend__secondary|trend__pair_mean|trend__triple_mean,-0.0019904386765297734,0.5133333333333333,0.22427695722090804,reversal__secondary|reversal__pair_mean|reversal__primary|reversal__interaction|reversal__risk_adjusted,0.006337012792455439,0.5,0.2631604881048957,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__secondary|breakout__pair_mean,0.0002577097183482386,0.4916666666666667,0.23206356909438072,exposure_control__interaction|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__risk_adjusted,0.009568981533378297,0.49833333333333324,0.2804989855798156
2021-12-31,bull,0.1368183797713578,2011-12-31,2021-11-30,120,98,False,12,20,983,trend__interaction|trend__risk_adjusted|trend__secondary|trend__pair_mean|trend__triple_mean,-0.0038982336367444463,0.5133333333333334,0.21284152319349198,reversal__secondary|reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__interaction,0.007664235144620213,0.5149999999999999,0.268440845558365,breakout__interaction|breakout__primary|breakout__pair_mean|breakout__secondary|breakout__triple_mean,0.0006519339486711711,0.48666666666666664,0.23003187461332827,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted,0.011591310514036005,0.5033333333333332,0.2886857566348147
2022-01-31,bull,0.057090285666597795,2012-01-31,2021-12-31,120,99,False,12,20,966,trend__interaction|trend__risk_adjusted|trend__secondary|trend__triple_mean|trend__pair_mean,-0.0051472866581099095,0.5083333333333334,0.20793877214363893,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__primary|reversal__interaction,0.007694781528384962,0.5249999999999999,0.2710811896287332,breakout__interaction|breakout__secondary|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,-0.0015242446996901998,0.5049999999999999,0.22319321787375243,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean,0.012809422886598356,0.5083333333333333,0.2977868203538755
2022-02-28,sideways,0.004315466720857142,2012-02-29,2022-01-31,120,19,False,12,20,968,trend__pair_mean|trend__secondary|trend__interaction|trend__primary|trend__triple_mean,0.05291890984168403,0.5133333333333334,0.4557020973206576,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__secondary|reversal__triple_mean,-0.008788051731513643,0.5083333333333333,0.13231693523108204,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__secondary,0.00437458387994326,0.5166666666666666,0.1728837577445756,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__primary,0.020795455027908562,0.5083333333333333,0.23909720970368484
2022-03-31,bull,0.08703038332154489,2012-03-31,2022-02-28,120,98,False,12,20,994,trend__risk_adjusted|trend__interaction|trend__secondary|trend__triple_mean|trend__pair_mean,-0.005041239114632921,0.5083333333333333,0.20805653646880726,reversal__pair_mean|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__triple_mean,0.006519572504955854,0.5049999999999999,0.26174203472537,breakout__secondary|breakout__primary|breakout__interaction|breakout__pair_mean|breakout__triple_mean,0.001814301180253672,0.5016666666666666,0.23783741863860097,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted,0.012093250052508733,0.5033333333333333,0.29236401016722174
2022-04-30,bear,-0.07743754042123996,2012-04-30,2022-03-31,120,120,True,12,20,971,trend__interaction|trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,0.004013209525365156,0.5083333333333332,0.23806183183037707,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__interaction|reversal__primary,0.004498958191957186,0.52,0.2417922156211904,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__risk_adjusted|breakout__pair_mean,0.001280814250525759,0.5349999999999999,0.22842681289955857,exposure_control__pair_mean|exposure_control__interaction|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__primary,0.013801262092321971,0.5233333333333333,0.29171913964887397
2022-05-31,bear,-0.07025638523704358,2012-05-31,2022-04-30,120,120,True,12,20,976,trend__secondary|trend__interaction|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,0.0035186363648661476,0.5133333333333334,0.24600905202536225,reversal__risk_adjusted|reversal__pair_mean|reversal__interaction|reversal__primary|reversal__secondary,0.003946561808570638,0.51,0.24771036344444541,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__secondary,-0.0019161003799016382,0.5066666666666666,0.21993680693315087,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__primary,0.011734875186683875,0.4883333333333333,0.28634377759704144
2022-06-30,bear,-0.17452225484398942,2012-06-30,2022-05-31,120,120,True,12,20,980,trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__interaction|trend__triple_mean,0.0036723063161099006,0.5083333333333332,0.25046674294689747,reversal__pair_mean|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__interaction,0.004520492848869717,0.49499999999999994,0.2530591391550014,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary|breakout__risk_adjusted,-0.002613164821756867,0.5016666666666666,0.2201443335730103,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean,0.00891908335675247,0.49499999999999994,0.2763297843250908
2022-07-31,sideways,-0.040404874029931315,2012-07-31,2022-06-30,120,20,False,12,20,984,trend__pair_mean|trend__secondary|trend__interaction|trend__triple_mean|trend__risk_adjusted,0.052861222151092215,0.49833333333333335,0.41937549312065464,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__secondary,-0.009719363160696805,0.5116666666666666,0.12076199728596995,breakout__risk_adjusted|breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean,0.015045055089611301,0.5199999999999999,0.1989943984180981,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary,0.029081969227704646,0.4999999999999999,0.26086811117527736
2022-08-31,bear,-0.055254817760054364,2012-08-31,2022-07-31,120,120,True,12,20,986,trend__secondary|trend__interaction|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,0.003645481703039438,0.5333333333333334,0.24701249271618225,reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__interaction|reversal__secondary,0.004660840457788754,0.495,0.24729437325903786,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__secondary|breakout__risk_adjusted,-0.003034824511060404,0.4866666666666667,0.21113536235458202,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__interaction|exposure_control__pair_mean,0.013072293671300911,0.5083333333333333,0.2945577716701979
2022-09-30,bear,-0.16902976495415045,2012-09-30,2022-08-31,120,120,True,12,20,991,trend__secondary|trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__primary,0.005332256936334035,0.515,0.25090422832059367,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.0038917285801650515,0.4883333333333334,0.2405498646284004,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__triple_mean|breakout__risk_adjusted,-0.004573621813459509,0.49833333333333335,0.20410210789411554,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.015044683435133198,0.5133333333333333,0.30444379915689035
2022-10-31,sideways,-0.010667587114245425,2012-10-31,2022-09-30,120,21,False,12,20,990,trend__secondary|trend__pair_mean|trend__triple_mean|trend__interaction|trend__risk_adjusted,0.059286505227789436,0.5133333333333333,0.44759718606140947,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__triple_mean|reversal__pair_mean,-0.007420973246079707,0.49833333333333335,0.11700821198194246,breakout__triple_mean|breakout__interaction|breakout__risk_adjusted|breakout__pair_mean|breakout__primary,0.01961597727443674,0.505,0.2016062351330367,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary,0.02677096861871226,0.5149999999999999,0.2337883668236113
2022-11-30,sideways,0.04224145729959461,2012-11-30,2022-10-31,120,21,False,12,20,995,trend__pair_mean|trend__secondary|trend__primary|trend__interaction|trend__triple_mean,0.05606982555760719,0.5133333333333333,0.4426387831164913,reversal__interaction|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__triple_mean,-0.012071020216759846,0.5083333333333333,0.11300557275918552,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,0.014981293552501905,0.5299999999999999,0.19623575002092894,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary,0.02721106008455369,0.51,0.2481198941033943
2022-12-31,bull,0.06759154315898952,2012-12-31,2022-11-30,120,91,False,12,20,991,trend__risk_adjusted|trend__interaction|trend__secondary|trend__triple_mean|trend__pair_mean,-0.004090402903893951,0.5133333333333334,0.21070704933461415,reversal__risk_adjusted|reversal__secondary|reversal__pair_mean|reversal__primary|reversal__interaction,0.005006073303450194,0.525,0.254228033631918,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__pair_mean|breakout__primary,-0.00046882642662906805,0.51,0.22615794794233954,exposure_control__pair_mean|exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary,0.015038166279916908,0.5133333333333333,0.3089069690911283
2023-01-31,sideways,0.04189241229847318,2013-01-31,2022-12-31,120,22,False,12,20,992,trend__pair_mean|trend__secondary|trend__triple_mean|trend__risk_adjusted|trend__interaction,0.052053689916176656,0.5083333333333332,0.4038586253845712,reversal__interaction|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__pair_mean,-0.007860461685019483,0.5116666666666666,0.12205216242242223,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,0.015394186831132943,0.5149999999999999,0.19465098826546293,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__secondary|exposure_control__pair_mean|exposure_control__interaction,0.03334784150445291,0.5199999999999999,0.2794382239275436
2023-02-28,bull,0.05812915311899203,2013-02-28,2023-01-31,120,90,False,12,20,992,trend__interaction|trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.008090557141134793,0.5133333333333333,0.20495415523527383,reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__secondary|reversal__interaction,0.006736753687739958,0.5050000000000001,0.274558916791932,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__secondary|breakout__pair_mean,-0.004040815967666502,0.495,0.22021723212669905,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.011004179650548191,0.5133333333333334,0.30026969584609514
2023-03-31,bull,0.2069112167380771,2013-03-31,2023-02-28,120,90,False,12,20,990,trend__secondary|trend__risk_adjusted|trend__interaction|trend__pair_mean|trend__triple_mean,-0.009030995723844878,0.5183333333333333,0.20305025256690434,reversal__pair_mean|reversal__secondary|reversal__primary|reversal__interaction|reversal__risk_adjusted,0.007331923983375604,0.485,0.27700767834905876,breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__pair_mean|breakout__risk_adjusted,-0.006708763130676934,0.49833333333333324,0.21058684847447953,exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.012520839271093879,0.49833333333333335,0.3093552206095574
2023-04-30,bull,0.12474240222807964,2013-04-30,2023-03-31,120,90,False,12,20,993,trend__secondary|trend__interaction|trend__risk_adjusted|trend__pair_mean|trend__triple_mean,-0.008062664394461091,0.5183333333333333,0.2036370878658696,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__primary|reversal__secondary,0.007000860291065685,0.51,0.2740863644846512,breakout__interaction|breakout__secondary|breakout__triple_mean|breakout__risk_adjusted|breakout__pair_mean,-0.006558937476705718,0.5083333333333334,0.2088077488945241,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,0.014005355659982737,0.49833333333333324,0.31346879875495515
