formation_month,annealing_start,annealing_end,annealing_history_months,annealing_iterations,accepted_proposals,final_objective,total_agent_selections,finite_scores,orientation__ret_12_1,type_weight__ret_12_1,orientation__ret_6_1,type_weight__ret_6_1,orientation__ret_1_0,type_weight__ret_1_0,orientation__be_me,type_weight__be_me,orientation__gp_at,type_weight__gp_at,orientation__ocf_at,type_weight__ocf_at,orientation__f_score,type_weight__f_score,orientation__z_score,type_weight__z_score,orientation__qmj_safety,type_weight__qmj_safety,orientation__qmj_prof,type_weight__qmj_prof,orientation__rvol_21d,type_weight__rvol_21d,orientation__beta_60m,type_weight__beta_60m,orientation__turnover_126d,type_weight__turnover_126d,orientation__prc_highprc_252d,type_weight__prc_highprc_252d,orientation__niq_su,type_weight__niq_su,orientation__saleq_su,type_weight__saleq_su
2016-09-30,2011-09-30,2016-08-31,60,100,89,-0.06134718458890073,2560,1000,1,0.0,-1,0.03330227583364288,-1,0.04015829614257267,1,0.048650528393173444,-1,0.0,-1,0.0,1,0.04195253795181192,-1,0.07923114769938623,-1,0.0722312496712646,-1,0.1880357592020746,-1,0.20287990979168957,-1,0.08515285214576807,-1,0.05293644584016804,-1,0.0,-1,0.018347053757279075,1,0.1371219435711689
2016-10-31,2011-10-31,2016-09-30,60,100,88,-0.042037267187292934,2560,1000,1,0.07886218531216875,1,0.017883112446664004,-1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.0,-1,0.10866286784586993,-1,0.06316655241548909,-1,0.19625546621541468,-1,0.0,-1,0.0,-1,0.0596700568235637,1,0.0,-1,0.2539477161021656,1,0.2215520428386643
2016-11-30,2011-11-30,2016-10-31,60,100,84,-0.05348332238031502,2560,1000,1,0.0356657725124602,1,0.0,-1,0.07437576055851779,1,0.0,-1,0.0,-1,0.16715727651153986,1,0.11172733430489869,-1,0.13802933715105245,-1,0.05351758884933684,-1,0.08663566411274168,-1,0.01083748572581721,-1,0.0,-1,0.02976580415292944,1,0.12501882875298742,-1,0.0,1,0.16726914736771847
2016-12-31,2011-12-31,2016-11-30,60,100,91,-0.03990241868135895,2560,1000,1,0.0,-1,0.0,-1,0.009496240588446673,1,0.0,-1,0.0,-1,0.09627255305887805,1,0.1766680647365983,-1,0.20124595421663674,-1,0.21098624128724117,-1,0.086958848654294,-1,0.0,-1,0.0014961501674588512,-1,0.0,1,0.0,-1,0.040738894281575705,1,0.17613705300887056
2017-01-31,2012-01-31,2016-12-31,60,100,87,-0.04080703479755948,2560,1000,1,0.0,1,0.0,-1,0.037590987526312736,1,0.0,-1,0.0,-1,0.0,1,0.22141262966883007,-1,0.24680398887198532,-1,0.18974177617034352,-1,0.11301180809727882,-1,0.03658986277501627,-1,0.0,-1,0.0,1,0.0,-1,0.08800032666315233,1,0.06684862022708096
2017-02-28,2012-02-29,2017-01-31,60,100,91,-0.04393362968712816,2560,1000,1,0.0,1,0.07809771203238636,-1,0.021932912573978638,1,0.1570721867169734,-1,0.0,-1,0.018910480276173453,1,0.0,-1,0.11614755822896128,-1,0.18146205178225563,-1,0.10575739440543838,-1,0.0,-1,0.0,-1,0.0,1,0.0,-1,0.1672959111017095,1,0.15332379288212328
2017-03-31,2012-03-31,2017-02-28,60,100,90,-0.05239191119203816,2560,1000,-1,0.011268765831848705,1,0.0,-1,0.06982028777599888,1,0.0,-1,0.0,-1,0.12719237736696398,1,0.2104318928773789,-1,0.0,-1,0.1404071969979977,-1,0.08416834535440709,-1,0.01478512346795481,-1,0.15322762401316267,-1,0.16041422749464207,1,0.0,-1,0.0,1,0.028284158819645203
2017-04-30,2012-04-30,2017-03-31,60,100,88,-0.04486133601480812,2560,1000,-1,0.0,-1,0.0,-1,0.09520528297756663,1,0.07105180353778352,-1,0.0,-1,0.10863059930248145,1,0.20808342699889298,-1,0.08023748261143906,-1,0.0,-1,0.11666725584737626,-1,0.0,-1,0.0,-1,0.013195070626584683,1,0.0,-1,0.0,1,0.30692907809787545
2017-05-31,2012-05-31,2017-04-30,60,100,87,-0.0415679525030761,2560,1000,-1,0.02117909328790507,-1,0.0,-1,0.0,1,0.0,-1,0.0,-1,0.16817636019918303,1,0.08704366535154157,-1,0.0401255830584957,-1,0.0,-1,0.05951715370151703,-1,0.09177003023718328,-1,0.0,-1,0.039101236519212254,1,0.0,-1,0.43029070739567177,1,0.06279617024929032
2017-06-30,2012-06-30,2017-05-31,60,100,84,-0.05888860742002415,2560,1000,-1,0.11481649217719901,-1,0.0,-1,0.04358394280540347,1,0.03085744195642938,-1,0.0,-1,0.07926172529546915,1,0.04962202421094721,-1,0.2623233656356001,-1,0.018357951085279572,-1,0.15215116089270941,-1,0.2020746715811469,-1,0.0,-1,0.0,1,0.0,-1,0.04695122435981585,1,0.0
2017-07-31,2012-07-31,2017-06-30,60,100,88,-0.048187412334862276,2560,1000,-1,0.0,1,0.0,-1,0.03449244188659632,1,0.0,-1,0.04396520494141003,-1,0.24923150537834143,1,0.031009304487118618,-1,0.08283766483913219,-1,0.1425212542229574,-1,0.08619390986004892,-1,0.086720162307304,-1,0.0,-1,0.02315043164151656,1,0.0,-1,0.16096977094514667,1,0.05890834949042786
2017-08-31,2012-08-31,2017-07-31,60,100,88,-0.044548245168707645,2560,1000,-1,0.0,1,0.0,-1,0.15144848035239292,1,0.0,-1,0.0,-1,0.16178067689425435,1,0.13789045905802597,-1,0.05693786808246353,-1,0.20825330189961552,-1,0.05178925331419561,-1,0.0,-1,0.0,-1,0.017516589721652053,1,0.01682117302043082,-1,0.1561795323161525,1,0.04138266534081671
2017-09-30,2012-09-30,2017-08-31,60,100,84,-0.05383137330904682,2560,1000,-1,0.0,1,0.009896669717658409,-1,0.11903242347616724,1,0.0,-1,0.10759325583546096,-1,0.13226924343594135,1,0.13657930782597386,-1,0.0,-1,0.1234341618225103,-1,0.12463194251739437,-1,0.14732694997919965,-1,0.004849767169798236,-1,0.02814295754717657,1,0.0,-1,0.026003618441313818,1,0.04023970223140524
2017-10-31,2012-10-31,2017-09-30,60,100,88,-0.05022640611514422,2560,1000,-1,0.0,1,0.0,-1,0.1578091582868249,1,0.06522273408890036,-1,0.0,-1,0.0,1,0.07572367707364851,-1,0.0777374378122023,-1,0.025198176501895875,-1,0.0,-1,0.14081814127026207,-1,0.0029386977354321567,-1,0.060089274660491535,1,0.0,-1,0.09114333584056272,1,0.30331936672977966
2017-11-30,2012-11-30,2017-10-31,60,100,91,-0.05325846689933383,2560,1000,-1,0.02998041112899444,1,0.11753909913234577,-1,0.2837003662586171,1,0.031002656410072264,-1,0.06037160553236713,-1,0.0,1,0.06536888717877999,-1,0.0,-1,0.0,-1,0.00022688843847027407,-1,0.015767446585378844,-1,0.0,-1,0.0,1,0.0,1,0.21406600062435693,1,0.18197663871061723
2017-12-31,2012-12-31,2017-11-30,60,100,84,-0.04718834803355867,2560,1000,-1,0.0013728696889142352,1,0.007626938155941973,-1,0.0,1,0.0,1,0.0741223562032404,1,0.047388003505118126,1,0.3133477012701201,-1,0.13758669884732186,-1,0.015086279253392326,1,0.2418614038631218,-1,0.026589096415830252,-1,0.0,-1,0.0,1,0.009010351880312836,1,0.12600830091668605,1,0.0
2018-01-31,2013-01-31,2017-12-31,60,100,89,-0.053558841032601966,2560,1000,-1,0.0,1,0.0,-1,0.08134777205665703,-1,0.2400363890312223,1,0.0,1,0.093107540386402,1,0.06235725623186371,-1,0.19317617464075476,-1,0.08195187259196095,1,0.019027087028688577,-1,0.015041929048004832,-1,0.0,-1,0.0,1,0.0,1,0.03371227799468061,1,0.1802417009897653
2018-02-28,2013-02-28,2018-01-31,60,100,92,-0.05818530644940122,2560,1000,-1,0.0,1,0.0,-1,0.20764021892274795,-1,0.03248722616480689,1,0.14040645840278787,1,0.0,1,0.16639976592125696,-1,0.0,1,0.0,1,0.0,-1,0.0,-1,0.023180340461197664,-1,0.0,1,0.21207862525039217,1,0.1468836331763302,1,0.0709237317004803
2018-03-31,2013-03-31,2018-02-28,60,100,92,-0.05147790184362124,2560,1000,-1,0.0,1,0.008965364435272584,-1,0.0,-1,0.10896770697615485,1,0.0,1,0.2193367449256966,1,0.03636604079171221,1,0.1114311832303905,1,0.27649381808731277,1,0.06088780060139839,-1,0.046792329007469845,-1,0.0,-1,0.0,1,0.0,1,0.13075901194459227,1,0.0
2018-04-30,2013-04-30,2018-03-31,60,100,92,-0.04789971312663605,2560,1000,-1,0.0,1,0.0,-1,0.060679004059525386,-1,0.0,1,0.0,1,0.0,1,0.29880460729094876,1,0.05787005575780341,1,0.020152739548097334,1,0.1502543469104386,-1,0.008532925548656901,-1,0.012262951630319268,-1,0.1714249940583179,1,0.0,1,0.12158725552264947,1,0.09843111967324297
2018-05-31,2013-05-31,2018-04-30,60,100,84,-0.04787711456291975,2560,1000,1,0.0,1,0.060621624396502,-1,0.09415922719963225,-1,0.0,1,0.18943324731967365,1,0.23211198531719324,1,0.0,1,0.0,1,0.048054400427873054,1,0.05118253134136258,-1,0.0,-1,0.0,-1,0.10358198620206278,1,0.0,1,0.17460952915724776,1,0.0462454686384528
2018-06-30,2013-06-30,2018-05-31,60,100,83,-0.05231397506751783,2560,1000,1,0.03597000402557598,1,0.04400888091093437,-1,0.07588300933860287,-1,0.0,1,0.057382201767948074,1,0.09643671645354895,1,0.1667743605515143,1,0.020637017931395368,1,0.0,1,0.13902073492518047,-1,0.05271541151559429,-1,0.03177532424579797,-1,0.19771513310561,1,0.0,1,0.08168120522829742,1,0.0
2018-07-31,2013-07-31,2018-06-30,60,100,91,-0.05419177500992413,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.04740565054053977,1,0.054421099046992785,1,0.0,1,0.15762050411673287,1,0.13319930318844572,1,0.07275611544046671,1,0.04708008527142536,-1,0.08475825738948461,-1,0.0,-1,0.18446467800159771,1,0.01556277372101713,1,0.20273153328329735,1,0.0
2018-08-31,2013-08-31,2018-07-31,60,100,93,-0.04281526639218252,2560,1000,1,0.0,1,0.0,-1,0.0,-1,0.016808016213894973,1,0.0,1,0.09027322704714655,1,0.24188515558339557,1,0.0,1,0.03715536063119515,1,0.0,-1,0.09325794177064774,-1,0.0,-1,0.0,1,0.0,1,0.1392497545044242,1,0.38137054424929584
2018-09-30,2013-09-30,2018-08-31,60,100,90,-0.04682890895076846,2560,1000,1,0.0,1,0.0,-1,0.02518378815921832,-1,0.0,1,0.06950639230494429,1,0.0,1,0.04109287653173386,1,0.09448570021016635,1,0.0,1,0.170988190288563,-1,0.11829467019688,-1,0.0,-1,0.061927749821531916,1,0.0,-1,0.2804051985161979,1,0.13811543397076442
2018-10-31,2013-10-31,2018-09-30,60,100,93,-0.04403708627878613,2560,1000,-1,0.0,1,0.0,-1,0.05785703867653463,-1,0.011555316975983821,1,0.07882594923850016,1,0.32208693061072535,1,0.0933331263733986,1,0.0,1,0.12743838640787614,1,0.03969801791256672,-1,0.0417534108918508,-1,0.0,-1,0.10370224935849119,1,0.0,-1,0.12374957355407255,1,0.0
2018-11-30,2013-11-30,2018-10-31,60,100,91,-0.05244412639140905,2560,1000,-1,0.03558650313177364,1,0.11211321545508432,-1,0.01994494319157703,-1,0.0295496347435487,1,0.056001233145157835,1,0.06072835351270652,1,0.08657096423669737,1,0.02316871202411688,1,0.0,1,0.0,-1,0.0,-1,0.07714406484074864,-1,0.220259034464359,1,0.0,-1,0.14649752295763147,1,0.13243581829659873
2018-12-31,2013-12-31,2018-11-30,60,100,81,-0.043122242329330804,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.04120213939999555,1,0.2358399702602876,1,0.04807465275106396,1,0.11720894724070527,1,0.14805894975039602,1,0.219810414961904,-1,0.0,-1,0.0,-1,0.010387384026298303,1,0.0,1,0.15177307578685922,1,0.02764446582249003
2019-01-31,2014-01-31,2018-12-31,60,100,87,-0.06487497937106888,2560,1000,-1,0.0,1,0.0,-1,0.04167311339821844,-1,0.0,1,0.0,1,0.0,1,0.1519144858874074,1,0.03362602055704448,1,0.0,1,0.08394960156151941,-1,0.0,-1,0.0,-1,0.1679153094662661,1,0.25255471042000827,1,0.2683667587095359,1,0.0
2019-02-28,2014-02-28,2019-01-31,60,100,84,-0.0434896887433191,2560,1000,-1,0.0,-1,0.018391964831947282,-1,0.011420582061389318,-1,0.0,1,0.06889227507303138,1,0.088343275629922,1,0.14477245737888333,1,0.039711839653926224,1,0.09280224208011231,1,0.19648781914980606,-1,0.014948678857834907,-1,0.0,-1,0.0490224907393515,1,0.0,-1,0.27520637454379565,1,0.0
2019-03-31,2014-03-31,2019-02-28,60,100,91,-0.042547722007525324,2560,1000,-1,0.0,1,0.0,-1,0.05554418920334868,-1,0.10436962225493515,1,0.0,1,0.2837549831714629,1,0.0019476515660209915,1,0.0,1,0.13412111958535952,1,0.05312568694373171,-1,0.0,-1,0.09259630215490741,-1,0.0,1,0.0,-1,0.1425775430878287,1,0.131962902032405
2019-04-30,2014-04-30,2019-03-31,60,100,84,-0.042942430518716705,2560,1000,-1,0.0,1,0.0,-1,0.16532955896328932,-1,0.10988484589596682,1,0.13832140090273523,1,0.06929736712171758,-1,0.09218685409023399,1,0.0,1,0.08739077966897321,1,0.05176478117169091,-1,0.0018708038468490786,-1,0.01208427649755442,-1,0.013465890631515737,1,0.004628199749465667,-1,0.09671406056178604,1,0.15706118089822196
2019-05-31,2014-05-31,2019-04-30,60,100,85,-0.048628992397991566,2560,1000,1,0.047224599031687374,1,0.06668854568407456,-1,0.011000056249811036,-1,0.16161298712337924,1,0.05935855061377971,1,0.07194411453140341,-1,0.0,1,0.19718220420489405,1,0.0,1,0.12029339028667438,-1,0.0,-1,0.0,-1,0.0007253352023696591,1,0.0,-1,0.05067112289786653,1,0.21329909417406004
2019-06-30,2014-06-30,2019-05-31,60,100,90,-0.04303844154129007,2560,1000,-1,0.06755254162154042,1,0.0,-1,0.07804775819557605,-1,0.1269963396818231,1,0.14017274890844075,1,0.11423836165853052,-1,0.0,1,0.0,1,0.029488084630415887,1,0.04255681056153167,-1,0.0,-1,0.031987869116761866,-1,0.0,1,0.0,-1,0.27796849990698647,1,0.09099098571839324
2019-07-31,2014-07-31,2019-06-30,60,100,89,-0.0480536612306324,2560,1000,-1,0.00046564825274282297,1,0.04892398173170262,-1,0.0,-1,0.021478911941873104,1,0.03714858438481518,1,0.3667228687455823,-1,0.0,1,0.0,1,0.15146654428149975,1,0.09030948403457331,-1,0.0,-1,0.13348347351854115,-1,0.15000050310866975,1,0.0,-1,0.0,1,0.0
2019-08-31,2014-08-31,2019-07-31,60,100,88,-0.049717145380030914,2560,1000,1,0.027311225356046014,1,0.09997773662736464,-1,0.024391617731729445,-1,0.11827742395580458,1,0.15259650169360503,1,0.01799403335069746,-1,0.00018405008693176403,1,0.09367146529041372,1,0.24818229192055932,1,0.079456644248499,-1,0.0,-1,0.03170161516555646,-1,0.0,1,0.0,-1,0.10176388510404222,1,0.0044915094687503
2019-09-30,2014-09-30,2019-08-31,60,100,84,-0.04060200572905784,2560,1000,-1,0.0,1,0.0,-1,0.13997739048664548,-1,0.0,1,0.0,1,0.24646125812598962,-1,0.0,1,0.0,1,0.0,1,0.13607854592892468,-1,0.0,-1,0.057963986671867,-1,0.09095603433713242,1,0.01000931737344446,-1,0.1482187346250213,1,0.17033473245097497
2019-10-31,2014-10-31,2019-09-30,60,100,84,-0.048861269515445206,2560,1000,-1,0.0,1,0.0,-1,0.11885134978546968,-1,0.16721026425480426,1,0.0598273433962597,1,0.11127834577175134,-1,0.0,1,0.0,1,0.09795978937746436,1,0.11161527858046738,-1,0.0,-1,0.058655292216650806,-1,0.0,1,0.02887069771327486,-1,0.1689573268175555,1,0.07677431208630217
2019-11-30,2014-11-30,2019-10-31,60,100,89,-0.043397470492209496,2560,1000,-1,0.0,1,0.0,-1,0.13305160530088603,-1,0.0,1,0.19459023953396754,1,0.039476025472869714,-1,0.30208407742681476,1,0.0,1,0.0,1,0.07633092013944967,-1,0.0,-1,0.01755253514945937,-1,0.012894799117843345,1,0.0,-1,0.0907248793411904,1,0.13329491851751926
2019-12-31,2014-12-31,2019-11-30,60,100,85,-0.04097946817623493,2560,1000,-1,0.0,1,0.0,-1,0.13699361796139461,-1,0.01421535708675511,1,0.13746861170868913,1,0.2789237411829495,-1,0.1128871114964422,1,0.018566813991407166,1,0.0,1,0.0,-1,0.025683844917353187,-1,0.0,-1,0.0,1,0.0,-1,0.07397720651414699,1,0.20128369514086217
2020-01-31,2015-01-31,2019-12-31,60,100,87,-0.04796888046060658,2560,1000,-1,0.0,-1,0.0,-1,0.09971724494250223,-1,0.0,1,0.049813257971986734,1,0.11123650579846531,-1,0.0,1,0.0,1,0.16901247696018074,1,0.021007368273482565,-1,0.05711168408299393,-1,0.1286371822604003,-1,0.0,1,0.0,-1,0.09466322329867227,1,0.26880105641131596
2020-02-29,2015-02-28,2020-01-31,60,100,87,-0.03947301581255366,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.10700925166616451,-1,0.11985103421951243,1,0.0,1,0.2397464437863329,1,0.15420253468492717,-1,0.009810218377010972,-1,0.0,-1,0.0,1,0.0,-1,0.2463515465459958,1,0.12302897072005617
2020-03-31,2015-03-31,2020-02-29,60,100,90,-0.04202561091046327,2560,1000,-1,0.0,1,0.0,-1,0.08914929512827752,-1,0.06123922409204499,1,0.07305141205105165,1,0.25001831371326155,1,0.17701644256541443,1,0.0,1,0.0,1,0.14825327262558932,-1,0.0,-1,0.06597388348753319,-1,0.0,1,0.0,1,0.0,1,0.13529815633682732
2020-04-30,2015-04-30,2020-03-31,60,100,86,-0.04174926846480338,2560,1000,1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.06314065743178746,1,0.23447990363927754,-1,0.07019276241546779,1,0.07612871558884353,1,0.16980224921453652,1,0.045278956016279084,-1,0.0,-1,0.05176225149665037,-1,0.019625790708768756,1,0.0,-1,0.058990705474842316,1,0.21059800801354658
2020-05-31,2015-05-31,2020-04-30,60,100,82,-0.03967012495651612,2560,1000,-1,0.0,1,0.0,-1,0.07766027001068421,-1,0.0,1,0.183819258862632,1,0.23672330395627322,-1,0.024156724786241986,1,0.0,1,0.13197581588719667,1,0.0,-1,0.04933776265709122,-1,0.0,-1,0.0,1,0.0,-1,0.0,1,0.29632686383988066
2020-06-30,2015-06-30,2020-05-31,60,100,89,-0.051809155675801334,2560,1000,-1,0.019769560054876047,1,0.0,-1,0.07443779915191935,-1,0.010939426461919845,1,0.2865466190281346,1,0.12636323552868017,-1,0.11316129286416424,1,0.0,1,0.09371304024511276,1,0.0,-1,0.0,-1,0.1669680399051777,-1,0.01812958869512741,1,0.0,-1,0.0,1,0.08997139806488785
2020-07-31,2015-07-31,2020-06-30,60,100,88,-0.03975329396948812,2560,1000,-1,0.019936643026809423,1,0.0,-1,0.0,-1,0.0901427164383696,1,0.1856824277684947,1,0.12450080299177028,-1,0.04428530378988285,1,0.07136307941557621,1,0.034407187972133726,1,0.23961312134532803,-1,0.0,-1,0.0,-1,0.0,1,0.005791690747497619,1,0.0700615401492842,1,0.11421548635485329
2020-08-31,2015-08-31,2020-07-31,60,100,82,-0.06657151807589379,2560,1000,-1,0.048438488721532315,1,0.07337362393314573,-1,0.05486797911242661,-1,0.0,1,0.07481555730423907,1,0.06356427635816872,-1,0.0,1,0.006910498104143537,1,0.1501756531611171,1,0.003223060084099139,-1,0.08645964601521677,-1,0.05017996822728023,-1,0.0,1,0.15695729256390178,-1,0.11795464926523011,1,0.11307930714949879
2020-09-30,2015-09-30,2020-08-31,60,100,91,-0.03969441258940695,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.04685802289366942,1,0.0,1,0.3144637084314089,-1,0.38890287047760047,1,0.0,1,0.18300173302494294,1,0.05786021116274749,-1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.008913454009630811,1,0.0
2020-10-31,2015-10-31,2020-09-30,60,100,89,-0.05416775534116559,2560,1000,-1,0.0,1,0.008713960053336842,-1,0.0,-1,0.07589424340310813,1,0.28955441174113256,1,0.031206249883917465,-1,0.03524423564881188,1,0.0,1,0.0,1,0.0,-1,0.1341045896403515,-1,0.11026282474680338,-1,0.0,1,0.0076572991982713084,1,0.2133458352373072,1,0.09401635044695976
2020-11-30,2015-11-30,2020-10-31,60,100,86,-0.050733143599842635,2560,1000,-1,0.03277209529301914,1,0.0,-1,0.040291724887749104,-1,0.0,1,0.09110127235348839,1,0.20926605476622448,-1,0.04665687626106926,1,0.10343663895754081,1,0.19330740943531333,1,0.14746560288411353,-1,0.0182291214432933,-1,0.0,-1,0.0,1,0.047492102713950546,-1,0.06998110100423803,1,0.0
2020-12-31,2015-12-31,2020-11-30,60,100,94,-0.05174966641795801,2560,1000,-1,0.0,1,0.0,-1,0.18043194729652554,-1,0.08445918580088232,1,0.0,1,0.06312216202012857,-1,0.15442427301509926,1,0.13735750538284502,1,0.009212995291762649,1,0.06051695068940216,1,0.0,1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.3104749805033545
2021-01-31,2016-01-31,2020-12-31,60,100,92,-0.04793242736803966,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.05615453524950288,1,0.0,1,0.3416825297693812,-1,0.1935136959368041,1,0.027147730040263385,1,0.0,1,0.21071357755150477,1,0.04214330574275135,1,0.0,1,0.0,-1,0.0891081063781745,-1,0.033639807559437435,1,0.005896711772180409
2021-02-28,2016-02-29,2021-01-31,60,100,88,-0.048347069789494726,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.21626103146192321,1,0.3274468002851014,-1,0.06759466838614794,1,0.01914375026394008,-1,0.10260896063514724,1,0.0,1,0.012841649795640148,1,0.0,1,0.05997069417010388,-1,0.020327747081183956,-1,0.023084371924564195,1,0.15072032599624802
2021-03-31,2016-03-31,2021-02-28,60,100,88,-0.056601569901277016,2560,1000,-1,0.0,1,0.0,-1,0.0,-1,0.0,1,0.10152983262544873,1,0.05472893423754939,-1,0.0,1,0.3110798385235471,-1,0.0,1,0.08002570912530071,1,0.0,1,0.0,1,0.0,-1,0.02487339129256995,-1,0.13826817524044047,1,0.2894941189551436
2021-04-30,2016-04-30,2021-03-31,60,100,86,-0.04603373389984908,2560,1000,-1,0.0,1,0.0,-1,0.0037166480120780724,-1,0.004194838062525775,1,0.009677520176371135,1,0.3504600574813338,-1,0.0339589184427169,1,0.05590694711687396,-1,0.25517841861817614,1,0.14197754433527823,-1,0.0,1,0.0,-1,0.027664106260627187,1,0.0,-1,0.00011675577959728845,1,0.1171482457144215
2021-05-31,2016-05-31,2021-04-30,60,100,89,-0.04573589229643664,2560,1000,-1,0.0,1,0.02139861906962251,-1,0.16536729815398873,-1,0.0,1,0.04297324797816792,1,0.2058547324318095,-1,0.070956610321265,1,0.0,-1,0.01953984165356409,1,0.035781577125381964,-1,0.0,1,0.0,-1,0.09027444531049178,1,0.0,-1,0.3154200075321328,1,0.03243362042357572
2021-06-30,2016-06-30,2021-05-31,60,100,84,-0.052044343895639084,2560,1000,-1,0.122127545637873,1,0.0,-1,0.05318949051355068,-1,0.011757240260643523,1,0.07177035457121254,1,0.06091667168792306,-1,0.07629022365736854,1,0.0,-1,0.22825679904635054,1,0.150860945935165,-1,0.0,1,0.0,1,0.05724115214372068,-1,0.020996395535219967,-1,0.1465931810109725,1,0.0
2021-07-31,2016-07-31,2021-06-30,60,100,84,-0.04891737957625606,2560,1000,-1,0.0,1,0.08500445746653035,-1,0.24774544164026516,-1,0.0,1,0.14457998645976206,1,0.2257701738633321,-1,0.0,1,0.0,1,0.0,1,0.026162331980394242,-1,0.0,1,0.0,-1,0.01987610001482395,1,0.0,-1,0.15380091943394575,1,0.09706058914094642
2021-08-31,2016-08-31,2021-07-31,60,100,88,-0.05165200650287721,2560,1000,-1,0.04907117145311776,1,0.0,-1,0.041890022397481935,-1,0.0,1,0.0,1,0.35328062925316883,-1,0.0,1,0.0,-1,0.1587002405690595,1,0.06576919929615671,-1,0.0,1,0.0,-1,0.06500609707150545,1,0.1321072462851638,1,0.134175393674346,1,0.0
2021-09-30,2016-09-30,2021-08-31,60,100,90,-0.05376889986514813,2560,1000,-1,0.0020338699194,1,0.0,-1,0.34128248200083183,-1,0.0844943667583005,1,0.0,1,0.062225200173978146,-1,0.07171847954104019,1,0.047303074182117634,1,0.04522942041209937,1,0.046026483296457685,-1,0.0,1,0.011477585091861146,-1,0.0,1,0.0,1,0.25758620627905215,1,0.03062283234486133
2021-10-31,2016-10-31,2021-09-30,60,100,90,-0.04731796801497586,2560,1000,-1,0.07225775195129402,1,0.0,-1,0.03934845134250006,-1,0.0,1,0.0,1,0.258459660152079,-1,0.06850268066025285,1,0.0,1,0.19977857691706155,1,0.11273960948471444,-1,0.0,1,0.05460640822395699,-1,0.006744083900868525,1,0.0,1,0.0,1,0.18756277736727253
2021-11-30,2016-11-30,2021-10-31,60,100,93,-0.05377940618055958,2560,1000,-1,0.06104754401369301,1,0.0,-1,0.0,-1,0.000866926519047917,1,0.0,1,0.17582092937560168,-1,0.027960195330973936,1,0.03452054436097374,1,0.1822845347016602,1,0.20968047281253344,-1,0.0687401906715781,1,0.20123664796323487,-1,0.0,1,0.0040877203109578875,1,0.03375429393974521,1,0.0
2021-12-31,2016-12-31,2021-11-30,60,100,91,-0.043065425347739134,2560,1000,-1,0.02551793551033088,-1,0.011684755795151026,-1,0.0,-1,0.009125833758212534,1,0.1477530487046831,1,0.26221258491056876,-1,0.12087118915494889,1,0.0,1,0.1034154881482969,1,0.02431583106841928,-1,0.002244324993828175,1,0.0,-1,0.023847283866553826,1,0.0,1,0.193794163111152,1,0.07521756097785463
2022-01-31,2017-01-31,2021-12-31,60,100,87,-0.054786859977984215,2560,1000,-1,0.0,-1,0.0,-1,0.0700707924760299,-1,0.0,1,0.043275944840865374,1,0.10635958938140683,-1,0.026900502144859798,1,0.17701915853966155,1,0.08161928431548801,1,0.1653750841619637,-1,0.0,1,0.0,-1,0.05034873463500877,1,0.0,1,0.20376157620631072,1,0.07526933329840531
2022-02-28,2017-02-28,2022-01-31,60,100,91,-0.07107314042792442,2560,1000,-1,0.03596631231620719,-1,0.0031329292801543923,-1,0.0,-1,0.18436454176102676,1,0.009886783883445516,1,0.08260429221190106,-1,0.0,1,0.0,1,0.039763638346491936,1,0.059661343217645546,-1,0.033671753659435706,1,0.08639226329560598,-1,0.2746385149396323,1,0.0,1,0.062449026573523685,1,0.12746860051492992
2022-03-31,2017-03-31,2022-02-28,60,100,87,-0.05381001953346605,2560,1000,-1,0.2250649605208251,1,0.00015896924173518513,-1,0.0,-1,0.0,1,0.09934222813388657,1,0.09868700701907275,-1,0.015170929469150558,1,0.0013573120790456583,1,0.030977173086584386,1,0.0,-1,0.0,1,0.18153199724698119,-1,0.02631843840864667,1,0.0,1,0.3213909847940719,1,0.0
2022-04-30,2017-04-30,2022-03-31,60,100,84,-0.060671072322156815,2560,1000,-1,0.02503831068534912,1,0.0,-1,0.0883746980310704,-1,0.1244283583098457,1,0.08879141464119811,1,0.27750424011768415,-1,0.0,1,0.0,-1,0.05921046104680709,1,0.026335443690558392,-1,0.0,1,0.03015329916399529,-1,0.1090534277939848,1,0.0,1,0.09323533720208388,1,0.07787500931742321
2022-05-31,2017-05-31,2022-04-30,60,100,88,-0.05434228878243745,2560,1000,-1,0.11583485950946942,1,0.0,-1,0.0,1,0.0,1,0.1310101281169836,1,0.0,-1,0.0,1,0.0,-1,0.144542165819773,1,0.10938219535602658,-1,0.07587697033230074,1,0.05377965912952989,-1,0.060033749689972216,1,0.0,1,0.08951038531352035,1,0.22002988673242424
