paper_versions,method,metric,paper_value,source_value,display_decimals,rounded_match,source_commit,source_path,source_blob_sha256,source_num_factors,filename_method_alignment,evidence_role,independently_regenerated,paper_result_credit
v1;v2,row_27:Claude-4.5-sonnet,Rank_IC,0.1077,0.10771248460250757,4,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,Rank_ICIR,0.6211,0.6211221112654549,4,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,IR,2.6459,2.6459230952544157,4,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,CR,3.2615,3.2617410275252987,4,False,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_27:Claude-4.5-sonnet,ARR_pct,22.70,22.699822470425364,2,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,MDD_pct,6.96,6.95941899705258,2,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,IC,0.1501,0.15008009288226679,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,ICIR,0.9110,0.9109715502353728,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,Rank_IC,0.1465,0.14646093923648407,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,Rank_ICIR,0.8909,0.8908504156730359,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,IR,3.3251,3.3251161167070413,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,CR,3.4774,3.478629138678353,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_28:GPT-5.2,ARR_pct,27.75,27.754631391843475,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_28:GPT-5.2,MDD_pct,7.98,7.978611770724253,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_gpt_123_csi300_backtest_metrics.json,829454f2aba4f428ad798191ac52ec5842968256d6efd9bd0b9165d0c67b4d46,170,exact_method_filename,native_aggregate_author_output_correspondence,False,False
