formation_month,training_start,training_end,training_months,training_observations,critic_r2,raw_gradient_norm,clipped_gradient_norm,parameter_delta_norm,finite_current_scores,action_memory_weight,actor_weight__be_me,actor_weight__ret_12_1,actor_weight__ret_1_0,actor_weight__rvol_21d,critic_weight__intercept,critic_weight__be_me,critic_weight__ret_12_1,critic_weight__ret_1_0,critic_weight__rvol_21d
2021-01-31,2016-01-31,2020-12-31,60,56341,0.0020097091188658878,0.0018523571595773023,0.0018523571595773023,9.261785797886511e-07,904,0.2,0.5546949012078262,0.5546469379057778,0.2772272179990521,-0.5546517372194699,0.01339029539885919,-0.006496265991805616,-0.0012056141278978852,-0.0038511974638633113,0.0034265012478994837
2021-02-28,2016-02-29,2021-01-31,60,56290,0.0018893118710802126,0.0017028016691018465,0.0017028016691018465,8.514008345509232e-07,914,0.2,0.5546942450124018,0.5546465444776274,0.27722754811369976,-0.5546515624923798,0.014075816879432896,-0.0055877423509347384,-0.0012588448079376004,-0.004191145567705636,0.0040383271263586765
2021-03-31,2016-03-31,2021-02-28,60,56246,0.0012675461966085155,0.0011623891285108786,0.0011623891285108786,5.811945642554393e-07,913,0.2,0.5546938158198043,0.5546462568105209,0.2772278141822591,-0.5546515684918228,0.013197425455574377,-0.004912947646034145,-0.0017138332255602672,-0.003822441048857734,0.0025121371397010665
2021-04-30,2016-04-30,2021-03-31,60,56207,0.00125416728429939,0.0013036492415371519,0.0013036492415371519,6.518246207685761e-07,899,0.2,0.5546933281178135,0.5546459793486139,0.2772281329184626,-0.5546516603842992,0.013608113741571027,-0.0050890965531659935,-0.0011762782776683072,-0.004117412845856008,0.0014644924904940267
2021-05-31,2016-05-31,2021-04-30,60,56168,0.0010672191316579704,0.001332133955561114,0.001332133955561114,6.660669777805571e-07,900,0.2,0.5546928517081731,0.5546457582220211,0.2772285091804138,-0.5546518222763851,0.013344568567627035,-0.004430465536476926,-0.0012590583285370539,-0.004097815656262033,0.0013626912377259783
2021-06-30,2016-06-30,2021-05-31,60,56130,0.0017576838627513247,0.0011248040660486434,0.0011248040660486434,5.624020330243217e-07,893,0.2,0.5546925467742145,0.5546455294517902,0.2772288927616058,-0.5546519766816256,0.013708369744424803,-0.005762626167594967,-0.0024271207804489343,-0.004677795962298957,0.002596697967953088
2021-07-31,2016-07-31,2021-06-30,60,56080,0.0014179582182354267,0.0013371112730851287,0.0013371112730851287,6.685556365425643e-07,900,0.2,0.5546921683285567,0.5546451023061655,0.2772292381591992,-0.5546520213206327,0.012922643427528411,-0.0058929743858252915,-0.0023769467819197178,-0.004001068886793996,0.0011591619964515893
2021-08-31,2016-08-31,2021-07-31,60,56031,0.0013669966627674057,0.001375246034697837,0.001375246034697837,6.876230173489184e-07,901,0.2,0.5546917770795621,0.554644694121951,0.2772296199989738,-0.5546521069574929,0.01316171004681102,-0.005861740593800928,-0.0017862783945477932,-0.003896940121875524,0.0009848252318568453
2021-09-30,2016-09-30,2021-08-31,60,55985,0.0012432297769947587,0.001459315474439766,0.001459315474439766,7.296577372198831e-07,902,0.2,0.5546913594012758,0.5546442352796959,0.2772300004163956,-0.5546521588384395,0.012507584280044542,-0.005485132903293216,-0.0015310592960781119,-0.0038688961438056307,0.0010052357094847625
2021-10-31,2016-10-31,2021-09-30,60,55951,0.0013853714716272059,0.0012791166697486145,0.0012791166697486145,6.395583348743073e-07,900,0.2,0.5546909552611793,0.554643850553813,0.27723024153497644,-0.5546523577189846,0.013865617597109641,-0.005885404874657095,-0.0012354310629441373,-0.003641434003687686,0.0015454742546295295
2021-11-30,2016-11-30,2021-10-31,60,55906,0.001526777309475702,0.0015451856528569735,0.0015451856528569735,7.725928264284867e-07,914,0.2,0.5546905202713138,0.5546432386394173,0.27723041476996874,-0.554652414586394,0.012015471146824497,-0.006366027943157282,-0.0007245211878382987,-0.0037115481592551337,0.0006456766196474946
2021-12-31,2016-12-31,2021-11-30,60,55877,0.0013683629490558458,0.0015402774433822851,0.0015402774433822851,7.701387216911427e-07,917,0.2,0.554690086902436,0.5546426128843741,0.2772305137023872,-0.5546524774200542,0.012456909935642647,-0.006209166730226164,-0.001058008316721292,-0.003525729853844145,-4.942815886225438e-05
2022-01-31,2017-01-31,2021-12-31,60,55854,0.0006941113381732089,0.002151081853384877,0.002151081853384877,1.0755409266924383e-06,931,0.2,0.5546893819365305,0.55464187657242,0.27723029596949816,-0.5546522123758083,0.010923993860950729,-0.004225167408835122,-0.00041520822186063276,-0.00269764322348395,-0.0011183940578280375
2022-02-28,2017-02-28,2022-01-31,60,55839,0.000520732327207285,0.0023211154575474412,0.0023211154575474412,1.1605577287737207e-06,932,0.2,0.554688692855546,0.5546410406043445,0.2772299866371467,-0.5546519339292036,0.01044713813409423,-0.0034422355082575564,0.0003517401140992801,-0.0023194741071545203,-0.0009098419899566665
2022-03-31,2017-03-31,2022-02-28,60,55830,0.00045760910857317594,0.0025816268203641265,0.0025816268203641265,1.2908134101820635e-06,937,0.2,0.5546879339596424,0.5546401146846899,0.2772295825972907,-0.5546516699200078,0.01075556072488325,-0.0030404515749673073,0.0008611273628965401,-0.0020279698748844315,-0.0009672778219302258
2022-04-30,2017-04-30,2022-03-31,60,55821,0.0004081906528218271,0.0032582597281423722,0.0032582597281423722,1.629129864071186e-06,935,0.2,0.5546870327206224,0.5546389684158085,0.27722911072952766,-0.5546511174339823,0.009248990293899235,-0.0019764015970304165,0.0015223744292586175,-0.0020333937245185815,-0.0017420397907248891
2022-05-31,2017-05-31,2022-04-30,60,55809,0.0003496471970111381,0.003735970913227203,0.003735970913227203,1.8679854566136014e-06,933,0.2,0.5546859799725654,0.5546377131025291,0.27722846314782174,-0.554650496211237,0.009288751433438299,-0.0003074751090990827,0.002293497609129546,-0.0019543472428728914,-0.0016977509963069766
2022-06-30,2017-06-30,2022-05-31,60,55791,0.00048440855789733117,0.0040054667370452044,0.0040054667370452044,2.002733368522602e-06,940,0.2,0.5546849578911113,0.5546363865496224,0.27722779606957804,-0.5546496235403658,0.0074747138823038645,-0.0010143163912917962,0.0022792300800398547,-0.0019134751928674319,-0.0025974179398226814
2022-07-31,2017-07-31,2022-06-30,60,55784,0.0003968804570280149,0.0034042984707245514,0.0034042984707245514,1.7021492353622757e-06,946,0.2,0.5546840974051955,0.5546353347876779,0.2772270528698406,-0.5546489176175864,0.008843277679165852,-0.001795183645561229,0.0012834988097263056,-0.0024728548365268973,-0.0018027476763950875
2022-08-31,2017-08-31,2022-07-31,60,55779,0.0004120856063259959,0.0033732672420168663,0.0033732672420168663,1.6866336210084332e-06,946,0.2,0.5546831968026973,0.55463423553926,0.2772264269031658,-0.5546482592356689,0.008478354256604106,-0.0012046281503566695,0.0018211971765585942,-0.002717160474497324,-0.0015039270423318307
2022-09-30,2017-09-30,2022-08-31,60,55779,0.00047125654791946303,0.0035247899904149115,0.0035247899904149115,1.7623949952074555e-06,951,0.2,0.5546822659819893,0.554633072269876,0.2772258004686271,-0.5546475563892861,0.006282910800000636,-0.001603391012067775,0.0020277920476264788,-0.0021356855022784736,-0.0022771610737918296
2022-10-31,2017-10-31,2022-09-30,60,55789,0.0004192016049535674,0.0038348709544422897,0.0038348709544422897,1.917435477221145e-06,949,0.2,0.5546813404922096,0.5546318792559446,0.27722495408758063,-0.5546467315351411,0.00746251894223214,-0.0008100995449561944,0.0024167795019229225,-0.002029235876989152,-0.0021060070699625687
2022-11-30,2017-11-30,2022-10-31,60,55795,0.00041767405142134617,0.0039592175143055445,0.0039592175143055445,1.979608757152772e-06,955,0.2,0.5546804407816437,0.5546305836711919,0.2772241268146815,-0.5546458675609356,0.007691672281453841,-0.0006234561269252193,0.0023626643109694884,-0.0019868082707229866,-0.0023099769772544276
2022-12-31,2017-12-31,2022-11-30,60,55805,0.0006262986749000499,0.0040870192697666525,0.0040870192697666525,2.043509634883326e-06,953,0.2,0.5546795526134946,0.5546292501220303,0.27722330880944096,-0.554644898229709,0.006486664173983023,-0.0006146167879673951,0.0028978302535066958,-0.0020739954749101367,-0.0031461587486039133
2023-01-31,2018-01-31,2022-12-31,60,55816,0.00033302449795458156,0.0033376214655580034,0.0033376214655580034,1.6688107327790018e-06,953,0.2,0.5546786783608649,0.5546282460085167,0.2772226698061467,-0.5546441210280344,0.007178450280678633,-0.0002443282275296419,0.0010460539310802868,-0.002886863674999547,-0.0018829101143554945
2023-02-28,2018-02-28,2023-01-31,60,55814,0.0003404028599364173,0.003249581060273499,0.003249581060273499,1.6247905301367495e-06,954,0.2,0.5546778566757345,0.5546272876223233,0.2772220238615115,-0.5546433279143945,0.007410274935354337,-0.00033850813343668055,0.0008830947759131854,-0.0029581732622379446,-0.001892123229996468
2023-03-31,2018-03-31,2023-02-28,60,55809,0.0003614764613164567,0.0032435838624320767,0.0032435838624320767,1.6217919312160382e-06,952,0.2,0.5546771049937586,0.5546263045160813,0.27722129955182867,-0.5546425702463434,0.007174523247914901,-0.001344648295753559,0.0007948799671702197,-0.0030649049630525685,-0.0016142156947265055
2023-04-30,2018-04-30,2023-03-31,60,55810,0.0004694981677111354,0.0034728624103142363,0.0034728624103142363,1.7364312051571183e-06,945,0.2,0.5546763304924592,0.5546252013709017,0.2772205692313044,-0.5546417547442208,0.00701080276445143,-0.0014088805980967518,0.0010893115491838025,-0.003357268328155631,-0.0020530202866647926
2023-05-31,2018-05-31,2023-04-30,60,55809,0.0005891320003785783,0.0029452447883309206,0.0029452447883309206,1.47262239416546e-06,944,0.2,0.5546756100717141,0.5546242815846162,0.2772200237283441,-0.5546410433861008,0.006121974692646768,-0.001842114916061753,0.00046811428053267874,-0.004029052810675666,-0.0022239434423935982
2023-06-30,2018-06-30,2023-05-31,60,55809,0.0005307247064439968,0.0029014902347542903,0.0029014902347542903,1.4507451173771452e-06,942,0.2,0.5546748995269549,0.554623390785417,0.27721940021857744,-0.5546403972437802,0.00738200567310906,-0.0014029047422433126,0.00087587489288389,-0.0039656806506732315,-0.001797294196135608
2023-07-31,2018-07-31,2023-06-30,60,55817,0.0003410233955041253,0.0029765732228394393,0.0029765732228394393,1.4882866114197197e-06,945,0.2,0.5546741427753932,0.5546224888863348,0.2772188134451109,-0.5546397011122869,0.007680952944122783,-0.000850412816914137,0.0005679036525481615,-0.0035206836922961108,-0.0005825326177117633
2023-08-31,2018-08-31,2023-07-31,60,55826,0.00036080368461099965,0.0028466844814437416,0.0028466844814437416,1.4233422407218708e-06,943,0.2,0.5546734341856837,0.5546216191668731,0.2772182728094649,-0.5546390118337406,0.006449421541989554,-0.0003634964404807202,0.00024552359530844093,-0.0035358433780743235,-0.0014142553251088742
2023-09-30,2018-09-30,2023-08-31,60,55826,0.0003577343377798581,0.0029397174904365613,0.0029397174904365613,1.4698587452182807e-06,941,0.2,0.5546727148916892,0.5546207341170336,0.27721768772480815,-0.554638292484308,0.0056641693466377326,-7.779776922297162e-05,0.0001622418628050993,-0.003329747594143268,-0.0018576484975689274
2023-10-31,2018-10-31,2023-09-30,60,55823,0.0002779064625830774,0.00303634940540044,0.00303634940540044,1.5181747027002202e-06,942,0.2,0.5546719715205171,0.5546198026680571,0.2772171924625511,-0.554637492877011,0.006224867233523828,-0.00041959462398793296,0.0003259741404440855,-0.0026549201455101003,-0.002015905211486631
2023-11-30,2018-11-30,2023-10-31,60,55825,0.0003378167724040759,0.0030523061186226077,0.0030523061186226077,1.5261530593113038e-06,943,0.2,0.5546712679821589,0.554618804342871,0.2772166595820893,-0.5546367488594202,0.007420849965570716,-0.0003388675657727671,0.0012657290772634163,-0.003302459534591855,-0.0008730176532114731
2023-12-31,2018-12-31,2023-11-30,60,55824,0.00020395927678362735,0.0031267195273712444,0.0031267195273712444,1.5633597636856223e-06,946,0.2,0.5546705170414714,0.5546178030852023,0.27721612694692543,-0.5546359781683682,0.010633776597683092,0.00018421774061689694,0.0007630317436884204,-0.002648177581408652,0.0006543423611316329
2024-01-31,2019-01-31,2023-12-31,60,55825,0.00024879413644696147,0.003018370236136744,0.003018370236136744,1.509185118068372e-06,947,0.2,0.5546698356319902,0.5546167826652469,0.27721559152504743,-0.5546352814708965,0.008434274676574647,-3.387790863788013e-05,0.0016078892038797739,-0.0024112505979409825,-0.0010113626530476314
2024-02-29,2019-02-28,2024-01-31,60,55822,0.0003486855404688516,0.0029271511738414853,0.0029271511738414853,1.4635755869207428e-06,946,0.2,0.5546692117437008,0.5546157258111373,0.2772152157956591,-0.5546345781191222,0.008499981709033044,-5.204925527507104e-05,0.002576781485525717,-0.0024529682410746063,-0.0008480842503098973
2024-03-31,2019-03-31,2024-02-29,60,55824,0.00033333658120948684,0.002856157504110886,0.002856157504110886,1.4280787520554431e-06,944,0.2,0.5546686139257458,0.5546146919442965,0.2772148913825813,-0.5546338654494053,0.009243165625827313,0.0007647828468804952,0.0024384785269820396,-0.002516307338406016,-0.0008278385596280856
2024-04-30,2019-04-30,2024-03-31,60,55828,0.0003221283467510494,0.002731092430770886,0.002731092430770886,1.365546215385443e-06,937,0.2,0.5546680344558836,0.5546137135446615,0.2772145779261024,-0.5546331774011982,0.007535069731433839,0.000684705075870407,0.002583665526741862,-0.002067450837304354,-0.0012503927147974458
2024-05-31,2019-05-31,2024-04-30,60,55827,0.00020144607430416794,0.0028817654806803372,0.0028817654806803372,1.4408827403401685e-06,936,0.2,0.5546673811426474,0.5546126646309255,0.2772144099411067,-0.5546324556769417,0.009216691374722542,0.0013146796987318812,0.0020871607201360036,-0.001581407081497001,-0.0004921963974773801
2024-06-30,2019-06-30,2024-05-31,60,55830,0.00020622433789596606,0.002781459351062093,0.002781459351062093,1.3907296755310465e-06,938,0.2,0.554666890656861,0.5546115609935793,0.27721427306463003,-0.5546317798055324,0.007748943906343735,0.0008440093963298893,0.002399831384943777,-0.001184155366815147,-0.0008504354985305048
2024-07-31,2019-07-31,2024-06-30,60,55833,0.00027093256605292826,0.002788711833825815,0.002788711833825815,1.3943559169129074e-06,942,0.2,0.5546663719282737,0.5546104463574193,0.2772141189644317,-0.5546311402834957,0.008337890436954248,0.001656524382069142,0.0024461011854113993,-0.0013897763845320966,-0.0011003936776503684
2024-08-31,2019-08-31,2024-07-31,60,55843,0.000238610783372728,0.0028930306903020733,0.0028930306903020733,1.4465153451510367e-06,939,0.2,0.554665729242032,0.5546093598790113,0.27721392859696986,-0.5546304600732807,0.009148158582949784,0.0018747564143597394,0.0018396984709315256,-0.0016851306952818548,-0.0007557258527597398
2024-09-30,2019-09-30,2024-08-31,60,55849,0.00020508141922781498,0.002866365061689316,0.002866365061689316,1.4331825308446581e-06,938,0.2,0.5546650882648663,0.5546083057152781,0.2772137297664505,-0.5546297583855381,0.00912900053035728,0.0009226914236434726,0.0026492213447111288,-0.0007932850414217269,-0.0006020748469913286
2024-10-31,2019-10-31,2024-09-30,60,55851,0.00026964581875232874,0.0027755130983173515,0.0027755130983173515,1.3877565491586756e-06,943,0.2,0.5546644152756266,0.5546073507196926,0.27721350401785677,-0.55462904426039,0.008668418314684,0.00119614100301813,0.003048035893054192,-0.000667088063662859,-0.0008386262509419804
2024-11-30,2019-11-30,2024-10-31,60,55855,0.0003993487531969153,0.0026222700893363824,0.0026222700893363824,1.3111350446681914e-06,939,0.2,0.5546637335059585,0.554606540550246,0.2772133256256124,-0.5546282918862143,0.009393000613305707,0.001689617595169017,0.0039185412490070565,0.00017081802422061845,-0.0006787583104602193
