candidate_id,series_type,archive,agent,mode,formation_month,realization_month,date,gross_return,traded_notional,net_costed_return,gross_nav,net_costed_nav,transaction_cost_nav,missing_execution_weight,month_complete,scheduled_complete,analysis_eligible,failure_flag,candidate_return_kind,cost_status
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-04-30,2013-05-31,2013-05-31,-0.020066995041335,,,7.492886882599219,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-05-31,2013-06-30,2013-06-30,0.0097480896256835,,,7.565928215485903,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-06-30,2013-07-31,2013-07-31,-0.0278178546076139,,,7.355460324415873,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-07-31,2013-08-31,2013-08-31,-0.0118392623994781,,,7.268377099566163,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-08-31,2013-09-30,2013-09-30,-0.0227145919345859,,,7.103278879722829,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-09-30,2013-10-31,2013-10-31,0.0445815143446971,,,7.419953808993576,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-10-31,2013-11-30,2013-11-30,0.0410053725839444,,,7.724211779487014,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-11-30,2013-12-31,2013-12-31,-0.0336371202539987,,,7.464391538993056,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2013-12-31,2014-01-31,2014-01-31,-0.0697513635067315,,,6.943740051400181,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-01-31,2014-02-28,2014-02-28,-0.0308263279105175,,,6.729690043650325,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-02-28,2014-03-31,2014-03-31,0.089023154383146,,,7.328788279356927,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-03-31,2014-04-30,2014-04-30,0.0787313846777615,,,7.905793928600848,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-04-30,2014-05-31,2014-05-31,-0.0071524246134234,,,7.84924833351727,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-05-31,2014-06-30,2014-06-30,-0.0598367081873936,,,7.379575151494212,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-06-30,2014-07-31,2014-07-31,0.0650293832634211,,,7.859464372341947,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-07-31,2014-08-31,2014-08-31,-0.0223952594546492,,,7.683449628548778,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-08-31,2014-09-30,2014-09-30,0.0260005107371471,,,7.883223243114188,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-09-30,2014-10-31,2014-10-31,0.0210595986689392,,,8.049240760831827,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-10-31,2014-11-30,2014-11-30,0.0550070965545324,,,8.492006124553582,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-11-30,2014-12-31,2014-12-31,0.0099672460781674,,,8.576648039294312,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2014-12-31,2015-01-31,2015-01-31,-0.0287968878734362,,,8.329667267376829,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-01-31,2015-02-28,2015-02-28,-0.0331363398799652,,,8.053652581718008,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-02-28,2015-03-31,2015-03-31,-0.0319145394727097,,,7.796623968499278,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-03-31,2015-04-30,2015-04-30,0.0175864111980164,,,7.933738603565617,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-04-30,2015-05-31,2015-05-31,-0.0006403609591775,,,7.928658147103574,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-05-31,2015-06-30,2015-06-30,-0.0128488912724441,,,7.826783680635062,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-06-30,2015-07-31,2015-07-31,0.0104170560453828,,,7.908315724891326,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-07-31,2015-08-31,2015-08-31,0.0099177354014588,,,7.986748307721993,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-08-31,2015-09-30,2015-09-30,0.0529184802205669,,,8.409394890070825,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-09-30,2015-10-31,2015-10-31,-0.0212235386128631,,,8.230917772910594,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-10-31,2015-11-30,2015-11-30,-0.0081572176727191,,,8.16377638499071,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-11-30,2015-12-31,2015-12-31,0.0143090004827236,,,8.28059186522439,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2015-12-31,2016-01-31,2016-01-31,0.063139699702744,,,8.803425948955642,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-01-31,2016-02-29,2016-02-29,0.0261933794267873,,,9.034017425092262,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-02-29,2016-03-31,2016-03-31,-0.0017268068133877,,,9.01841742225035,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-03-31,2016-04-30,2016-04-30,-0.1020872592026082,,,8.09775190526776,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-04-30,2016-05-31,2016-05-31,0.0119645286851798,,,8.194637690223805,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-05-31,2016-06-30,2016-06-30,0.012230363100077,,,8.294861084648819,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-06-30,2016-07-31,2016-07-31,0.0047922100636012,,,8.334611801414848,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-07-31,2016-08-31,2016-08-31,-0.0162669188903762,,,8.19903334725846,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-08-31,2016-09-30,2016-09-30,-0.0339532452814237,,,7.920649556948421,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-09-30,2016-10-31,2016-10-31,0.0333344151338255,,,8.18467977740929,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-10-31,2016-11-30,2016-11-30,-0.0349839843698111,,,7.898347068004495,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-11-30,2016-12-31,2016-12-31,0.0290570088662192,,,8.127849408787977,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2016-12-31,2017-01-31,2017-01-31,-0.0241616611554858,,,7.931467065450026,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-01-31,2017-02-28,2017-02-28,0.0679660012881041,,,8.470537166236957,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-02-28,2017-03-31,2017-03-31,0.0058508188029018,,,8.520096744359854,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-03-31,2017-04-30,2017-04-30,0.0455686909110473,,,8.908346399435809,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-04-30,2017-05-31,2017-05-31,0.0429136289154003,,,9.290635871071041,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-05-31,2017-06-30,2017-06-30,-0.0063586665514565,,,9.2315598155159,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-06-30,2017-07-31,2017-07-31,-0.0198314889101878,,,9.048484239410762,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-07-31,2017-08-31,2017-08-31,0.0069840759933358,,,9.111679540963307,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-08-31,2017-09-30,2017-09-30,-0.0255830275776219,,,8.87857519198839,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-09-30,2017-10-31,2017-10-31,0.0308726534906589,,,9.152680367381407,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-10-31,2017-11-30,2017-11-30,0.0559326929578231,,,9.664614428111246,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-11-30,2017-12-31,2017-12-31,-0.0098967331284738,,,9.568966318326632,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2017-12-31,2018-01-31,2018-01-31,-0.0293037950766612,,,9.288559290238915,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-01-31,2018-02-28,2018-02-28,-0.0185451845759577,,,9.116301243756707,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-02-28,2018-03-31,2018-03-31,-0.0117504927429518,,,9.009180212149381,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-03-31,2018-04-30,2018-04-30,0.0150678690168931,,,9.144929359535633,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-04-30,2018-05-31,2018-05-31,-0.0384110628538262,,,8.79366290311271,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-05-31,2018-06-30,2018-06-30,-0.0014024564676961,,,8.7813301736995,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-06-30,2018-07-31,2018-07-31,0.0406453764722786,,,9.138250644536894,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-07-31,2018-08-31,2018-08-31,-0.0185552062374216,,,8.968688519178261,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-08-31,2018-09-30,2018-09-30,-0.0089455887207062,,,8.888458320321574,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-09-30,2018-10-31,2018-10-31,0.0659553383673624,,,9.47469959640258,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-10-31,2018-11-30,2018-11-30,-0.0199778054858307,,,9.28541589082897,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-11-30,2018-12-31,2018-12-31,0.0073766705225411,,,9.353911344520382,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2018-12-31,2019-01-31,2019-01-31,-0.0215306784813918,,,9.15251528681807,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-01-31,2019-02-28,2019-02-28,-0.0281445951419393,,,8.894921449540165,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-02-28,2019-03-31,2019-03-31,0.0003011375388195,,,8.897600044293473,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-03-31,2019-04-30,2019-04-30,0.0267657862368935,,,9.135751305100406,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-04-30,2019-05-31,2019-05-31,-0.0344361049418442,,,8.821151614435378,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-05-31,2019-06-30,2019-06-30,-0.0067138107520862,,,8.761928071880599,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-06-30,2019-07-31,2019-07-31,0.0121784168814891,,,8.868634484625582,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-07-31,2019-08-31,2019-08-31,0.0589419743587639,,,9.391369311015632,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-08-31,2019-09-30,2019-09-30,0.0695313519945321,,,10.044363916290507,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-09-30,2019-10-31,2019-10-31,-0.0127575725010626,,,9.916222215401374,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-10-31,2019-11-30,2019-11-30,-0.0541130043859692,,,9.379625639167115,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-11-30,2019-12-31,2019-12-31,0.0010697559974934,,,9.389659549948858,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2019-12-31,2020-01-31,2020-01-31,-0.1109416083463686,,,8.347955617652692,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-01-31,2020-02-29,2020-02-29,-0.0578742440466368,,,7.864823996946168,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-02-29,2020-03-31,2020-03-31,0.0608678877486738,,,8.343539221155362,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-03-31,2020-04-30,2020-04-30,-0.0836708464586153,,,7.645428232060637,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-04-30,2020-05-31,2020-05-31,-0.0579737825991108,,,7.20219383785805,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-05-31,2020-06-30,2020-06-30,-0.0924236215369134,,,6.536541000352368,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-06-30,2020-07-31,2020-07-31,-0.0508477948727152,,,6.204172304389358,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-07-31,2020-08-31,2020-08-31,-0.1392776059484053,,,5.340070038942607,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-08-31,2020-09-30,2020-09-30,-0.0102802080734258,,,5.285173007815611,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-09-30,2020-10-31,2020-10-31,0.0318898651766335,,,5.453716462470033,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-10-31,2020-11-30,2020-11-30,-0.1656353130472393,,,4.550388428937926,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-11-30,2020-12-31,2020-12-31,-0.0550994762771718,,,4.299664409645744,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2020-12-31,2021-01-31,2021-01-31,-0.0020049881797631,,,4.2910436333274555,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-01-31,2021-02-28,2021-02-28,-0.0384731479963423,,,4.125953676563686,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-02-28,2021-03-31,2021-03-31,0.1073531599544544,,,4.568887841568497,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-03-31,2021-04-30,2021-04-30,0.037612075153577,,,4.740733194433835,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-04-30,2021-05-31,2021-05-31,0.0213673056240202,,,4.84202988948124,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-05-31,2021-06-30,2021-06-30,-0.0281960628040882,,,4.705503710618155,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-06-30,2021-07-31,2021-07-31,0.0813067220588042,,,5.088092792964057,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-07-31,2021-08-31,2021-08-31,-0.013200835582501,,,5.02092571657563,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
jkp_proxy__guru_equal_weight_style_ensemble,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,2021-08-31,2021-09-30,2021-09-30,-0.0309310916199537,,,4.865623003219247,,,,True,True,True,,long_short_excess_return_proxy,unavailable_no_published_holdings_or_turnover
