candidate_id,benchmark,n_months,n_factors,sample_start,sample_end,status,alpha_monthly,alpha_annualized,alpha_tstat_hac,alpha_pvalue,r_squared,residual_monthly_volatility,factor_rank,series_type,archive,agent,mode,modal_ridge_penalty,alpha_pvalue_holm_within_benchmark,significant_5pct_raw,significant_5pct_holm,alpha_pvalue_holm_replay_family,significant_5pct_holm_replay_family
replay__results_22_24__tool-routing__piotroski,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.00019765920797817772,0.0023719104957381325,0.049540696040364936,0.9608820884020464,0.9021207680725447,0.01995491878438995,8.0,replay,results_22_24,piotroski,tool-routing,,1.0,False,False,1.0,False
replay__results__archived-final__altman,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,archived-final,,,False,False,,False
replay__results__archived-final__buffett,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,archived-final,,,False,False,,False
replay__results__archived-final__ensemble,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,archived-final,,,False,False,,False
replay__results__archived-final__graham,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,archived-final,,,False,False,,False
replay__results__archived-final__greenblatt,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,archived-final,,,False,False,,False
replay__results__archived-final__piotroski,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,archived-final,,,False,False,,False
replay__results__tool-routing__altman,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,tool-routing,,,False,False,,False
replay__results__tool-routing__buffett,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,tool-routing,,,False,False,,False
replay__results__tool-routing__ensemble,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,tool-routing,,,False,False,,False
replay__results__tool-routing__graham,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,tool-routing,,,False,False,,False
replay__results__tool-routing__greenblatt,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,tool-routing,,,False,False,,False
replay__results__tool-routing__piotroski,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,tool-routing,,,False,False,,False
authors__results_22_24__altman,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.00031272588797874975,0.0037527106557449967,0.08695762770615989,0.9316151006993639,0.9640145593578847,0.012722603363183732,14.0,authors,results_22_24,altman,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__buffett,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.011394067374295673,0.1367288084915481,3.297578116074966,0.0037859486445868313,0.9040713073029264,0.01859384505595804,14.0,authors,results_22_24,buffett,archived-portfolio,,0.08707681882549712,True,False,,False
authors__results_22_24__ensemble,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.003063619580931672,0.036763434971180065,1.062689560020097,0.30124378497463733,0.9639924656986342,0.011852335412998566,14.0,authors,results_22_24,ensemble,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__graham,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0019990334363572805,0.023988401236287364,0.4551970140895134,0.6541262370380514,0.9441060762101537,0.01689069516670801,14.0,authors,results_22_24,graham,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0007653411552312267,0.00918409386277472,0.27193639888958193,0.7886039274832425,0.9567663955466361,0.012513946463880082,14.0,authors,results_22_24,greenblatt,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__piotroski,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.00029176685569198434,0.003501202268303812,0.054073033715721905,0.9574415007863609,0.9193838272939293,0.017609724475413355,14.0,authors,results_22_24,piotroski,archived-portfolio,,1.0,False,False,,False
authors__results__altman,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,altman,archived-portfolio,,,False,False,,False
authors__results__buffett,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,buffett,archived-portfolio,,,False,False,,False
authors__results__ensemble,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,ensemble,archived-portfolio,,,False,False,,False
authors__results__graham,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,graham,archived-portfolio,,,False,False,,False
authors__results__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,greenblatt,archived-portfolio,,,False,False,,False
authors__results__piotroski,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,piotroski,archived-portfolio,,,False,False,,False
jkp_proxy__guru_altman_distress_avoidance,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.008324952100776535,-0.09989942520931841,-1.4013522426268883,0.17723218786218023,0.8174521626966255,0.0293384888034835,14.0,jkp_proxy,jkp_1999_2024,altman,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_buffett_quality_compounder,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.003104869984850604,0.03725843981820725,0.33729123331576477,0.7395949259352267,0.6426308786424,0.025640458255405323,14.0,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.003930395142166221,-0.047164741705994655,-0.5830365479643793,0.5667252087497247,0.8281728947191334,0.028417871738362247,14.0,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_graham_deep_value_defensive,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.00823614262667379,-0.09883371152008547,-1.309038222543357,0.20613312200225545,0.8936319448243152,0.02660295635997667,14.0,jkp_proxy,jkp_1999_2024,graham,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_greenblatt_magic_formula,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.0036431229898592557,-0.04371747587831107,-0.4254826645573837,0.6752652880992771,0.8721807345620163,0.029242884453666643,14.0,jkp_proxy,jkp_1999_2024,greenblatt,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_piotroski_fscore_proxy,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.004150011129948388,0.04980013355938066,0.8962602871848567,0.38132927943701744,0.7097881195682907,0.021977073321453894,14.0,jkp_proxy,jkp_1999_2024,piotroski,motif-proxy,,1.0,False,False,,False
replay__results_22_24__archived-final__altman,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.00478808420436677,0.05745701045240124,1.8225847626099316,0.08414380621337574,0.9602226840213645,0.013330072030006593,14.0,replay,results_22_24,altman,archived-final,,1.0,False,False,0.7572942559203816,False
replay__results_22_24__archived-final__buffett,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.018921330292499473,0.22705596350999369,4.582382227765384,0.0002034172646126075,0.8568338687075956,0.0241585958425101,14.0,replay,results_22_24,buffett,archived-final,,0.00488201435070258,True,True,0.00244100717535129,True
replay__results_22_24__archived-final__ensemble,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.005899268193875067,0.0707912183265008,2.412996860177823,0.026089524210798475,0.9573456816606049,0.012742891692493645,14.0,replay,results_22_24,ensemble,archived-final,,0.547880008426768,True,False,0.26089524210798476,False
replay__results_22_24__archived-final__graham,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.00205522000003392,0.02466264000040704,0.5936069909073446,0.5597762956079766,0.9407488674226113,0.016197788740052864,14.0,replay,results_22_24,graham,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0010977173192430708,0.013172607830916849,0.31739286437935627,0.7544069849393047,0.9538307694715438,0.012723567102461116,14.0,replay,results_22_24,greenblatt,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__piotroski,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0019441403833045157,0.02332968459965419,0.4321242598355923,0.6705155104768428,0.9276724176456681,0.017254593800686134,14.0,replay,results_22_24,piotroski,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__altman,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.005363408505370188,0.06436090206444225,1.1429117954065369,0.2672728402340708,0.9429003777580028,0.015439133010600226,14.0,replay,results_22_24,altman,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__buffett,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.01062941958620768,0.12755303503449217,3.026386994079944,0.006943565720051294,0.9118202375733354,0.018603704952540597,14.0,replay,results_22_24,buffett,tool-routing,,0.15275844584112847,True,False,0.07637922292056423,False
replay__results_22_24__tool-routing__ensemble,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0031187867342932912,0.037425440811519495,1.0823764142127805,0.2926314399309656,0.9647322150406658,0.01162934446428386,14.0,replay,results_22_24,ensemble,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__graham,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.0011685983777713533,-0.014023180533256241,-0.3057622791300705,0.7631104819557596,0.9640344759898544,0.012799898500798433,14.0,replay,results_22_24,graham,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,0.0006005810390300898,0.007206972468361078,0.18900469909898612,0.8520934389719452,0.9490600449870547,0.01370412076523866,14.0,replay,results_22_24,greenblatt,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__piotroski,official_ff5_momentum_plus_jkp_lowrisk,33,13,2022-04-30,2024-12-31,identified_ols,-0.00036783592475818675,-0.0044140310970982415,-0.06656636187173982,0.9476223960847125,0.9274947950739515,0.0171747047711518,14.0,replay,results_22_24,piotroski,tool-routing,,1.0,False,False,1.0,False
replay__results__archived-final__altman,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,archived-final,,,False,False,,False
replay__results__archived-final__buffett,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,archived-final,,,False,False,,False
replay__results__archived-final__ensemble,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,archived-final,,,False,False,,False
replay__results__archived-final__graham,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,archived-final,,,False,False,,False
replay__results__archived-final__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,archived-final,,,False,False,,False
replay__results__archived-final__piotroski,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,archived-final,,,False,False,,False
replay__results__tool-routing__altman,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,tool-routing,,,False,False,,False
replay__results__tool-routing__buffett,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,tool-routing,,,False,False,,False
replay__results__tool-routing__ensemble,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,tool-routing,,,False,False,,False
replay__results__tool-routing__graham,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,tool-routing,,,False,False,,False
replay__results__tool-routing__greenblatt,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,tool-routing,,,False,False,,False
replay__results__tool-routing__piotroski,official_ff5_momentum_plus_jkp_lowrisk,12,13,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,tool-routing,,,False,False,,False
authors__results_22_24__altman,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.004171055714787647,0.05005266857745177,0.8797394538046747,0.38576954669105235,0.8579755422412874,0.02527517349355025,2.0,authors,results_22_24,altman,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__buffett,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.011624637925153591,0.13949565510184309,2.3949752085492224,0.022850927292382767,0.7950417483610587,0.027178635453137635,2.0,authors,results_22_24,buffett,archived-portfolio,,0.5027204004324208,True,False,,False
authors__results_22_24__ensemble,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.005807674275340395,0.06969209130408474,1.4820399932626382,0.14842448722912943,0.8793410396660379,0.021696367632250215,2.0,authors,results_22_24,ensemble,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__graham,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.005711244245866479,0.06853493095039775,0.9943263463816601,0.3277624187540249,0.8179259708571597,0.030485212476522448,2.0,authors,results_22_24,graham,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__greenblatt,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.004330398452442132,0.05196478142930559,1.0271313826625712,0.3123068494271387,0.8442227806671824,0.023753933915051463,2.0,authors,results_22_24,greenblatt,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__piotroski,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.002714127805021388,0.03256953366025665,0.7241250222253088,0.47441875092041663,0.8477780823045049,0.024198033155370353,2.0,authors,results_22_24,piotroski,archived-portfolio,,1.0,False,False,,False
authors__results__altman,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,altman,archived-portfolio,,,False,False,,False
authors__results__buffett,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,buffett,archived-portfolio,,,False,False,,False
authors__results__ensemble,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,ensemble,archived-portfolio,,,False,False,,False
authors__results__graham,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,graham,archived-portfolio,,,False,False,,False
authors__results__greenblatt,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,greenblatt,archived-portfolio,,,False,False,,False
authors__results__piotroski,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,piotroski,archived-portfolio,,,False,False,,False
jkp_proxy__guru_altman_distress_avoidance,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,-0.0016821147701182098,-0.020185377241418518,-0.21340550279951262,0.8324080048835034,0.2849887163922501,0.058063851706921625,2.0,jkp_proxy,jkp_1999_2024,altman,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_buffett_quality_compounder,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.007422981564756913,0.08907577877708295,0.902114662211211,0.3739521231220426,0.004756560428401113,0.042788979842899456,2.0,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_equal_weight_style_ensemble,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.000885400976584428,0.010624811719013135,0.08776421791725117,0.9306285753266403,0.1427984702490277,0.06347273053085449,2.0,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_graham_deep_value_defensive,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,-0.0006572776110748978,-0.007887331332898774,-0.06225268716812925,0.9507612607064764,0.30012877440936336,0.06823911123857057,2.0,jkp_proxy,jkp_1999_2024,graham,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_greenblatt_magic_formula,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,-0.007832413554389838,-0.09398896265267806,-0.5338715222631142,0.5972382413296834,0.028018429635714326,0.08064010131739066,2.0,jkp_proxy,jkp_1999_2024,greenblatt,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_piotroski_fscore_proxy,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.0005924340945198815,0.007109209134238578,0.11848558006149412,0.9064473695420388,0.015268554616599816,0.04048285814704963,2.0,jkp_proxy,jkp_1999_2024,piotroski,motif-proxy,,1.0,False,False,,False
replay__results_22_24__archived-final__altman,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.006157630180141466,0.0738915621616976,1.417932403762283,0.16618493311268656,0.8646820404912303,0.024586260494166613,2.0,replay,results_22_24,altman,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__buffett,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.01819566619855774,0.21834799438269287,2.7996778953689856,0.008725065112439414,0.7347070799745494,0.032886251494189514,2.0,replay,results_22_24,buffett,archived-final,,0.20940156269854593,True,False,0.10470078134927296,False
replay__results_22_24__archived-final__ensemble,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.00800470648245167,0.09605647778942003,2.214897032748211,0.03424802977886062,0.8835755216563785,0.021052740595582188,2.0,replay,results_22_24,ensemble,archived-final,,0.719208625356073,True,False,0.3424802977886062,False
replay__results_22_24__archived-final__graham,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.005785397368095303,0.06942476841714364,1.3277376870682434,0.1939593656540762,0.820800474426912,0.028169285406794742,2.0,replay,results_22_24,graham,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__greenblatt,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.004167513179031473,0.05001015814837768,0.970690847998294,0.33921556597348046,0.8313163961199279,0.024320304143888243,2.0,replay,results_22_24,greenblatt,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__piotroski,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.005161640156659233,0.06193968187991079,1.5275605903998373,0.13676174581124106,0.835627040873963,0.026011653033559477,2.0,replay,results_22_24,piotroski,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__altman,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.0060442222178906865,0.07253066661468824,1.0226425410154933,0.3143914646877309,0.8545609634152336,0.024640345082350266,2.0,replay,results_22_24,altman,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__buffett,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.01206399961149962,0.14476799533799545,2.741734115928339,0.010056470889898776,0.7564105434852746,0.03092033739348298,2.0,replay,results_22_24,buffett,tool-routing,,0.23129883046767186,True,False,0.11062117978888654,False
replay__results_22_24__tool-routing__ensemble,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.005827347382732468,0.06992816859278962,1.4470269220125624,0.15792665400891467,0.8796982577127794,0.021478408655204003,2.0,replay,results_22_24,ensemble,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__graham,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.003408770080406014,0.04090524096487217,0.6996402375563809,0.4893691591747965,0.8356618410217093,0.027361036057129647,2.0,replay,results_22_24,graham,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__greenblatt,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.0036359321239066047,0.043631185486879255,0.7784894314954743,0.44218250723120456,0.8320685988096668,0.024882147166913414,2.0,replay,results_22_24,greenblatt,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__piotroski,official_ff_capm_matched_jkp_window,33,1,2022-04-30,2024-12-31,identified_ols,0.0035553931636419095,0.042664717963702914,0.8802249332656938,0.3855106268253562,0.8488148514494436,0.024800432445788913,2.0,replay,results_22_24,piotroski,tool-routing,,1.0,False,False,1.0,False
replay__results__archived-final__altman,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,archived-final,,,False,False,,False
replay__results__archived-final__buffett,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,archived-final,,,False,False,,False
replay__results__archived-final__ensemble,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,archived-final,,,False,False,,False
replay__results__archived-final__graham,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,archived-final,,,False,False,,False
replay__results__archived-final__greenblatt,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,archived-final,,,False,False,,False
replay__results__archived-final__piotroski,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,archived-final,,,False,False,,False
replay__results__tool-routing__altman,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,tool-routing,,,False,False,,False
replay__results__tool-routing__buffett,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,tool-routing,,,False,False,,False
replay__results__tool-routing__ensemble,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,tool-routing,,,False,False,,False
replay__results__tool-routing__graham,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,tool-routing,,,False,False,,False
replay__results__tool-routing__greenblatt,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,tool-routing,,,False,False,,False
replay__results__tool-routing__piotroski,official_ff_capm_matched_jkp_window,12,1,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,tool-routing,,,False,False,,False
