formation_month,training_start,training_end,training_examples,selected_strategy,top_relevance_strategy,router_confidence,router_margin,exposure_bucket,exposure_fraction,finite_scores,v3_label_count__news_impulse,router_probability__news_impulse,v3_label_count__momentum_follow,router_probability__momentum_follow,v3_label_count__mean_revert_fade,router_probability__mean_revert_fade,v3_label_count__cross_asset_hedge,router_probability__cross_asset_hedge,v3_label_count__risk_reset,router_probability__risk_reset,v3_label_count__macro_rotation,router_probability__macro_rotation,v3_label_count__earnings_drift,router_probability__earnings_drift,v3_label_count__liquidity_rebate,router_probability__liquidity_rebate,v3_label_count__small_cap_breakout,router_probability__small_cap_breakout,v3_label_count__volatility_breakout,router_probability__volatility_breakout
2018-11-30,2008-06-30,2018-05-31,120,risk_reset,macro_rotation,0.11555887960906415,0.0010370578403257474,small,0.04,1000,13,0.10402665320262118,8,0.0886754147404872,17,0.1145218217687384,19,0.11001581890750796,19,0.11555887960906415,16,0.09843813052418281,10,0.09050884326042986,6,0.08921424341993855,7,0.08883240833033323,5,0.1002077862366966
2018-12-31,2008-07-31,2018-06-30,120,risk_reset,macro_rotation,0.12217939500482486,0.004668004218711608,small,0.04,1000,13,0.0990644761467548,8,0.08802368311653624,16,0.10200341887354875,19,0.11751139078611325,19,0.12217939500482486,16,0.09749296627320496,10,0.08839287704775735,7,0.09804310998286658,7,0.087514370985983,5,0.09977431178241024
2019-01-31,2008-08-31,2018-07-31,120,risk_reset,small_cap_breakout,0.12825156959174194,0.01800151476589963,small,0.04,1000,14,0.09682662950962624,8,0.08503090126207347,16,0.10899944975801906,20,0.11025005482584231,18,0.12825156959174194,16,0.09396728844217286,10,0.09275844864252246,7,0.09494188511903817,7,0.09496492614154278,4,0.09400884670742059
2019-02-28,2008-09-30,2018-08-31,120,mean_revert_fade,small_cap_breakout,0.12247566055902602,0.006272301573402361,small,0.04,1000,14,0.09899133328563343,8,0.07897161553814759,16,0.12247566055902602,21,0.11617740452866586,17,0.11620335898562366,16,0.09032441864274052,10,0.08953616093635162,7,0.09596400566332514,7,0.09663937155552654,4,0.09471667030495952
2019-03-31,2008-10-31,2018-09-30,120,risk_reset,macro_rotation,0.12317744955084878,0.011545015517410759,small,0.04,1000,13,0.09000151274405675,8,0.08299136376485533,16,0.10339735990590831,21,0.11163243403343802,17,0.12317744955084878,16,0.09731000105275371,10,0.09060226270603497,7,0.11059810632586436,7,0.0937341951169755,5,0.09655531479926427
2019-04-30,2008-11-30,2018-10-31,120,liquidity_rebate,macro_rotation,0.11827808354627281,0.006312422333407883,small,0.04,1000,13,0.10159946607082522,8,0.09347361609638474,16,0.11196566121286493,22,0.1105875311204812,17,0.09528960245907736,15,0.10031828987309163,10,0.08663707238045375,7,0.11827808354627281,7,0.09144873676703204,5,0.09040194047351617
2019-05-31,2008-12-31,2018-11-30,120,liquidity_rebate,macro_rotation,0.12626411723491002,0.0038959298581582175,small,0.04,1000,13,0.08221656295642418,8,0.0885271564797127,16,0.10780883399950812,23,0.1223681873767518,17,0.1102840890701227,15,0.09803289417872076,10,0.08277391713220622,7,0.12626411723491002,7,0.08375212601906043,4,0.097972115552583
2019-06-30,2009-01-31,2018-12-31,120,liquidity_rebate,macro_rotation,0.1314595622051871,0.014599635799214583,small,0.04,1000,13,0.0800873994840782,8,0.09606485574288391,17,0.10384897515630766,22,0.11685992640597251,17,0.1048656255238679,16,0.11238346276920347,10,0.07916155254181965,7,0.1314595622051871,6,0.07702882327323521,4,0.09823981689744427
2019-07-31,2009-02-28,2019-01-31,120,cross_asset_hedge,macro_rotation,0.15834251555868653,0.03581659960320237,small,0.04,1000,13,0.07964621793299653,9,0.09240498393754837,17,0.12252591595548416,21,0.15834251555868653,16,0.09744181489856632,16,0.09583200998217219,10,0.0752083983419831,7,0.09967664418656506,7,0.08029722066672719,4,0.09862427853927033
2019-08-31,2009-03-31,2019-02-28,120,cross_asset_hedge,macro_rotation,0.18252133666877693,0.06860030205345084,medium,0.09,1000,13,0.06957226315329362,9,0.09368884361468917,17,0.11392103461532609,21,0.18252133666877693,17,0.11141681909496241,16,0.09170854396047926,10,0.07533680330477283,6,0.08972251542863015,7,0.07639025840900719,4,0.09572158175006235
2019-09-30,2009-04-30,2019-03-31,120,cross_asset_hedge,macro_rotation,0.16535612948979075,0.05933520047771257,medium,0.09,1000,13,0.08389553649876992,9,0.09016027560897008,17,0.09933701393860364,21,0.16535612948979075,17,0.10602092901207819,16,0.09585914862609062,10,0.08300359084380145,6,0.09652958287570697,7,0.0861017067888675,4,0.09373608631732089
2019-10-31,2009-05-31,2019-04-30,120,cross_asset_hedge,macro_rotation,0.15011088088260974,0.03625511786290697,small,0.04,1000,13,0.0849825589899319,8,0.08672804407681911,18,0.11385576301970277,21,0.15011088088260974,17,0.10821909442453116,16,0.10421632882492236,10,0.08801717841001096,6,0.08252762003968152,7,0.08976901384846014,4,0.09157351748333019
2019-11-30,2009-06-30,2019-05-31,120,cross_asset_hedge,macro_rotation,0.14095482398842027,0.02026308674810852,small,0.04,1000,13,0.08890924848442784,8,0.09028919962829761,17,0.12069173724031175,21,0.14095482398842027,17,0.09448311073988257,16,0.11644714658144338,10,0.08157206712349592,7,0.08480702824834331,7,0.09068242130474805,4,0.09116321666062928
2019-12-31,2009-07-31,2019-06-30,120,mean_revert_fade,macro_rotation,0.13847724062444794,0.02663216137679994,small,0.04,1000,13,0.10641062503231123,9,0.08523716510680018,17,0.13847724062444794,21,0.10506060726163018,17,0.09222992688998317,16,0.111845079247648,10,0.08781521402176361,6,0.08661994389564295,7,0.09710433874205672,4,0.08919985917771599
2020-01-31,2009-08-31,2019-07-31,120,mean_revert_fade,macro_rotation,0.14642348502075705,0.03836827281395985,small,0.04,1000,13,0.09286083193314106,10,0.092315024273799,17,0.14642348502075705,21,0.1080098023946494,16,0.09308056418922629,15,0.1080552122067972,10,0.08711843404108469,7,0.09307642613270492,7,0.09080941911809798,4,0.08825080068974238
2020-02-29,2009-09-30,2019-08-31,120,mean_revert_fade,macro_rotation,0.14753430204768403,0.03747278415688829,small,0.04,1000,13,0.07999304158476264,10,0.08914595539942757,17,0.14753430204768403,21,0.10414251926185657,16,0.10815210232033468,15,0.11006151789079574,10,0.09117573832346137,7,0.08842988173090749,6,0.08442121263324413,5,0.0969437288075257
2020-03-31,2009-10-31,2019-09-30,120,mean_revert_fade,macro_rotation,0.24387191342893938,0.07611188502420152,medium,0.09,1000,12,0.05725833219441657,10,0.06071404384877811,16,0.24387191342893938,21,0.052434913646217954,16,0.16776002840473786,15,0.14212972004687793,10,0.07347098164257947,7,0.05334188794611827,7,0.04853847444481042,6,0.10047970439652391
2020-04-30,2009-11-30,2019-10-31,120,mean_revert_fade,risk_reset,0.20483045336839453,0.07408385785945779,medium,0.09,1000,12,0.06638675715596754,10,0.060437433543353916,16,0.20483045336839453,21,0.07438892702275728,16,0.13074659550893675,15,0.11430837713817663,10,0.09094655260123197,7,0.07795449374556288,6,0.07028485400663717,7,0.1097155559089813
2020-05-31,2009-12-31,2019-11-30,120,mean_revert_fade,macro_rotation,0.2189588364698433,0.10238066213663978,medium,0.09,1000,12,0.06044984185215562,11,0.07407775970454901,16,0.2189588364698433,20,0.08080384523335311,16,0.09952095065735793,15,0.11657817433320351,10,0.08617331473087107,7,0.09002469618285001,7,0.07468964963503454,6,0.09872293120078195
2020-06-30,2010-01-31,2019-12-31,120,mean_revert_fade,macro_rotation,0.20353830899702827,0.08596349939004844,medium,0.09,1000,12,0.05844280701506059,11,0.06689821954806147,15,0.20353830899702827,21,0.07800553120627378,16,0.10239823367997487,14,0.11757480960697983,10,0.08596968517771773,7,0.10401801977251829,7,0.0719573268039042,7,0.11119705819248109
2020-07-31,2010-02-28,2020-01-31,120,mean_revert_fade,macro_rotation,0.17635968872773636,0.051198263308757014,medium,0.09,1000,12,0.06378607463570748,11,0.06487540152673303,15,0.17635968872773636,21,0.08656883548311259,16,0.10115581504797855,14,0.12516142541897934,10,0.08317768158925916,7,0.10070495678778327,8,0.08883213426637254,6,0.10937798651633762
2020-08-31,2010-03-31,2020-02-29,120,mean_revert_fade,macro_rotation,0.18257202231102196,0.061235636638326194,medium,0.09,1000,11,0.05402363246886422,12,0.09783974961127263,15,0.18257202231102196,21,0.09747954101961633,16,0.10034720137645801,14,0.12133638567269577,10,0.07605238428897504,7,0.0820607716374613,8,0.08650885914449287,6,0.1017794524691419
2020-09-30,2010-04-30,2020-03-31,120,small_cap_breakout,macro_rotation,0.1263628394409843,0.011097853118447229,small,0.04,1000,12,0.056243829103059154,12,0.11526498632253708,15,0.10862129648193741,21,0.11016512451438806,16,0.108757911098605,14,0.10854651087389361,10,0.07092565598279493,7,0.08735906256029968,8,0.1263628394409843,5,0.10775278362150083
2020-10-31,2010-05-31,2020-04-30,120,small_cap_breakout,macro_rotation,0.14745845194226204,0.024741279644569028,small,0.04,1000,12,0.0825743755782055,12,0.1215092599391221,15,0.08487442586841258,21,0.0982802788811099,16,0.0829571083289896,14,0.10505358581077487,10,0.08395393872043905,6,0.07062140263299131,9,0.14745845194226204,5,0.12271717229769301
2020-11-30,2010-06-30,2020-05-31,120,momentum_follow,macro_rotation,0.15267068948709475,0.01644922129456819,small,0.04,1000,11,0.07229825460115642,12,0.15267068948709475,15,0.06761963556232027,21,0.08517975690582749,15,0.0970230380474932,15,0.13526416330931226,10,0.077116923766877,6,0.06122427102495717,9,0.13622146819252656,6,0.11538179910243489
2020-12-31,2010-07-31,2020-06-30,120,momentum_follow,macro_rotation,0.22315395820760464,0.11150461819800765,medium,0.09,1000,11,0.08199110887127152,13,0.22315395820760464,15,0.07007912332813872,21,0.07544072482000305,15,0.09312526444720744,15,0.11164934000959699,10,0.06668099147811361,5,0.06133527877984845,9,0.10589183853186956,6,0.11065237152634604
2021-01-31,2010-08-31,2020-07-31,120,momentum_follow,macro_rotation,0.28996562059335285,0.1881651598633572,large,0.16,1000,11,0.06909906963195758,14,0.28996562059335285,15,0.06269414021038006,21,0.07291854324988234,15,0.07518909015228463,15,0.10180046072999567,9,0.06710663518704262,5,0.06471862964569595,9,0.10041971491860133,6,0.09608809568080683
2021-02-28,2010-09-30,2020-08-31,120,momentum_follow,macro_rotation,0.2196820100136907,0.11549219238491121,medium,0.09,1000,11,0.07662361179040442,14,0.2196820100136907,15,0.06935920609031926,21,0.08076915542255482,15,0.07586607117524335,15,0.10050459105897097,8,0.07560180699255009,6,0.10418981762877949,9,0.09558492530901797,6,0.10181880451846897
2021-03-31,2010-10-31,2020-09-30,120,momentum_follow,macro_rotation,0.19651768839949613,0.06414890679153507,medium,0.09,1000,11,0.07739222697522159,14,0.19651768839949613,15,0.07438657520744395,21,0.07045186810504951,15,0.073934079039799,14,0.11073626142890239,8,0.07936409501031155,7,0.13236878160796106,9,0.09063387041829314,6,0.0942145538075218
2021-04-30,2010-11-30,2020-10-31,120,liquidity_rebate,macro_rotation,0.22267011355232888,0.08178103918937826,medium,0.09,1000,11,0.0833933733593094,14,0.14088907436295062,15,0.06395937024638862,21,0.08589239522281174,15,0.07896596277827776,14,0.08896979788199337,8,0.07229171279055638,8,0.22267011355232888,9,0.07581190504921391,5,0.0871562947561694
2021-05-31,2010-12-31,2020-11-30,120,momentum_follow,macro_rotation,0.15801119193333105,0.011568738453569621,small,0.04,1000,11,0.07528682239234094,14,0.15801119193333105,15,0.07752041526866113,21,0.09255414127301984,15,0.06981614796034641,14,0.09644247615471924,8,0.07650866560708959,8,0.14644245347976143,10,0.10302713672850934,4,0.10439054920222113
2021-06-30,2011-01-31,2020-12-31,120,liquidity_rebate,macro_rotation,0.16811230948986297,0.01518186338641675,small,0.04,1000,11,0.0693424763335012,14,0.15293044610344622,15,0.09173240021008089,21,0.0975339035300676,15,0.0634980820129747,14,0.08645034040956534,7,0.07474403420141128,9,0.16811230948986297,10,0.09259436163677505,4,0.10306164607231491
2021-07-31,2011-02-28,2021-01-31,120,liquidity_rebate,macro_rotation,0.17318782008904843,0.03983592319246032,small,0.04,1000,11,0.0780484369161911,14,0.1333518968965881,15,0.09022335130324566,20,0.08575081636949303,15,0.0758965483268392,14,0.0925294207177301,7,0.08061406284043843,10,0.17318782008904843,10,0.09493903120884044,4,0.09545861533158562
2021-08-31,2011-03-31,2021-02-28,120,momentum_follow,macro_rotation,0.14080772973338038,0.0016127571607635893,small,0.04,1000,11,0.07345877363895886,14,0.14080772973338038,15,0.09405386485223734,20,0.09690557207215332,16,0.08788441780519989,14,0.09163969477979829,7,0.08320901037628915,10,0.1391949725726168,9,0.09102643156034865,4,0.10181953260901731
2021-09-30,2011-04-30,2021-03-31,120,liquidity_rebate,macro_rotation,0.13197410584361996,0.0039713318588597835,small,0.04,1000,11,0.095014969468978,14,0.12800277398476018,15,0.08745074764161273,20,0.10442355507451323,15,0.09902612853626461,14,0.07495681616048368,7,0.08183082929488593,10,0.13197410584361996,9,0.09224473604093919,5,0.10507533795394249
2021-10-31,2011-05-31,2021-04-30,120,mean_revert_fade,macro_rotation,0.10998330853129747,0.002607758230501925,small,0.04,1000,11,0.09494479877375649,14,0.10596013644967832,15,0.10998330853129747,20,0.09536946674396425,15,0.10657842322490889,14,0.08636579007407716,8,0.09052907677655522,10,0.10687663438972629,8,0.10737555030079554,5,0.09601681473524053
2021-11-30,2011-06-30,2021-05-31,120,momentum_follow,macro_rotation,0.113028532553695,0.0006133240344638885,small,0.04,1000,12,0.09120991931868469,14,0.113028532553695,15,0.11067017815128083,19,0.08909206923822025,15,0.10370588409492365,14,0.09669228530479668,8,0.0915551566220285,10,0.09990078761709943,8,0.1124152085192311,5,0.09172997858003977
2021-12-31,2011-07-31,2021-06-30,120,mean_revert_fade,macro_rotation,0.12359946651984588,0.004315121636240066,small,0.04,1000,12,0.0911762982021502,13,0.10735326955084804,15,0.12359946651984588,19,0.07881389116475647,16,0.11928434488360581,14,0.10025425518504806,8,0.08758833577483051,10,0.09173502443427546,8,0.11265383270514519,5,0.08754128157949433
2022-01-31,2011-08-31,2021-07-31,120,small_cap_breakout,macro_rotation,0.1286166962185371,0.005212768606267029,small,0.04,1000,12,0.0874291981437213,13,0.10602923957925885,14,0.12340392761227008,19,0.07193331860855408,15,0.11813188219797498,14,0.10309680105312517,9,0.09302445591729697,10,0.08702734930555855,9,0.1286166962185371,5,0.08130713136370293
2022-02-28,2011-09-30,2021-08-31,120,small_cap_breakout,small_cap_breakout,0.12621827704673064,0.002037833713068385,small,0.04,1000,12,0.08962788170567583,13,0.09956126080796583,14,0.12418044333366225,19,0.07344741401429539,16,0.12350986498551479,13,0.09778774497643311,9,0.09534333782989819,10,0.08942442427722655,9,0.12621827704673064,5,0.08089935102259731
2022-03-31,2011-10-31,2021-09-30,120,mean_revert_fade,macro_rotation,0.1315928515342355,0.012849344431294638,small,0.04,1000,12,0.09252747522745042,13,0.10395572004117581,14,0.1315928515342355,19,0.06868403081733032,17,0.10662199901213806,13,0.11756261774343449,9,0.09561844658519066,10,0.08734403016356056,8,0.11874350710294086,5,0.07734932177254315
2022-04-30,2011-11-30,2021-10-31,120,mean_revert_fade,macro_rotation,0.17621285762601205,0.0688633203788277,medium,0.09,1000,12,0.09767955090204003,13,0.10734953724718435,14,0.17621285762601205,18,0.09951073369103704,18,0.09893153629938393,13,0.08349768756500062,9,0.0704573150991574,10,0.09928885615715102,8,0.09179864262918369,5,0.07527328278384998
2022-05-31,2011-12-31,2021-11-30,120,mean_revert_fade,macro_rotation,0.16608347182910632,0.051887710905484885,medium,0.09,1000,12,0.09673867481821355,13,0.11419576092362144,14,0.16608347182910632,18,0.08257248246314859,18,0.1000551382779335,14,0.09387718761572492,9,0.07501458561049318,10,0.09692931057894083,8,0.09842472595884837,4,0.07610866192396935
2022-06-30,2012-01-31,2021-12-31,120,mean_revert_fade,macro_rotation,0.26028692669014064,0.15072403354365488,large,0.16,1000,12,0.08971019911194507,13,0.10956289314648576,14,0.26028692669014064,17,0.1004865499808983,19,0.07232492746831605,14,0.07690273820954116,9,0.055315235413140595,10,0.10288425871714593,8,0.07034101592608537,4,0.06218525533630111
2022-07-31,2012-02-29,2022-01-31,120,mean_revert_fade,macro_rotation,0.14943750789919968,0.03302750022614753,small,0.04,1000,11,0.09635953712062667,13,0.10818166516305414,14,0.14943750789919968,17,0.07980739557504475,19,0.11641000767305215,13,0.09410213405466189,9,0.08304565862267774,10,0.09100297441484444,9,0.10024382586399376,5,0.08140929361284482
2022-08-31,2012-03-31,2022-02-28,120,mean_revert_fade,macro_rotation,0.15551311455456543,0.04749612675208244,small,0.04,1000,11,0.09353618254923798,14,0.10801698780248299,14,0.15551311455456543,17,0.10346533379538825,19,0.09820379679071119,13,0.0848362759529509,8,0.07359262693230782,10,0.10468581204974334,9,0.09341618850641384,5,0.08473368106619826
2022-09-30,2012-04-30,2022-03-31,120,mean_revert_fade,macro_rotation,0.27108545945550827,0.1527050899352551,large,0.16,1000,11,0.09156258139946724,15,0.08239918897120997,13,0.27108545945550827,17,0.11838036952025317,19,0.08074187685424646,13,0.06457850415297098,8,0.049845803425246686,10,0.10609202445059385,9,0.06894424451681012,5,0.06636994725369334
2022-10-31,2012-05-31,2022-04-30,120,mean_revert_fade,risk_reset,0.12252538515358964,0.0016980701337034054,small,0.04,1000,11,0.09710059502253734,15,0.09829572086669282,13,0.12252538515358964,16,0.10587005937866635,19,0.10288022978027456,14,0.09085334154215083,8,0.07316708662233869,10,0.08934273861941151,9,0.12082731501988624,5,0.09913752799445198
2022-11-30,2012-06-30,2022-05-31,120,small_cap_breakout,macro_rotation,0.12764206585961055,0.020362424191971276,small,0.04,1000,11,0.09368763546323691,15,0.10727964166763927,14,0.10214570176941924,16,0.1065601560979892,19,0.09235124383773889,14,0.09434190939172085,7,0.08085219873943579,10,0.09406885392910416,9,0.12764206585961055,5,0.10107059324410525
2022-12-31,2012-07-31,2022-06-30,120,cross_asset_hedge,macro_rotation,0.11331742876618835,0.0035239248607867035,small,0.04,1000,11,0.0936604064629343,15,0.105297459476631,14,0.10102427868643796,17,0.11331742876618835,19,0.10134730783018361,14,0.09887206617214132,7,0.07791481918343464,10,0.09541367666810825,9,0.10979350390540164,4,0.10335905284853893
2023-01-31,2012-08-31,2022-07-31,120,small_cap_breakout,macro_rotation,0.11297063639209522,2.4878123788693585e-05,small,0.04,1000,11,0.08850737839739453,15,0.11294575826830652,14,0.09806418325794661,17,0.10158490355414526,19,0.1080523858876494,14,0.09325377986476358,6,0.08504320111300091,10,0.0994996361067922,10,0.11297063639209522,4,0.10007813715790584
2023-02-28,2012-09-30,2022-08-31,120,macro_rotation,macro_rotation,0.11188688294626459,0.0050731343953981795,small,0.04,1000,11,0.09276604018243394,15,0.1047063837180816,14,0.10567960324604048,17,0.10504861642821518,19,0.0942865967981847,15,0.11188688294626459,6,0.08205065330901003,10,0.0976815500564964,9,0.10681374855086641,4,0.09907992476440688
2023-03-31,2012-10-31,2022-09-30,120,macro_rotation,macro_rotation,0.13391728717069867,0.024548787416788093,small,0.04,1000,11,0.09745171722901742,15,0.10485208864999679,14,0.09791069143053181,17,0.09855178710018503,18,0.07900434686006218,15,0.13391728717069867,7,0.07995518452010904,10,0.10767969670714671,9,0.10936849975391058,4,0.09130870057834166
2023-04-30,2012-11-30,2022-10-31,120,macro_rotation,macro_rotation,0.13226874921317047,0.023650219615009127,small,0.04,1000,11,0.08751057105880586,15,0.10614214468848672,14,0.08321854019940704,17,0.10486076438279895,18,0.09329959175377768,16,0.13226874921317047,6,0.07713854230274428,10,0.10861852959816135,9,0.10404795750550844,4,0.10289460929713926
2023-05-31,2012-12-31,2022-11-30,120,macro_rotation,macro_rotation,0.12177280285995233,0.003669894262682258,small,0.04,1000,11,0.09297214590594897,16,0.11810290859727007,14,0.09429112411693502,17,0.09491599839125488,18,0.09755458076492556,16,0.12177280285995233,5,0.08104054994346804,10,0.10027860225114361,9,0.10060051349175872,4,0.09847077367734275
2023-06-30,2013-01-31,2022-12-31,120,macro_rotation,macro_rotation,0.1376505132095508,0.02394982674191909,small,0.04,1000,11,0.10436086583432808,16,0.10830690584327655,15,0.09914236326892595,17,0.08918464548777529,18,0.07206921786147272,16,0.1376505132095508,5,0.08798535500794226,10,0.1137006864676317,8,0.09670356213309399,4,0.09089588488600267
2023-07-31,2013-02-28,2023-01-31,120,macro_rotation,macro_rotation,0.13526997970053387,0.009665378634423322,small,0.04,1000,10,0.1043907198315247,16,0.12560460106611054,15,0.10275024939724439,17,0.07946678127627527,18,0.07968109605194867,16,0.13526997970053387,5,0.08666461081937818,10,0.09753183662484831,8,0.09642617244850936,5,0.09221395278362665
2023-08-31,2013-03-31,2023-02-28,120,momentum_follow,macro_rotation,0.13033814274909636,0.0033819193148988957,small,0.04,1000,10,0.10231412938979886,16,0.13033814274909636,15,0.09219039449547961,17,0.08823240898599229,18,0.0746231425923985,16,0.12695622343419746,5,0.08911746960849595,10,0.1028484438990227,8,0.09510260748541922,5,0.09827703736009916
2023-09-30,2013-04-30,2023-03-31,120,macro_rotation,macro_rotation,0.1233794145169523,0.0009604759488279352,small,0.04,1000,9,0.10563364564619408,16,0.12241893856812436,15,0.08963770649062779,17,0.08983706292488194,18,0.0864190553067483,17,0.1233794145169523,5,0.08555747404448227,10,0.10252693819432064,8,0.08779412502866869,5,0.10679563927899957
2023-10-31,2013-05-31,2023-04-30,120,macro_rotation,macro_rotation,0.12351817301653355,0.00042990315952246005,small,0.04,1000,9,0.10201245322388704,16,0.12308826985701109,15,0.08725376845852806,17,0.08922086919367665,18,0.09019243180979963,17,0.12351817301653355,5,0.08556602136924606,10,0.0970599474655106,8,0.09251265084445787,5,0.1095754147613494
2023-11-30,2013-06-30,2023-05-31,120,macro_rotation,macro_rotation,0.14390782376110547,0.020448060980537544,small,0.04,1000,9,0.10984831806449685,16,0.12345976278056793,14,0.0937414721296506,17,0.08742228760011683,18,0.0751060371618894,18,0.14390782376110547,4,0.08601284867149453,10,0.0946095976026432,9,0.08866368446070104,5,0.09722816776733421
2023-12-31,2013-07-31,2023-06-30,120,macro_rotation,macro_rotation,0.14047237673077267,0.013324093546584037,small,0.04,1000,9,0.10088051530599274,16,0.12714828318418864,14,0.08621223541366232,17,0.09069449902934533,18,0.07756757669164938,18,0.14047237673077267,4,0.0873204374971645,11,0.10029085614652089,8,0.08703456218268292,5,0.10237865781802064
2024-01-31,2013-08-31,2023-07-31,120,macro_rotation,macro_rotation,0.12994426189541167,0.016239045583285067,small,0.04,1000,9,0.09668996750202147,16,0.1137052163121266,14,0.09033602280136593,17,0.09999825394728815,18,0.08321324155704252,18,0.12994426189541167,4,0.08775455208713777,11,0.10177312912558877,8,0.09034382501238201,5,0.10624152975963509
2024-02-29,2013-09-30,2023-08-31,120,macro_rotation,macro_rotation,0.13092225022013965,0.01682349905674388,small,0.04,1000,10,0.10920238772564772,16,0.11409875116339577,14,0.09551338149114161,17,0.09421717177907388,19,0.07003364767180895,17,0.13092225022013965,4,0.08894686200047283,10,0.10821318204351454,8,0.09444476432526488,5,0.09440760157954022
2024-03-31,2013-10-31,2023-09-30,120,macro_rotation,cross_asset_hedge,0.14099109034305168,0.015254761453440402,small,0.04,1000,9,0.11977524149810964,16,0.10642102157694287,14,0.10594895612912567,17,0.0854737394027641,19,0.05490887904125819,18,0.14099109034305168,4,0.09042745026982689,10,0.12573632888961128,8,0.08689460789271516,5,0.08342268495659454
2024-04-30,2013-11-30,2023-10-31,120,macro_rotation,cross_asset_hedge,0.14709655768777152,0.011102658042303537,small,0.04,1000,9,0.10834013370257571,16,0.11690673640932275,14,0.07373145104697784,17,0.0832362294046888,18,0.056903969439269696,19,0.14709655768777152,4,0.09734589580182355,10,0.13599389964546799,8,0.08688593707840954,5,0.09355918978369258
2024-05-31,2013-12-31,2023-11-30,120,macro_rotation,cross_asset_hedge,0.14320144266790608,0.03010032096030714,small,0.04,1000,9,0.10985778087339872,16,0.11310112170759894,14,0.09686606672235,17,0.0970844537879209,18,0.06002613302755861,19,0.14320144266790608,4,0.08733557603430425,10,0.10824276946205669,8,0.08938674964859596,5,0.09489790606830985
2024-06-30,2014-01-31,2023-12-31,120,macro_rotation,cross_asset_hedge,0.139751820317717,0.020784578707723683,small,0.04,1000,8,0.10497266641210322,16,0.11896724160999331,14,0.07943942733578269,17,0.10006339574102242,18,0.057622977633380174,19,0.139751820317717,5,0.09628278039620768,10,0.11225213840429384,8,0.08675810313226602,5,0.10388944901723371
2024-07-31,2014-02-28,2024-01-31,120,macro_rotation,cross_asset_hedge,0.13529007668926482,0.02393945959845857,small,0.04,1000,8,0.10056039072803351,16,0.10625730980661967,14,0.09113685293548845,17,0.10735114974195734,18,0.05843730171890573,19,0.13529007668926482,5,0.09464716038707888,10,0.11135061709080625,8,0.09567400999072151,5,0.0992951309111238
2024-08-31,2014-03-31,2024-02-29,120,macro_rotation,cross_asset_hedge,0.12080893587132105,0.0033328341570430103,small,0.04,1000,9,0.11147918216464967,16,0.10286303634409552,13,0.10121500985259078,17,0.11747610171427804,18,0.06403118207224355,19,0.12080893587132105,5,0.08819674263120664,10,0.09174390932145655,8,0.09670698105386168,5,0.10547891897429672
2024-09-30,2014-04-30,2024-03-31,120,macro_rotation,cross_asset_hedge,0.13309118359124186,0.02032702127706877,small,0.04,1000,9,0.10650178907016329,16,0.11117098542665069,13,0.08199658796363744,16,0.10984286039589221,18,0.06642816698716825,20,0.13309118359124186,5,0.09299235597861617,10,0.09356909232539695,8,0.09164281594706003,5,0.11276416231417309
2024-10-31,2014-05-31,2024-04-30,120,macro_rotation,cross_asset_hedge,0.14356587875826426,0.03444452634447917,small,0.04,1000,9,0.10388903759927191,16,0.10665401613031951,13,0.08321425791215076,15,0.1091213524137851,18,0.06672900022087226,21,0.14356587875826426,5,0.09331666261555017,10,0.0962088506020545,8,0.0922009224803207,5,0.10510002126741078
2024-11-30,2014-06-30,2024-05-31,120,cross_asset_hedge,cross_asset_hedge,0.12037487408723706,7.198988086336289e-05,small,0.04,1000,10,0.11242954014944795,16,0.10503152612254804,13,0.08611597038925942,15,0.12037487408723706,18,0.065577282010591,20,0.1203028842063737,5,0.09224754947134906,10,0.09412406535147076,8,0.09908808709361688,5,0.10470822111810604
