formation_month,label_cutoff,reward_history_start,reward_history_end,reward_history_months,direction_buy_count,direction_hold_count,direction_sell_count,position_increase_count,position_decrease_count,position_unchanged_count,long_position_count,flat_position_count,short_position_count,mean_absolute_position,mean_trade_quantity,mean_cvar_position_cap,minimum_cvar_position_cap,stale_position_resets,finite_scores,memory_mean_rankic__shallow_news,memory_reliability__shallow_news,memory_mean_rankic__middle_technical,memory_reliability__middle_technical,memory_mean_rankic__deep_fundamental,memory_reliability__deep_fundamental
2023-12-31,2023-06-30,2018-07-31,2023-06-30,60,315,338,347,149,158,693,461,108,431,0.25866343906251865,0.017342445560615233,0.35419333609272574,0.25,16,1000,-0.018873887527661937,0.3028415085908041,-0.02593501979739301,0.26295606087559165,-0.0008588245048594435,0.4342024305336043
2024-01-31,2023-07-31,2018-08-31,2023-07-31,60,328,316,356,148,157,695,467,108,425,0.2616280834367682,0.018410672852327354,0.3583958458000602,0.25,17,1000,-0.019946970763929896,0.2910378253702344,-0.02592628372381421,0.25823421511051886,0.0019235652722167454,0.45072795951924677
2024-02-29,2023-08-31,2018-09-30,2023-08-31,60,336,326,338,185,153,662,472,109,419,0.2690206900885509,0.02130009727344839,0.3784776425002532,0.25,18,1000,-0.01708151977959173,0.29180985350715904,-0.023867000347177068,0.25477805463512426,0.004953430394235171,0.4534120918577167
2024-03-31,2023-09-30,2018-10-31,2023-09-30,60,323,328,349,156,153,691,463,114,423,0.27398517341061257,0.017499596001279292,0.37996230444381607,0.25,16,1000,-0.01404402452644008,0.30173194327368463,-0.022996537810109668,0.25226717710942814,0.005495070777913213,0.44600087961688717
2024-04-30,2023-10-31,2018-11-30,2023-10-31,60,329,343,328,184,169,647,476,112,412,0.27045491972956986,0.026270782049592326,0.37165431228108536,0.25,15,1000,-0.011785330308897342,0.3113610751537725,-0.022399567256449513,0.25180840812494615,0.005144271401019094,0.43683051672128137
2024-05-31,2023-11-30,2018-12-31,2023-11-30,60,312,340,348,173,223,604,472,113,415,0.2811006996674215,0.02575925107285132,0.4080185007569289,0.25,12,1000,-0.008335909545977575,0.32576761766951523,-0.022738830840091376,0.24423377773300495,0.005543973734605922,0.4299986045974798
2024-06-30,2023-12-31,2019-01-31,2023-12-31,60,316,340,344,164,181,655,468,113,419,0.2888907939899891,0.02140934546387833,0.40558270883030856,0.25,13,1000,-0.008535909459898914,0.3064351052124056,-0.014762349552321348,0.2705554864075309,0.0075835113591612106,0.42300940838006357
2024-07-31,2024-01-31,2019-02-28,2024-01-31,60,309,335,356,141,198,661,464,108,428,0.29013961402348537,0.02115136019182575,0.40402262509952575,0.25,10,1000,-0.007122734595209957,0.3123926586947937,-0.0141586388057838,0.27138618239545,0.0072250570546300765,0.41622115890975625
2024-08-31,2024-02-29,2019-03-31,2024-02-29,60,307,353,340,173,182,645,460,111,429,0.2931215145128249,0.022522545137133088,0.4165554865531901,0.25,18,1000,-0.006640753912673854,0.32677271301474964,-0.019068931098027264,0.2548566724425536,0.005714386855469615,0.4183706145426967
2024-09-30,2024-03-31,2019-04-30,2024-03-31,60,313,347,340,148,173,679,448,111,441,0.2978039154014512,0.02062288377505864,0.41776871473454436,0.25,9,1000,-0.005839555183080553,0.3329736507608828,-0.01978204995088566,0.25194566889650777,0.005180922406619329,0.41508068034260936
2024-10-31,2024-04-30,2019-05-31,2024-04-30,60,310,329,361,176,196,628,454,108,438,0.2986766660534733,0.027923025615453536,0.4185161961917147,0.25,15,1000,-0.002878639598490424,0.3499148991207732,-0.022062990006856503,0.23841264416325345,0.005248262683636928,0.4116724567159733
2024-11-30,2024-05-31,2019-06-30,2024-05-31,60,318,349,333,158,161,681,461,112,427,0.29967155341555074,0.022585268194775805,0.43155504285531743,0.25,18,1000,-0.0012247148510879345,0.3624341944325917,-0.020703789523726503,0.24549128110659982,0.002705735645196088,0.39207452446080854
