missing_return_policy,formation_month,month,gross_return,total_security_return,traded_notional,n_holdings,missing_forward_gross_weight,path_status
adverse_100,2016-08-31,2016-09-30,0.01643390000000004,0.01665290000000004,0.41303523273549003,10,0.0,ok
adverse_100,2016-09-30,2016-10-31,-0.008067499999999969,-0.00789949999999997,0.620338268842788,10,0.0,ok
adverse_100,2016-10-31,2016-11-30,0.043428599999999984,0.043564599999999974,0.6274838083440136,10,0.0,ok
adverse_100,2016-11-30,2016-12-31,-0.0040403,-0.0038013000000000005,0.6425616967076115,10,0.0,ok
adverse_100,2016-12-31,2017-01-31,0.048412699999999954,0.04877069999999995,0.4145275837039338,10,0.0,ok
adverse_100,2017-01-31,2017-02-28,0.02865259999999998,0.029016599999999983,0.6355259352687866,10,0.0,ok
adverse_100,2017-02-28,2017-03-31,0.03106849999999998,0.03142149999999998,0.42083830328879046,10,0.0,ok
adverse_100,2017-03-31,2017-04-30,0.02379249999999997,0.024329499999999973,0.6156031263649245,10,0.0,ok
adverse_100,2017-04-30,2017-05-31,0.03977899999999994,0.04039299999999994,0.41607412458588766,10,0.0,ok
adverse_100,2017-05-31,2017-06-30,-0.0054167,-0.004799700000000002,0.43662654400788936,10,0.0,ok
adverse_100,2017-06-30,2017-07-31,0.032027299999999974,0.03274929999999997,0.20824997741660645,10,0.0,ok
adverse_100,2017-07-31,2017-08-31,-0.013864900000000024,-0.013037900000000022,0.23016482315698494,10,0.0,ok
adverse_100,2017-08-31,2017-09-30,0.02526509999999999,0.026209099999999992,0.6149819532077271,10,0.0,ok
adverse_100,2017-09-30,2017-10-31,0.04276159999999998,0.04360159999999998,0.8100909648920479,10,0.0,ok
adverse_100,2017-10-31,2017-11-30,0.01093480000000002,0.011760800000000021,0.6226041815190778,10,0.0,ok
adverse_100,2017-11-30,2017-12-31,-0.0010914000000000002,-0.00020739999999999962,0.40702569223871893,10,0.0,ok
adverse_100,2017-12-31,2018-01-31,0.0539168,0.0550378,0.41928143897044245,10,0.0,ok
adverse_100,2018-01-31,2018-02-28,-0.03982319999999997,-0.038750199999999964,0.262222983858967,10,0.0,ok
adverse_100,2018-02-28,2018-03-31,-0.00905979999999997,-0.00879879999999998,0.22906861463066108,10,0.0,ok
adverse_100,2018-03-31,2018-04-30,0.0027949000000000003,0.0042279000000000014,0.4136754475277068,10,0.0,ok
adverse_100,2018-04-30,2018-05-31,0.011050600000000061,0.01245160000000006,0.615160244004374,10,0.0,ok
adverse_100,2018-05-31,2018-06-30,-0.0026380000000000106,-0.0012300000000000104,0.237925566022119,10,0.0,ok
adverse_100,2018-06-30,2018-07-31,0.02709839999999998,0.028656399999999974,0.2193287743925027,10,0.0,ok
adverse_100,2018-07-31,2018-08-31,0.030477999999999974,0.03205299999999996,0.25091760475120745,10,0.0,ok
adverse_100,2018-08-31,2018-09-30,-0.01036609999999996,-0.008876099999999961,0.24150368246591986,10,0.0,ok
adverse_100,2018-09-30,2018-10-31,-0.06848389999999997,-0.06659389999999997,0.4158873577763587,10,0.0,ok
adverse_100,2018-10-31,2018-11-30,0.03172799999999996,0.03352299999999996,0.8112785206781915,10,0.0,ok
adverse_100,2018-11-30,2018-12-31,-0.07271469999999995,-0.07078469999999994,0.4295403198574198,10,0.0,ok
adverse_100,2018-12-31,2019-01-31,0.07370009999999995,0.07562009999999994,0.2233008431953284,10,0.0,ok
adverse_100,2019-01-31,2019-02-28,-0.0011126000000000204,0.0006963999999999703,0.2233936312644214,10,0.0,ok
adverse_100,2019-02-28,2019-03-31,0.03227029999999999,0.034205299999999994,0.424195390330174,10,0.0,ok
adverse_100,2019-03-31,2019-04-30,0.05235969999999996,0.054484699999999976,0.2318831280404384,10,0.0,ok
adverse_100,2019-04-30,2019-05-31,-0.05538739999999996,-0.05340439999999996,0.44081900856408823,10,0.0,ok
adverse_100,2019-05-31,2019-06-30,0.06530459999999993,0.06715759999999993,0.6331481363319247,10,0.0,ok
adverse_100,2019-06-30,2019-07-31,0.009632800000000032,0.011415800000000031,0.2243023898250831,10,0.0,ok
adverse_100,2019-07-31,2019-08-31,0.02569509999999995,0.02760309999999995,0.4221125673536047,10,0.0,ok
adverse_100,2019-08-31,2019-09-30,0.01018749999999999,0.01197449999999999,0.22962184524355758,10,0.0,ok
adverse_100,2019-09-30,2019-10-31,0.01194029999999999,0.01347129999999999,0.41708056872974564,10,0.0,ok
adverse_100,2019-10-31,2019-11-30,0.017618999999999982,0.01881599999999998,0.42111513172597986,10,0.0,ok
adverse_100,2019-11-30,2019-12-31,0.01654939999999996,0.01798039999999996,0.43682097650606194,10,0.0,ok
adverse_100,2019-12-31,2020-01-31,0.003303999999999989,0.0044679999999999885,0.41979055785356967,10,0.0,ok
adverse_100,2020-01-31,2020-02-29,-0.06832909999999995,-0.06712109999999995,0.6342844172238439,10,0.0,ok
adverse_100,2020-02-29,2020-03-31,-0.15219209999999994,-0.15092409999999995,0.6127589551012462,10,0.0,ok
adverse_100,2020-03-31,2020-04-30,0.11973659999999997,0.11973959999999997,0.6540846112815121,10,0.0,ok
adverse_100,2020-04-30,2020-05-31,0.01591136223679998,0.01597036223679999,0.8629348823601488,10,0.0,ok
adverse_100,2020-05-31,2020-06-30,0.005185400000000001,0.005296400000000001,1.024156107994536,10,0.0,ok
adverse_100,2020-06-30,2020-07-31,0.07461819999999995,0.07471419999999995,0.4405999663382859,10,0.0,ok
adverse_100,2020-07-31,2020-08-31,0.07186039999999996,0.07193939999999996,0.8431784747982302,10,0.0,ok
adverse_100,2020-08-31,2020-09-30,-0.046251799999999996,-0.04617579999999999,0.22602848631181952,10,0.0,ok
adverse_100,2020-09-30,2020-10-31,0.0154613,0.01553429999999999,0.6323369023348328,10,0.0,ok
adverse_100,2020-10-31,2020-11-30,0.08082019999999998,0.08088619999999998,0.4655734621666644,10,0.0,ok
adverse_100,2020-11-30,2020-12-31,0.015230299999999992,0.015290299999999991,0.653103980789097,10,0.0,ok
adverse_100,2020-12-31,2021-01-31,-0.012696200000000001,-0.012650200000000002,0.6078594073044922,10,0.0,ok
adverse_100,2021-01-31,2021-02-28,0.01940729999999999,0.019452299999999992,0.6285352567043616,10,0.0,ok
adverse_100,2021-02-28,2021-03-31,0.010647399999999979,0.01067439999999998,0.4455168917662945,10,0.0,ok
adverse_100,2021-03-31,2021-04-30,0.0763687,0.0763827,0.24027006125810643,10,0.0,ok
adverse_100,2021-04-30,2021-05-31,0.013621099999999981,0.01362609999999998,0.6214507535284617,10,0.0,ok
adverse_100,2021-05-31,2021-06-30,0.02819489999999997,0.02819889999999996,0.23395324962528097,10,0.0,ok
adverse_100,2021-06-30,2021-07-31,0.04014110000000001,0.04017210000000002,0.22034133668106431,10,0.0,ok
adverse_100,2021-07-31,2021-08-31,0.06265629999999996,0.06270529999999994,0.4195181739637124,10,0.0,ok
adverse_100,2021-08-31,2021-09-30,-0.08188439999999997,-0.08185139999999995,0.4270811672812773,10,0.0,ok
adverse_100,2021-09-30,2021-10-31,0.06457650000000001,0.06461350000000002,0.8072197899120034,10,0.0,ok
adverse_100,2021-10-31,2021-11-30,-0.017065,-0.017020999999999998,0.8226614635264347,10,0.0,ok
adverse_100,2021-11-30,2021-12-31,0.05475879999999996,0.05482579999999996,0.829715589041068,10,0.0,ok
adverse_100,2021-12-31,2022-01-31,-0.06365719999999997,-0.06361319999999997,0.42981876249139905,10,0.0,ok
adverse_100,2022-01-31,2022-02-28,-0.03729529999999999,-0.03726729999999999,0.41831559351327896,10,0.0,ok
adverse_100,2022-02-28,2022-03-31,0.0713683,0.07142830000000001,0.041548292688095026,10,0.0,ok
adverse_100,2022-03-31,2022-04-30,-0.09154329999999997,-0.09150629999999997,0.25821136141354495,10,0.0,ok
adverse_100,2022-04-30,2022-05-31,0.004702100000000049,0.005009100000000052,0.2627949538890584,10,0.0,ok
adverse_100,2022-05-31,2022-06-30,-0.07724349999999996,-0.07667649999999997,0.2351733332563854,10,0.0,ok
adverse_100,2022-06-30,2022-07-31,0.12253399999999996,0.12334599999999996,0.6182586060032047,10,0.0,ok
adverse_100,2022-07-31,2022-08-31,-0.06887669999999994,-0.06697569999999994,0.4648120881722996,10,0.0,ok
adverse_100,2022-08-31,2022-09-30,-0.1056739,-0.10374490000000001,0.22347546575153515,10,0.0,ok
adverse_100,2022-09-30,2022-10-31,0.06963000000000001,0.07195700000000002,0.41069168811424345,10,0.0,ok
adverse_100,2022-10-31,2022-11-30,0.02135739999999999,0.02421339999999999,0.46452199108732917,10,0.0,ok
adverse_100,2022-11-30,2022-12-31,-0.07907209999999996,-0.07569309999999996,0.26061736743534114,10,0.0,ok
adverse_100,2022-12-31,2023-01-31,0.11315859999999996,0.11666459999999997,0.2367582671945866,10,0.0,ok
adverse_100,2023-01-31,2023-02-28,-0.05932989999999997,-0.05587989999999996,0.27686229150633057,10,0.0,ok
adverse_100,2023-02-28,2023-03-31,0.04913370000000003,0.05277170000000003,0.2310023057447882,10,0.0,ok
adverse_100,2023-03-31,2023-04-30,0.05716739999999998,0.06080739999999999,0.26203177763991947,10,0.0,ok
adverse_100,2023-04-30,2023-05-31,-0.0022445999999999586,0.0014174000000000296,0.02230440700168569,10,0.0,ok
adverse_100,2023-05-31,2023-06-30,0.0411114,0.045189400000000005,0.26972077776958936,10,0.0,ok
adverse_100,2023-06-30,2023-07-31,0.038952199999999965,0.043343199999999964,0.44662316705469846,10,0.0,ok
adverse_100,2023-07-31,2023-08-31,-0.0010828000000000385,0.0034541999999999603,0.4399324019172215,10,0.0,ok
adverse_100,2023-08-31,2023-09-30,-0.055246699999999975,-0.05097969999999998,0.03789801268458491,10,0.0,ok
adverse_100,2023-09-30,2023-10-31,-0.05649849999999997,-0.051783499999999975,0.411760380678896,10,0.0,ok
adverse_100,2023-10-31,2023-11-30,0.07335419999999995,0.07777819999999995,0.22224386519323386,10,0.0,ok
adverse_100,2023-11-30,2023-12-31,0.02834230000000002,0.03260830000000002,0.626209659835391,10,0.0,ok
adverse_100,2023-12-31,2024-01-31,0.00213059999999998,0.006859599999999971,0.4334401534444378,10,0.0,ok
adverse_100,2024-01-31,2024-02-29,0.04298739999999997,0.04721139999999997,0.41990414552336797,10,0.0,ok
adverse_100,2024-02-29,2024-03-31,0.0450479,0.0492049,0.43597775960040164,10,0.0,ok
adverse_100,2024-03-31,2024-04-30,-0.02963679999999999,-0.02477279999999999,0.409609676813366,10,0.0,ok
adverse_100,2024-04-30,2024-05-31,0.0254662,0.0298812,0.43139309486035665,10,0.0,ok
adverse_100,2024-05-31,2024-06-30,0.041856500000000005,0.045981499999999995,0.2299072553222644,10,0.0,ok
adverse_100,2024-06-30,2024-07-31,0.0027626000000000313,0.007473600000000031,0.2331085205617882,10,0.0,ok
adverse_100,2024-07-31,2024-08-31,0.0005992000000000094,0.005018200000000011,0.27528455336199387,10,0.0,ok
adverse_100,2024-08-31,2024-09-30,0.020423599999999962,0.02504259999999996,0.23072772214473328,10,0.0,ok
adverse_100,2024-09-30,2024-10-31,0.03149060000000002,0.0353976,0.22315552543865003,10,0.0,ok
adverse_100,2024-10-31,2024-11-30,0.04516179999999997,0.04911679999999997,0.46710720596609456,10,0.0,ok
adverse_100,2024-11-30,2024-12-31,-0.0077790999999999815,-0.00411609999999998,0.449200470338479,10,0.0,ok
