formation_month,research_start,research_end,research_months,validation_start,validation_end,validation_months,explored_candidate_count,branch_winner_count,finalist_count,selected_solution,selected_members,selected_solution_size,selected_validation_score,finite_scores,winner__momentum_trend,training_score__momentum_trend,validation_score__momentum_trend,winner__valuation,training_score__valuation,validation_score__valuation,winner__profitability_quality,training_score__profitability_quality,validation_score__profitability_quality,winner__financial_safety,training_score__financial_safety,validation_score__financial_safety,winner__fundamental_surprise,training_score__fundamental_surprise,validation_score__fundamental_surprise,winner__low_risk,training_score__low_risk,validation_score__low_risk
2021-02-28,2011-02-28,2019-01-31,96,2019-02-28,2021-01-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.0008358662001171496,992,momentum_trend__leader,-0.007625558884600325,-0.012754828918349954,valuation__all_mean,-0.018300573552879073,-0.10520041579613063,profitability_quality__leader,0.006701981898527722,0.0008358662001171496,financial_safety__all_mean,0.0027924003569407135,-0.021496864132741662,fundamental_surprise__pair_mean,0.001016135766176686,-0.037081090137940316,low_risk__all_mean,0.006969902882279961,-0.09831891469207771
2021-03-31,2011-03-31,2019-02-28,96,2019-03-31,2021-02-28,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,-0.01577171842877627,991,momentum_trend__leader,-0.007799550225640944,-0.06277112013296265,valuation__all_mean,-0.018637613946112203,-0.0880614384429757,profitability_quality__leader,0.006943873331485844,-0.01577171842877627,financial_safety__all_mean,0.003511148392335151,-0.038176396276508026,fundamental_surprise__pair_mean,-0.0008474423683324361,-0.03490665608033509,low_risk__all_mean,0.008616497134045227,-0.08152704347992053
2021-04-30,2011-04-30,2019-03-31,96,2019-04-30,2021-03-31,24,24,6,8,single__low_risk,low_risk__leader,1,-0.009453635445058704,989,momentum_trend__leader,-0.009868170681886324,-0.05555235029194285,valuation__all_mean,-0.016911403499009284,-0.09760522292361717,profitability_quality__leader,0.004317246104256375,-0.014747617665913652,financial_safety__all_mean,0.0027034354481410075,-0.0356222671365779,fundamental_surprise__pair_mean,-3.723254889370989e-05,-0.03206744081854665,low_risk__leader,0.007436938112388512,-0.009453635445058704
2021-05-31,2011-05-31,2019-04-30,96,2019-05-31,2021-04-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,-0.022811086626235245,999,momentum_trend__leader,-0.005393280284804533,-0.07170660405052284,valuation__all_mean,-0.01695842208554153,-0.09237089559588202,profitability_quality__leader,0.0027214352669478886,-0.022811086626235245,financial_safety__all_mean,0.0023721732528974374,-0.04792084553258725,fundamental_surprise__pair_mean,0.000814676211606016,-0.02990005681336929,low_risk__all_mean,0.00885447731930836,-0.08037943942808246
2021-06-30,2011-06-30,2019-05-31,96,2019-06-30,2021-05-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.004494745822038786,996,momentum_trend__leader,-0.009494260317791561,-0.05793230246344777,valuation__all_mean,-0.018782322885630108,-0.08160822244459198,profitability_quality__leader,0.0027129994410915563,0.004494745822038786,financial_safety__all_mean,0.0018729198545102705,-0.026406299136117754,fundamental_surprise__pair_mean,-7.618697046304045e-05,-0.01740284543789785,low_risk__leader,0.0050535363482731264,-0.023744301122101442
2021-07-31,2011-07-31,2019-06-30,96,2019-07-31,2021-06-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.03184664783377326,995,momentum_trend__leader,-0.009398356702097963,-0.06263602773348356,valuation__all_mean,-0.019835601745388284,-0.07454175007358178,profitability_quality__leader,0.0032213674363178717,0.03184664783377326,financial_safety__all_mean,0.0027868236006833302,-0.0017749174723953026,fundamental_surprise__pair_mean,0.0003096437212938962,-0.013708889971843255,low_risk__all_mean,0.004583284706260543,-0.0823920904682379
2021-08-31,2011-08-31,2019-07-31,96,2019-08-31,2021-07-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.02869428502479905,993,momentum_trend__leader,-0.0055851976601683975,-0.06133007971644708,valuation__all_mean,-0.020639428946672353,-0.0733215731458515,profitability_quality__leader,0.0031670251742479828,0.02869428502479905,financial_safety__all_mean,0.002305658417167924,-0.0027050294975922377,fundamental_surprise__pair_mean,0.0011786350757521475,-0.013642321956419191,low_risk__all_mean,0.0038334101241114596,-0.08795330248330328
2021-09-30,2011-09-30,2019-08-31,96,2019-09-30,2021-08-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.008935759982671751,991,momentum_trend__leader,-0.008722351758518985,-0.05281632576598405,valuation__all_mean,-0.018790228376566905,-0.09474432510737657,profitability_quality__leader,-0.0004466386709645557,0.008935759982671751,financial_safety__all_mean,-0.0014317130815373579,-0.017491971707691928,fundamental_surprise__pair_mean,0.0005700034531090489,-0.014258921764780155,low_risk__leader,-0.0016409750837961222,-0.04712511757436422
2021-10-31,2011-10-31,2019-09-30,96,2019-10-31,2021-09-30,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,0.0034213944054303155,993,momentum_trend__leader,-0.009284705661621684,-0.035787662853196255,valuation__all_mean,-0.017584937773091516,-0.08945110624776306,profitability_quality__leader,0.0008933750159675017,0.0034213944054303155,financial_safety__all_mean,-0.0009597930691859439,-0.018156710852089183,fundamental_surprise__pair_mean,-0.0009979303014338433,-0.01822439425489554,low_risk__leader,0.0037412306013671313,-0.04668560292987174
2021-11-30,2011-11-30,2019-10-31,96,2019-11-30,2021-10-31,24,24,6,8,single__profitability_quality,profitability_quality__leader,1,-0.001379595000787305,989,momentum_trend__leader,-0.011661996609801904,-0.05182813288200148,valuation__all_mean,-0.020326617225419754,-0.07660088226617172,profitability_quality__leader,0.0010560038103597808,-0.001379595000787305,financial_safety__all_mean,-0.00031739362138955875,-0.024921903150686323,fundamental_surprise__pair_mean,-0.0009539209293752959,-0.023534363237812092,low_risk__leader,-0.00013812681946461652,-0.015508183746468548
2021-12-31,2011-12-31,2019-11-30,96,2019-12-31,2021-11-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.0030938264416906017,997,momentum_trend__leader,-0.013734825105943232,-0.0550653119367796,valuation__consensus_median,-0.02185974179378745,-0.08443523813663423,profitability_quality__leader,0.0015247604506489557,-0.002972680572814426,financial_safety__all_mean,-3.608897545127193e-06,-0.020962407721171094,fundamental_surprise__pair_mean,-0.0009176249483597524,-0.014059999343306897,low_risk__leader,-0.004190532492689759,0.0030938264416906017
2022-01-31,2012-01-31,2019-12-31,96,2020-01-31,2021-12-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.004708293410461022,999,momentum_trend__leader,-0.00825752079351506,-0.07206436284567784,valuation__all_mean,-0.020998444977545813,-0.05579965906209417,profitability_quality__leader,0.0013013183745743447,-0.02169139561524715,financial_safety__all_mean,6.143052939502555e-05,-0.04191358739589635,fundamental_surprise__pair_mean,0.00017133941407305227,-0.021604225048417587,low_risk__leader,0.001955927264593208,0.004708293410461022
2022-02-28,2012-02-29,2020-01-31,96,2020-02-29,2022-01-31,24,24,6,8,merge__top3,low_risk__leader|fundamental_surprise__pair_mean|profitability_quality__leader,3,-0.00399845739167975,947,momentum_trend__leader,-0.006200877523417383,-0.06482157806615822,valuation__all_mean,-0.02309138745994198,-0.030234043660416633,profitability_quality__leader,0.0027330567394181545,-0.0203534716160017,financial_safety__all_mean,0.0020182999931686405,-0.04242611887848988,fundamental_surprise__pair_mean,0.0005709712921894107,-0.015008389570474269,low_risk__leader,0.003999326076272087,-0.006750684817555835
2022-03-31,2012-03-31,2020-02-29,96,2020-03-31,2022-02-28,24,24,6,8,merge__top3,valuation__all_mean|fundamental_surprise__pair_mean|profitability_quality__leader,3,-0.0016630168083677736,913,momentum_trend__leader,-0.005693587370371659,-0.061449432294904474,valuation__all_mean,-0.025596472586737723,-0.013174816115209924,profitability_quality__leader,0.0039657509153084875,-0.026525370964169105,financial_safety__all_mean,0.003740424606735064,-0.04308320293657822,fundamental_surprise__pair_mean,0.002332798199900522,-0.013994126182746397,low_risk__all_mean,0.005666979765066398,-0.08141119520498674
2022-04-30,2012-04-30,2020-03-31,96,2020-04-30,2022-03-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.010546321187327096,955,momentum_trend__leader,-0.009082838603265442,-0.049336979857298166,valuation__all_mean,-0.028725134316143274,0.010546321187327096,profitability_quality__leader,0.005219378846923974,-0.0257448026829884,financial_safety__all_mean,0.0042560895614141055,-0.05227473534644955,fundamental_surprise__pair_mean,0.0014349921083412973,-0.016603350912169492,low_risk__leader,0.0006590235155537333,0.006827095171234934
2022-05-31,2012-05-31,2020-04-30,96,2020-05-31,2022-04-30,24,24,6,8,single__valuation,valuation__all_mean,1,0.042986043275124446,949,momentum_trend__leader,-0.010898016377905481,-0.054080995731148385,valuation__all_mean,-0.0339963568707246,0.042986043275124446,profitability_quality__leader,0.007264829823194822,-0.034809905103873544,financial_safety__all_mean,0.005024809200162602,-0.053952174400855805,fundamental_surprise__pair_mean,0.0016051934030524182,-0.01799826331562559,low_risk__leader,-0.0030383874523281697,0.0036319143974420515
2022-06-30,2012-06-30,2020-05-31,96,2020-06-30,2022-05-31,24,24,6,8,single__valuation,valuation__consensus_median,1,0.05856043016216825,952,momentum_trend__leader,-0.011308819996522355,-0.03786833778758333,valuation__consensus_median,-0.035706587544258914,0.05856043016216825,profitability_quality__leader,0.009865136623062858,-0.04086966876329217,financial_safety__leader,0.006066823329694191,-0.10331365651096047,fundamental_surprise__pair_mean,0.0011622638098062127,-0.0349666600785034,low_risk__leader,-0.007117182270465318,0.02273361065100639
2022-07-31,2012-07-31,2020-06-30,96,2020-07-31,2022-06-30,24,24,6,8,single__valuation,valuation__all_mean,1,0.05946732726475715,954,momentum_trend__pair_mean,-0.009793128932582322,-0.03961206278732556,valuation__all_mean,-0.037429862699603564,0.05946732726475715,profitability_quality__leader,0.01198597941567312,-0.05063017204772513,financial_safety__leader,0.007973178020214152,-0.10074846638007795,fundamental_surprise__pair_mean,0.0018774476292261807,-0.037127588326030185,low_risk__leader,-0.005417327151856123,0.01641681716739915
2022-08-31,2012-08-31,2020-07-31,96,2020-08-31,2022-07-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.07720237904653628,954,momentum_trend__leader,-0.009620035607385214,-0.060168194778458244,valuation__all_mean,-0.037059921225191014,0.07720237904653628,profitability_quality__leader,0.011926105950262765,-0.06385271684012425,financial_safety__leader,0.006701091842293042,-0.09963622343979453,fundamental_surprise__pair_mean,0.0003769624168343628,-0.025512502972456656,low_risk__leader,-0.0032941800970329987,0.03684851098080881
2022-09-30,2012-09-30,2020-08-31,96,2020-09-30,2022-08-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.08367665034894128,954,momentum_trend__leader,-0.007584163057845291,-0.07060344098347404,valuation__all_mean,-0.03874311297353633,0.08367665034894128,profitability_quality__leader,0.013359151323309868,-0.061070786109952147,financial_safety__leader,0.008698068123000705,-0.09491039781779502,fundamental_surprise__pair_mean,-0.000212962121585121,-0.025937577587425428,low_risk__leader,-0.0023710414563484668,0.045168021854275556
2022-10-31,2012-10-31,2020-09-30,96,2020-10-31,2022-09-30,24,24,6,8,single__valuation,valuation__all_mean,1,0.08515954069660658,951,momentum_trend__leader,-0.008991096100017325,-0.05731943118359569,valuation__all_mean,-0.03912193210376573,0.08515954069660658,profitability_quality__leader,0.013619276678821807,-0.03317834141038238,financial_safety__leader,0.010672259381466966,-0.08920924338098751,fundamental_surprise__pair_mean,-0.0013745129965203164,-0.014714499602052877,low_risk__leader,-0.003119787516473861,0.03450575340121309
2022-11-30,2012-11-30,2020-10-31,96,2020-11-30,2022-10-31,24,24,6,8,single__valuation,valuation__all_mean,1,0.08220561970400533,956,momentum_trend__pair_mean,-0.010893102937600409,-0.02638236330009465,valuation__all_mean,-0.03695309531258223,0.08220561970400533,profitability_quality__leader,0.009623527507425289,-0.03782995926458029,financial_safety__leader,0.006719417002283269,-0.09091844923874043,fundamental_surprise__pair_mean,-0.0038037141314530235,-0.006223200645644024,low_risk__leader,-0.005814974169624405,0.07577943054374958
2022-12-31,2012-12-31,2020-11-30,96,2020-12-31,2022-11-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.08937683722475435,998,momentum_trend__pair_mean,-0.00989974745321081,-0.016278507077481425,valuation__all_mean,-0.03772592296251801,0.07558473501068046,profitability_quality__leader,0.010109895541696503,-0.0342560439072607,financial_safety__leader,0.007937581188906395,-0.10445604567199984,fundamental_surprise__pair_mean,-0.003445019428428569,-0.011330717488739879,low_risk__leader,-0.0056361146031512835,0.08937683722475435
2023-01-31,2013-01-31,2020-12-31,96,2021-01-31,2022-12-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.06307577580669499,999,momentum_trend__pair_mean,-0.00922855371967462,-0.03366233515628808,valuation__all_mean,-0.03812605433675741,0.05324320724229626,profitability_quality__leader,0.011206310468710859,-0.032099458020190014,financial_safety__leader,0.008464282743813015,-0.10650339296804491,fundamental_surprise__pair_mean,-0.0026230306464417397,-0.019360091877079242,low_risk__leader,-0.007424963724273771,0.06307577580669499
2023-02-28,2013-02-28,2021-01-31,96,2021-02-28,2023-01-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.050280675148980554,999,momentum_trend__pair_mean,-0.009225945998459615,-0.02642770988965469,valuation__consensus_median,-0.03635670010181278,0.04505073026716162,profitability_quality__leader,0.00930438518125021,-0.02332064208374223,financial_safety__leader,0.006472400097069585,-0.09247648618188889,fundamental_surprise__pair_mean,-0.00585306880729639,-0.006390173147097711,low_risk__leader,-0.010527581142225961,0.050280675148980554
2023-03-31,2013-03-31,2021-02-28,96,2021-03-31,2023-02-28,24,24,6,8,single__low_risk,low_risk__leader,1,0.05458631630097261,998,momentum_trend__pair_mean,-0.014680659070115785,-0.0035913899784020846,valuation__consensus_median,-0.033219488943500894,0.00850792713310821,profitability_quality__leader,0.010405237979376581,-0.013179800908877385,financial_safety__consensus_median,0.005158583042913539,-0.02475726195116941,fundamental_surprise__pair_mean,-0.006730662530944526,-0.010555443976849264,low_risk__leader,-0.0069338574429890255,0.05458631630097261
2023-04-30,2013-04-30,2021-03-31,96,2021-04-30,2023-03-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.07289937514802822,999,momentum_trend__pair_mean,-0.01341886470956654,-0.01169789274966574,valuation__consensus_median,-0.03346941529037831,0.01489965538205016,profitability_quality__leader,0.011179414427569853,-0.02505324485979469,financial_safety__consensus_median,0.005860608749749658,-0.029947098987124044,fundamental_surprise__pair_mean,-0.007340316268335866,-0.01698048960583637,low_risk__leader,-0.006311912489845179,0.07289937514802822
2023-05-31,2013-05-31,2021-04-30,96,2021-05-31,2023-04-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.05710084670630863,997,momentum_trend__pair_mean,-0.012406516439005533,-0.030215069057015265,valuation__consensus_median,-0.030248923783948833,0.004795283709982792,profitability_quality__leader,0.009103937291484697,-0.008470943761242977,financial_safety__consensus_median,0.003760940519053348,-0.0008923783508057743,fundamental_surprise__pair_mean,-0.00724984693234362,-0.012606410843721286,low_risk__leader,-0.001980743538049905,0.05710084670630863
2023-06-30,2013-06-30,2021-05-31,96,2021-06-30,2023-05-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.050984323620657364,995,momentum_trend__pair_mean,-0.014388559753681276,-0.024330401455717722,valuation__consensus_median,-0.03756373479759048,0.010059902391503603,profitability_quality__leader,0.012438387999119109,-0.01909455386607077,financial_safety__consensus_median,0.0063373107038268775,-0.017009366146624252,fundamental_surprise__pair_mean,-0.006767318707280861,-0.02263467771779615,low_risk__leader,-0.006090325006449118,0.050984323620657364
2023-07-31,2013-07-31,2021-06-30,96,2021-07-31,2023-06-30,24,24,6,8,single__valuation,valuation__consensus_median,1,0.02190855756516851,948,momentum_trend__pair_mean,-0.017586222837750985,-0.013685449552122617,valuation__consensus_median,-0.03822275403776665,0.02190855756516851,profitability_quality__leader,0.014250477819312846,-0.030296479916681218,financial_safety__all_mean,0.008593449875527815,-0.027557580755931385,fundamental_surprise__pair_mean,-0.005849060642891769,-0.02401848988457345,low_risk__leader,-0.0008527893575711668,0.01778098851392667
2023-08-31,2013-08-31,2021-07-31,96,2021-08-31,2023-07-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.01888000749494738,996,momentum_trend__pair_mean,-0.015578431739189493,-0.007412479227496759,valuation__all_mean,-0.03595301085534923,0.002396108250989161,profitability_quality__leader,0.01261606564057308,-0.02557220606039133,financial_safety__all_mean,0.007729475258459727,-0.03017907763158345,fundamental_surprise__pair_mean,-0.0037405077128473277,-0.027138544158713532,low_risk__leader,-0.00010257109350525831,0.01888000749494738
2023-09-30,2013-09-30,2021-08-31,96,2021-09-30,2023-08-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.038805292923508525,995,momentum_trend__pair_mean,-0.017747134949581054,0.0007196625399561486,valuation__consensus_median,-0.03281050489997956,0.0016090380499582252,profitability_quality__pair_mean,0.009373131246223501,0.017515127582545736,financial_safety__all_mean,0.005886056484741739,-0.01873933609410665,fundamental_surprise__pair_mean,-0.004555310459791528,-0.024500010249688092,low_risk__leader,0.0012725413919364645,0.038805292923508525
2023-10-31,2013-10-31,2021-09-30,96,2021-10-31,2023-09-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.03805004929171745,995,momentum_trend__pair_mean,-0.015453815242253163,-0.007460306434529174,valuation__all_mean,-0.03462154724929241,0.0103993978228092,profitability_quality__leader,0.01056861803583023,-0.016907067322620428,financial_safety__all_mean,0.00740289558375975,-0.01846060462875938,fundamental_surprise__pair_mean,-0.004053571217649481,-0.013356683393822568,low_risk__leader,0.00010343872044724783,0.03805004929171745
2023-11-30,2013-11-30,2021-10-31,96,2021-11-30,2023-10-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.04454189377959887,994,momentum_trend__pair_mean,-0.015467019370006331,-0.006894515518976619,valuation__all_mean,-0.03375725830606566,0.015760001934437606,profitability_quality__pair_mean,0.01264511256864085,0.005585127782888796,financial_safety__all_mean,0.008600188753355003,-0.023606675001769318,fundamental_surprise__pair_mean,-0.0036739522380817334,-0.01550881129213321,low_risk__leader,0.002492384574955743,0.04454189377959887
2023-12-31,2013-12-31,2021-11-30,96,2021-12-31,2023-11-30,24,24,6,8,merge__top3,low_risk__leader|valuation__all_mean|profitability_quality__pair_mean,3,0.015735383388359937,951,momentum_trend__pair_mean,-0.018483425393914437,-0.013798906072406997,valuation__all_mean,-0.03125564786184244,0.0023946414195277488,profitability_quality__pair_mean,0.013374234296947453,-0.009724049825745274,financial_safety__all_mean,0.008803854676996101,-0.029095480274199333,fundamental_surprise__pair_mean,-0.0026447974443550987,-0.023466245925637907,low_risk__leader,0.006699096323404426,0.010553537682159601
2024-01-31,2014-01-31,2021-12-31,96,2022-01-31,2023-12-31,24,24,6,8,merge__top3,low_risk__leader|financial_safety__all_mean|profitability_quality__pair_mean,3,0.02576531164292102,924,momentum_trend__pair_mean,-0.020599751270557208,-0.005989230934957117,valuation__all_mean,-0.02575658812218848,-0.008749823099377198,profitability_quality__pair_mean,0.011732858518499856,0.008664037779931938,financial_safety__all_mean,0.005363293793793076,0.008812607831471682,fundamental_surprise__pair_mean,-0.004003494374686478,-0.017256264935698946,low_risk__leader,0.011382253980779113,0.01880143413844154
2024-02-29,2014-02-28,2022-01-31,96,2022-02-28,2024-01-31,24,24,6,8,merge__top3,profitability_quality__pair_mean|financial_safety__all_mean|low_risk__leader,3,0.03670973099590951,926,momentum_trend__pair_mean,-0.021370445950306693,-0.003537904025252666,valuation__all_mean,-0.023002272762478262,-0.027554952733140566,profitability_quality__pair_mean,0.009193022935847592,0.025805458485597767,financial_safety__all_mean,0.003190283494764943,0.021932692005356996,fundamental_surprise__pair_mean,-0.004232535551929659,-0.023045474724778456,low_risk__leader,0.01259901023837217,0.014258045839256286
2024-03-31,2014-03-31,2022-02-28,96,2022-03-31,2024-02-29,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.030466006888370676,998,momentum_trend__pair_mean,-0.01724985777703241,-0.006553708228525249,valuation__all_mean,-0.025819223407339678,-0.01252211984310455,profitability_quality__pair_mean,0.01049499044263271,0.030466006888370676,financial_safety__all_mean,0.0035404331398269807,0.027524252367215812,fundamental_surprise__pair_mean,-0.0028928928381900974,-0.024566034967956903,low_risk__leader,0.011384685271526421,0.0059718786975330035
2024-04-30,2014-04-30,2022-03-31,96,2022-04-30,2024-03-31,24,24,6,8,merge__top3,financial_safety__all_mean|profitability_quality__pair_mean|low_risk__leader,3,0.028493562431221482,923,momentum_trend__pair_mean,-0.01239274889192879,-0.010977182801554807,valuation__all_mean,-0.024455555719840646,-0.02087222345980067,profitability_quality__pair_mean,0.010805871828874328,0.014858285006967151,financial_safety__all_mean,0.00375286368809144,0.028186676049329038,fundamental_surprise__pair_mean,-0.0032694105456319202,-0.02471764118984083,low_risk__leader,0.012700481478023284,-0.00015422526741410564
2024-05-31,2014-05-31,2022-04-30,96,2022-05-31,2024-04-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.022529316905446732,996,momentum_trend__pair_mean,-0.011975287666294729,-0.0010055857215894182,valuation__all_mean,-0.02067798097284358,-0.01727146287910679,profitability_quality__pair_mean,0.009111492079888242,0.012380607868821308,financial_safety__all_mean,0.003031640465465819,0.02033435780043225,fundamental_surprise__pair_mean,-0.0034376129961403113,-0.02264331480254546,low_risk__leader,0.01487110694874326,0.022529316905446732
2024-06-30,2014-06-30,2022-05-31,96,2022-06-30,2024-05-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.016696083363442214,925,momentum_trend__pair_mean,-0.011590510307691964,-0.007259997855586968,valuation__all_mean,-0.021928562132145894,-0.010445881406413799,profitability_quality__pair_mean,0.011447888750094011,0.012842979942652995,financial_safety__all_mean,0.006959622465953465,0.016696083363442214,fundamental_surprise__pair_mean,-0.00569996904504331,-0.005429685458210086,low_risk__leader,0.020139570538690265,-0.0044500061040432404
2024-07-31,2014-07-31,2022-06-30,96,2022-07-31,2024-06-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.02811149250193784,997,momentum_trend__pair_mean,-0.013996869020623325,0.002320743581374609,valuation__all_mean,-0.024977546811519168,0.004871437877200964,profitability_quality__pair_mean,0.01150311382638926,0.00048766005027921916,financial_safety__all_mean,0.006780459930361299,0.015473431021911132,fundamental_surprise__pair_mean,-0.0038034056967782845,-0.01303157813702617,low_risk__leader,0.0154613832205679,0.02811149250193784
2024-08-31,2014-08-31,2022-07-31,96,2022-08-31,2024-07-31,24,24,6,8,merge__top3,financial_safety__all_mean|low_risk__leader|profitability_quality__pair_mean,3,0.017508594556041257,919,momentum_trend__pair_mean,-0.01151834152149362,-0.01446237106996293,valuation__all_mean,-0.02219380765667978,-0.007086748487505784,profitability_quality__pair_mean,0.009935892868009073,0.004510823378938888,financial_safety__all_mean,0.00552580851414664,0.017505319831700908,fundamental_surprise__pair_mean,-0.0030066540952745713,-0.019217893345494435,low_risk__leader,0.016730924330707476,0.007015634038484868
2024-09-30,2014-09-30,2022-08-31,96,2022-09-30,2024-08-31,24,24,6,8,merge__top3,low_risk__leader|financial_safety__all_mean|profitability_quality__pair_mean,3,0.01779462252567648,917,momentum_trend__pair_mean,-0.00954397271523723,-0.014575341936631177,valuation__all_mean,-0.02206335163058962,-0.014876109166172147,profitability_quality__pair_mean,0.009178034890740027,0.00802114471279691,financial_safety__all_mean,0.005845691597208552,0.010009971567734687,fundamental_surprise__pair_mean,-0.0023549370494119395,-0.017532104762811404,low_risk__leader,0.01716447121920269,0.013795211557421158
2024-10-31,2014-10-31,2022-09-30,96,2022-10-31,2024-09-30,24,24,6,8,merge__top3,low_risk__leader|financial_safety__all_mean|profitability_quality__pair_mean,3,0.01227118061922568,921,momentum_trend__pair_mean,-0.00718724345441636,-0.021953141115709257,valuation__all_mean,-0.019593209627177425,-0.03075945336054231,profitability_quality__pair_mean,0.009620634478580617,-0.008662912918093808,financial_safety__all_mean,0.004720678511902419,0.006130032126051083,fundamental_surprise__pair_mean,-0.0023795236413306185,-0.02205841368743123,low_risk__leader,0.016429677318166098,0.007924095894897606
2024-11-30,2014-11-30,2022-10-31,96,2022-11-30,2024-10-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.008824705430962126,919,momentum_trend__pair_mean,-0.010579934137829296,-0.015525421294138746,valuation__all_mean,-0.018389566937576252,-0.021288411470419828,profitability_quality__pair_mean,0.009249112929216907,-0.012086938353263554,financial_safety__all_mean,0.003846354146052099,0.008824705430962126,fundamental_surprise__pair_mean,-0.004351395196270419,-0.012686058955440033,low_risk__leader,0.015995360486446203,-0.009086555701516834
